PRISM Time Series Data
Location:  Lat: 34.2336   Lon: -119.2572   Elev: 8m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1988-04,63.64,10.3,14.8,19.4,9.5,1.31,9.80
1988-05,0.00,11.0,15.3,19.6,10.2,1.28,8.89
1988-06,3.40,11.9,15.8,19.8,11.6,1.39,7.53
1988-07,0.00,15.9,18.9,21.9,16.5,0.57,4.14
1988-08,0.00,15.1,18.6,22.2,14.7,1.10,6.89
1988-09,1.03,13.5,17.5,21.6,13.6,1.49,9.56
1988-10,0.00,13.7,17.1,20.6,13.4,1.38,8.84
1988-11,19.13,9.7,14.6,19.4,8.9,1.74,10.53
1988-12,76.13,7.6,12.9,18.2,3.4,2.57,13.79
1989-01,13.77,6.2,12.2,18.2,1.4,2.53,14.64
1989-02,57.55,6.3,11.3,16.3,4.9,1.21,9.30
1989-03,19.71,9.0,14.1,19.1,8.3,1.04,10.03
1989-04,4.14,11.9,16.4,20.9,9.5,1.99,13.34
1989-05,4.00,10.8,15.3,19.8,10.2,1.32,9.20
1989-06,0.00,13.2,17.1,20.9,12.4,1.33,8.95
1989-07,0.00,14.6,18.6,22.6,14.2,1.16,9.09
1989-08,0.00,14.7,18.2,21.8,15.1,0.60,7.69
1989-09,1.06,13.4,17.6,21.9,13.9,1.30,10.95
1989-10,4.64,12.5,17.1,21.8,11.5,2.80,12.54
1989-11,6.04,10.7,16.7,22.7,5.3,4.56,19.17
1989-12,0.00,7.7,14.6,21.4,4.1,3.24,17.64
1990-01,39.10,7.0,13.1,19.1,4.0,2.02,13.73
1990-02,32.07,6.3,11.8,17.3,4.0,1.50,11.55
1990-03,0.00,8.5,13.2,17.9,7.8,1.21,9.52
1990-04,2.08,11.2,15.3,19.4,10.8,1.12,8.67
1990-05,16.62,10.8,15.0,19.2,10.2,1.43,8.69
1990-06,0.00,13.2,17.4,21.6,11.2,2.54,11.57
1990-07,0.00,15.5,19.5,23.5,14.5,2.29,10.64
1990-08,0.57,15.6,19.4,23.1,13.2,3.19,12.25
1990-09,0.86,14.2,19.0,23.8,12.8,2.46,13.47
1990-10,0.00,12.5,18.2,24.0,9.5,3.05,17.09
1990-11,10.28,9.4,15.6,21.9,4.4,3.55,17.58
1990-12,0.60,6.1,12.2,18.3,-1.9,4.31,15.50
1991-01,20.18,7.2,12.7,18.1,4.2,2.04,11.13
1991-02,7.21,8.5,13.8,19.1,7.4,1.30,11.06
1991-03,298.16,7.3,11.7,16.2,5.7,1.76,8.53
1991-04,0.04,9.2,13.7,18.1,6.8,2.27,9.98
1991-05,0.00,9.8,13.5,17.2,8.5,1.38,6.97
1991-06,2.55,12.2,15.2,18.2,11.1,1.15,6.33
1991-07,0.00,15.0,17.4,19.9,13.2,1.72,6.89
1991-08,0.33,15.2,18.3,21.4,14.1,1.40,7.55
1991-09,0.76,14.9,17.5,20.2,14.5,0.63,5.36
1991-10,3.49,13.3,17.0,20.7,11.1,1.79,10.38
1991-11,2.24,9.6,15.5,21.5,4.1,2.69,17.16
1991-12,92.36,7.5,13.0,18.4,3.9,2.15,12.30
1992-01,50.22,7.7,13.5,19.4,2.4,3.05,14.60
1992-02,186.07,10.3,15.0,19.6,6.7,1.98,12.34
1992-03,109.25,10.3,14.2,18.1,9.2,1.08,7.77
1992-04,1.27,11.9,16.4,20.8,10.9,1.33,10.74
1992-05,0.06,14.3,17.1,20.0,12.4,1.94,7.93
1992-06,0.00,13.5,16.8,20.1,11.8,1.67,8.47
1992-07,4.37,16.0,19.2,22.5,14.7,2.05,9.09
1992-08,0.00,16.4,19.8,23.2,15.0,1.95,9.64
1992-09,0.00,14.5,18.4,22.2,14.4,1.08,8.70
1992-10,20.03,13.6,17.3,21.0,12.6,1.17,8.82
1992-11,4.10,10.4,16.1,21.8,3.3,3.22,17.38
1992-12,99.13,6.7,11.9,17.0,2.0,2.43,11.97
1993-01,174.03,8.3,12.4,16.5,4.2,2.56,9.73
1993-02,158.98,8.7,12.8,16.9,5.8,1.98,9.53
1993-03,96.81,9.9,14.6,19.4,8.1,1.74,10.67
1993-04,0.00,10.2,14.9,19.5,8.9,1.73,10.42
1993-05,2.09,12.5,15.9,19.3,11.8,1.68,8.34
1993-06,13.72,14.3,17.9,21.4,13.4,1.68,8.66
1993-07,0.06,16.1,19.0,21.9,13.9,2.45,8.71
1993-08,0.00,15.6,18.7,21.7,14.8,1.18,7.22
1993-09,0.00,14.3,17.6,20.8,13.2,1.29,8.26
1993-10,5.19,13.1,17.5,21.9,11.4,1.46,11.55
1993-11,6.25,10.2,15.6,21.0,3.6,3.17,16.08
1993-12,46.54,7.9,13.4,19.0,2.5,2.48,14.22
1994-01,8.85,7.7,13.7,19.7,3.1,2.41,14.71
1994-02,112.65,8.0,12.6,17.2,2.9,2.38,11.16
1994-03,55.23,9.9,14.6,19.3,8.4,1.32,10.69
1994-04,10.73,10.1,14.1,18.0,9.2,1.05,7.75
1994-05,9.08,11.4,14.5,17.7,10.7,0.96,5.98
1994-06,0.00,13.7,17.3,20.8,12.7,1.18,8.76
1994-07,0.00,14.6,17.3,20.0,13.0,1.80,7.32
1994-08,0.00,16.1,19.5,22.9,15.1,1.43,10.21
1994-09,6.28,14.5,18.0,21.5,14.1,1.00,8.67
1994-10,15.10,12.4,16.8,21.2,10.7,1.88,11.90
1994-11,34.04,7.2,12.6,18.1,2.4,2.56,13.16
1994-12,27.59,7.0,12.4,17.8,4.3,1.67,11.28
1995-01,392.27,9.3,12.5,15.8,8.0,1.24,6.12
1995-02,28.51,11.0,15.5,20.0,9.8,1.17,10.73
1995-03,205.84,10.4,14.3,18.2,9.0,1.10,8.47
1995-04,12.85,9.8,14.0,18.3,7.2,1.72,10.66
1995-05,19.41,11.1,14.1,17.0,10.0,1.22,5.94
1995-06,10.73,13.0,15.8,18.7,11.9,1.44,6.85
1995-07,0.00,14.5,17.4,20.4,13.8,1.45,7.15
1995-08,0.00,14.4,17.3,20.3,13.2,1.71,7.39
1995-09,0.00,14.6,17.8,21.1,13.6,1.55,7.90
1995-10,0.00,13.1,17.3,21.6,11.6,1.92,11.67
1995-11,3.59,10.8,15.6,20.4,9.9,1.59,10.07
1995-12,49.49,8.8,13.7,18.6,6.9,1.85,10.45
1996-01,22.64,8.0,13.2,18.5,5.3,1.90,12.25
1996-02,148.65,10.1,13.8,17.6,8.7,1.40,8.04
1996-03,41.01,9.2,13.8,18.4,8.2,1.14,9.69
1996-04,17.99,10.5,15.1,19.6,9.0,1.65,11.56
1996-05,2.58,12.3,16.0,19.6,11.7,1.17,9.13
1996-06,0.00,13.2,16.6,20.0,12.9,1.06,7.43
1996-07,0.95,14.6,17.3,20.0,12.9,1.83,6.55
1996-08,0.00,15.0,18.0,21.1,13.5,2.03,8.44
1996-09,0.00,15.0,18.2,21.4,13.6,1.77,8.17
1996-10,30.59,12.2,16.1,20.0,9.1,2.43,10.33
1996-11,61.39,10.4,15.2,19.9,5.3,3.28,14.01
1996-12,131.47,9.0,13.4,17.8,4.3,2.39,10.44
1997-01,114.68,8.9,12.8,16.7,6.9,1.66,8.27
1997-02,1.35,7.6,13.2,18.7,3.6,2.56,13.24
1997-03,0.00,9.0,14.2,19.4,6.3,2.19,12.25
1997-04,0.00,9.9,14.5,19.0,6.1,2.66,12.92
1997-05,0.00,13.8,17.0,20.3,11.4,2.59,9.96
1997-06,0.00,14.6,17.6,20.7,12.6,2.40,8.92
1997-07,0.00,14.8,17.8,20.8,12.6,2.55,9.04
1997-08,0.01,16.1,20.0,23.9,14.4,2.73,11.98
1997-09,0.17,16.8,20.8,24.8,15.0,2.84,13.84
1997-10,0.00,13.7,18.6,23.5,8.1,4.45,17.47
1997-11,56.60,10.8,16.3,21.7,9.6,1.73,13.81
1997-12,176.88,7.8,13.1,18.5,2.2,3.37,13.82
1998-01,66.27,8.4,13.1,17.9,7.4,1.56,9.19
1998-02,460.67,8.2,12.4,16.6,7.0,1.29,7.84
1998-03,68.40,9.3,13.8,18.2,8.2,1.53,9.18
1998-04,42.92,8.7,12.7,16.6,7.6,1.07,7.63
1998-05,47.92,11.1,14.9,18.6,10.0,1.49,7.92
1998-06,0.01,13.3,16.3,19.2,11.8,1.69,6.96
1998-07,0.00,15.8,18.5,21.2,14.6,1.46,6.85
1998-08,0.00,16.4,19.3,22.3,15.1,1.71,9.10
1998-09,9.22,16.1,18.7,21.4,14.6,1.77,7.96
1998-10,0.03,11.2,16.2,21.1,9.3,1.66,12.54
1998-11,24.69,8.5,13.7,18.9,6.5,1.46,11.13
1998-12,17.69,6.1,11.9,17.7,1.3,1.95,13.32
1999-01,36.61,7.6,13.1,18.5,4.4,1.75,12.62
1999-02,25.02,7.6,12.2,16.7,4.3,1.79,9.73
1999-03,72.75,7.4,11.7,16.0,6.2,1.13,7.74
1999-04,58.30,8.4,12.3,16.2,6.1,1.45,8.73
1999-05,0.00,11.3,14.4,17.5,9.3,1.93,7.02
1999-06,2.49,12.7,15.6,18.5,10.6,2.16,7.56
1999-07,0.00,15.4,18.3,21.2,13.1,2.92,9.99
1999-08,0.00,13.8,17.3,20.8,12.3,2.01,8.72
1999-09,1.43,14.3,17.2,20.1,12.3,2.35,8.28
1999-10,0.00,12.2,16.9,21.6,9.3,1.63,14.62
1999-11,24.72,9.8,14.6,19.4,7.5,1.45,10.68
1999-12,0.00,7.9,14.1,20.2,-0.4,3.79,17.63
2000-01,36.55,8.4,13.0,17.6,5.4,1.78,9.45
2000-02,172.51,9.2,12.9,16.7,7.7,0.96,7.54
2000-03,56.47,8.6,12.9,17.2,7.3,1.01,8.42
2000-04,72.73,10.4,14.3,18.3,9.5,1.00,8.07
2000-05,0.00,12.3,15.8,19.3,11.4,1.10,7.36
2000-06,0.01,14.8,17.6,20.4,13.6,1.39,7.56
2000-07,0.00,14.1,17.1,20.1,13.3,1.09,7.85
2000-08,0.00,15.5,18.4,21.3,14.6,0.93,7.54
2000-09,2.32,14.6,18.2,21.7,13.7,0.99,9.66
2000-10,28.80,12.4,15.7,19.0,11.6,0.81,7.89
2000-11,0.00,7.5,13.1,18.6,3.5,1.87,13.36
2000-12,0.20,8.0,13.4,18.8,4.7,1.74,12.30
2001-01,145.48,6.3,11.4,16.6,3.7,1.67,10.72
2001-02,138.38,7.1,11.4,15.7,5.2,1.27,9.11
2001-03,143.67,9.7,13.4,17.2,9.8,0.62,6.62
2001-04,29.48,8.7,12.3,15.9,8.1,0.80,7.02
2001-05,0.79,13.0,15.8,18.6,12.7,0.35,5.53
2001-06,0.00,14.0,17.3,20.5,13.9,0.61,6.22
2001-07,0.15,14.2,17.0,19.8,14.0,0.55,6.11
2001-08,0.00,14.2,17.4,20.5,14.4,0.65,6.11
2001-09,0.00,14.4,17.6,20.8,14.6,0.82,6.54
2001-10,2.69,12.8,16.3,19.8,13.4,0.68,6.88
2001-11,75.84,10.6,14.7,18.8,10.9,0.41,6.68
2001-12,36.12,7.1,11.8,16.4,5.7,1.09,9.08
2002-01,24.53,6.4,11.6,16.8,5.7,0.62,9.65
2002-02,10.18,7.3,13.1,19.0,4.9,1.36,12.83
2002-03,5.10,7.4,12.3,17.3,5.8,0.91,9.63
2002-04,0.84,9.3,12.8,16.2,9.8,0.42,4.95
2002-05,1.70,10.4,13.9,17.4,11.2,0.43,4.89
2002-06,0.00,13.1,16.2,19.3,14.1,0.37,4.36
2002-07,0.00,15.0,17.6,20.2,14.9,0.49,4.83
2002-08,0.00,13.9,17.0,20.1,14.8,0.18,3.50
2002-09,1.39,13.7,17.1,20.5,13.9,0.43,6.40
2002-10,0.00,11.7,15.1,18.4,11.6,0.92,7.25
2002-11,125.76,10.7,16.0,21.2,7.0,2.06,15.45
2002-12,84.34,7.9,12.5,17.0,7.3,0.96,8.46
2003-01,0.59,10.0,15.3,20.6,7.1,2.14,13.60
2003-02,129.17,8.8,13.4,18.0,4.9,1.88,11.48
2003-03,80.23,8.9,13.7,18.5,7.9,1.24,9.88
2003-04,19.90,8.8,12.8,16.8,7.9,0.86,7.61
2003-05,39.87,11.0,14.4,17.7,10.7,0.59,5.91
2003-06,0.30,14.0,16.6,19.2,13.6,0.57,5.20
2003-07,0.00,16.1,19.0,22.0,16.2,0.69,5.84
2003-08,0.00,15.2,18.8,22.4,14.6,0.72,7.78
2003-09,0.00,14.5,17.5,20.4,15.1,0.38,5.13
2003-10,0.00,13.5,17.1,20.7,13.7,0.45,8.02
2003-11,42.81,9.1,13.8,18.5,6.7,1.64,11.13
2003-12,33.57,7.4,12.3,17.2,4.2,1.66,11.04
2004-01,15.09,6.9,12.0,17.1,5.1,1.28,10.09
2004-02,122.89,7.3,12.0,16.6,3.8,1.94,10.42
2004-03,19.09,10.5,15.1,19.7,9.6,0.77,10.90
2004-04,0.00,10.3,14.4,18.5,10.3,0.74,8.35
2004-05,0.00,11.9,16.0,20.1,11.6,0.93,8.17
2004-06,0.00,14.3,17.3,20.2,13.4,1.61,7.22
2004-07,0.00,14.6,17.9,21.2,14.3,1.10,7.77
2004-08,0.00,15.2,18.3,21.4,15.0,1.08,6.84
2004-09,0.00,15.5,19.7,23.9,13.8,2.17,13.00
2004-10,100.45,12.6,16.2,19.7,12.5,1.26,7.19
2004-11,6.62,9.3,14.3,19.3,6.1,2.48,12.74
2004-12,105.32,8.9,13.6,18.3,3.7,2.94,12.83
2005-01,263.11,9.3,13.4,17.4,7.3,1.63,8.98
2005-02,189.07,10.4,14.2,18.0,7.4,1.80,9.34
2005-03,62.95,10.4,14.2,18.0,9.0,1.08,8.14
2005-04,21.59,9.8,14.0,18.2,7.7,1.53,9.58
2005-05,8.28,12.6,15.9,19.2,11.8,1.17,6.63
2005-06,0.00,12.6,16.0,19.4,12.2,1.05,6.59
2005-07,0.00,15.1,17.8,20.5,14.7,0.93,5.22
2005-08,0.00,15.5,18.5,21.5,15.3,0.75,5.13
2005-09,5.28,12.9,16.8,20.7,12.8,0.96,7.54
2005-10,30.60,12.0,15.8,19.7,10.7,0.79,9.25
2005-11,12.13,10.7,16.1,21.5,7.1,1.80,14.80
2005-12,10.32,9.1,13.6,18.2,6.3,1.80,9.92
2006-01,60.58,7.9,13.0,18.1,4.0,2.18,11.89
2006-02,21.61,7.8,13.3,18.8,3.8,1.86,13.72
2006-03,119.03,6.8,10.8,14.8,6.2,0.83,6.26
2006-04,105.86,10.0,13.3,16.6,9.0,0.99,6.61
2006-05,29.97,12.6,15.4,18.2,11.9,0.90,4.93
2006-06,0.00,14.3,17.6,20.9,13.9,0.59,6.56
2006-07,0.00,16.3,19.5,22.7,15.6,0.91,7.86
2006-08,0.06,15.0,18.5,21.9,14.5,1.28,7.31
2006-09,0.00,13.7,17.1,20.5,12.7,1.18,8.22
2006-10,3.80,11.9,16.1,20.3,9.4,1.91,11.80
2006-11,2.67,10.7,16.0,21.4,7.7,1.81,13.13
2006-12,19.88,7.6,13.1,18.6,1.5,2.96,13.80
2007-01,53.19,6.0,11.6,17.1,-0.7,2.81,13.16
2007-02,29.26,8.2,13.0,17.8,6.2,1.45,10.08
2007-03,1.90,9.6,14.2,18.8,6.2,1.67,11.65
2007-04,22.06,9.5,13.3,17.1,8.2,1.06,6.87
2007-05,0.00,11.0,14.3,17.7,9.5,1.14,7.08
2007-06,0.00,12.6,15.8,19.0,11.4,1.56,6.74
2007-07,0.00,15.1,18.1,21.0,13.9,1.58,7.51
2007-08,0.00,15.3,18.0,20.7,13.9,1.63,8.25
2007-09,8.92,13.5,17.4,21.2,12.2,1.78,8.82
2007-10,5.86,12.0,16.6,21.2,7.2,3.18,14.64
2007-11,2.07,9.7,14.1,18.6,6.9,1.54,10.41
2007-12,50.88,6.6,11.5,16.4,1.9,2.19,11.17
2008-01,189.10,7.4,11.9,16.3,2.0,2.29,11.24
2008-02,39.54,7.4,12.1,16.8,4.6,1.46,10.32
2008-03,0.00,8.3,13.6,18.9,4.9,1.91,13.00
2008-04,0.93,8.6,13.6,18.5,6.0,1.90,12.73
2008-05,0.02,10.8,14.5,18.2,9.0,1.70,8.45
2008-06,0.00,13.1,16.4,19.6,11.6,1.71,9.43
2008-07,0.00,15.2,18.2,21.2,13.9,1.53,7.74
2008-08,0.52,16.3,19.0,21.7,15.2,1.45,6.69
2008-09,0.00,15.0,17.9,20.8,14.1,1.26,6.44
2008-10,1.80,11.9,16.9,22.0,7.5,2.54,16.88
2008-11,45.72,11.1,16.3,21.5,7.3,2.69,15.14
2008-12,52.78,6.8,11.6,16.3,3.9,1.68,9.86
2009-01,4.36,9.5,14.7,19.9,0.2,4.86,17.57
2009-02,106.05,7.6,12.1,16.7,4.8,1.67,10.24
2009-03,9.97,8.3,12.9,17.6,6.2,1.43,10.23
2009-04,1.70,8.4,13.2,17.9,6.2,1.80,11.29
2009-05,0.01,12.1,15.3,18.5,11.0,1.29,6.86
2009-06,0.84,13.8,16.5,19.3,12.3,1.94,8.30
2009-07,0.00,14.2,17.3,20.4,13.0,1.63,7.92
2009-08,0.00,14.4,17.8,21.2,13.3,1.50,8.46
2009-09,0.00,15.6,19.1,22.6,14.6,1.22,8.75
2009-10,50.37,12.5,16.9,21.4,9.0,2.50,13.67
2009-11,0.00,9.2,14.8,20.4,5.3,2.42,14.26
2009-12,65.82,7.3,12.0,16.7,3.9,2.07,10.83
2010-01,136.77,8.9,13.8,18.6,5.1,2.32,12.99
2010-02,83.69,8.6,13.2,17.8,8.2,1.37,9.23
2010-03,8.57,8.4,13.9,19.5,7.0,2.14,12.57
2010-04,44.45,8.9,13.1,17.2,8.1,1.47,8.76
2010-05,3.71,10.2,14.3,18.4,9.7,1.58,8.84
2010-06,0.03,13.3,16.0,18.7,12.2,1.33,7.72
2010-07,0.62,13.9,16.4,19.0,12.4,1.17,6.35
2010-08,0.00,13.0,16.0,19.0,11.9,1.10,5.97
2010-09,0.00,13.0,16.5,20.0,11.9,1.21,8.66
2010-10,58.66,14.0,17.0,19.9,11.8,1.58,8.36
2010-11,19.59,9.0,14.3,19.5,4.7,2.56,14.31
2010-12,193.85,9.1,12.9,16.6,6.8,1.09,7.98
2011-01,13.44,8.2,13.4,18.6,2.5,2.73,14.48
2011-02,64.96,6.8,11.6,16.4,2.7,1.94,10.81
2011-03,129.51,8.3,12.6,16.8,7.4,0.90,7.73
2011-04,0.77,10.3,14.2,18.2,8.7,1.28,8.35
2011-05,13.96,10.6,14.4,18.2,8.1,1.58,9.00
2011-06,3.97,12.3,15.3,18.2,11.6,0.87,5.60
2011-07,0.00,14.9,17.8,20.8,13.9,1.19,6.79
2011-08,0.85,14.4,17.2,20.0,13.7,0.83,5.71
2011-09,0.00,14.2,16.9,19.7,13.6,0.95,6.22
2011-10,28.73,12.5,16.4,20.2,10.7,1.27,9.74
2011-11,44.14,9.3,14.0,18.7,5.2,2.27,12.17
2011-12,6.70,6.4,11.9,17.4,0.6,2.27,12.79
2012-01,36.61,7.9,13.6,19.2,2.9,2.09,14.75
2012-02,1.15,7.6,12.7,17.7,4.0,2.09,11.67
2012-03,58.07,7.2,12.0,16.9,4.3,1.36,9.94
2012-04,52.74,9.4,13.1,16.9,6.9,1.07,7.59
2012-05,0.48,11.3,14.9,18.4,9.6,1.27,6.23
2012-06,0.00,12.8,16.1,19.4,10.9,1.39,6.45
2012-07,0.00,13.9,16.8,19.8,11.2,1.24,6.32
2012-08,0.20,16.1,19.2,22.3,14.1,1.67,9.06
2012-09,0.00,14.5,18.0,21.4,13.9,0.79,6.98
2012-10,0.35,13.3,17.9,22.4,11.7,1.57,11.70
2012-11,33.35,10.5,15.0,19.4,8.4,1.45,10.66
2012-12,57.03,8.0,12.0,16.1,6.3,0.88,7.38
2013-01,24.94,6.7,12.0,17.4,-0.8,2.88,14.14
2013-02,5.17,6.5,11.8,17.0,2.8,1.94,11.43
2013-03,28.12,8.8,13.1,17.4,7.1,1.14,8.24
2013-04,3.64,10.3,13.8,17.2,8.0,1.32,8.55
2013-05,4.67,12.2,15.6,19.1,10.3,1.68,9.32
2013-06,0.31,14.0,16.8,19.6,12.1,1.68,6.64
2013-07,0.67,15.4,18.0,20.5,12.5,1.54,6.49
2013-08,0.00,14.5,17.2,19.9,13.4,1.10,7.26
2013-09,0.00,14.1,17.8,21.5,12.7,1.06,10.75
2013-10,0.00,11.5,15.9,20.2,8.4,2.22,13.16
2013-11,16.87,10.4,15.5,20.5,7.3,2.14,13.90
2013-12,6.84,7.5,13.3,19.2,0.4,3.61,15.95
2014-01,0.23,9.0,15.0,21.0,2.6,3.30,17.43
2014-02,64.81,8.8,13.6,18.4,6.9,1.33,10.28
2014-03,48.76,10.7,15.2,19.7,8.9,1.57,10.85
2014-04,6.20,10.1,14.3,18.5,8.4,1.42,9.46
2014-05,0.09,12.6,17.3,21.9,8.4,2.73,15.35
2014-06,0.00,13.3,16.5,19.6,12.2,1.56,7.24
2014-07,0.00,16.3,19.4,22.4,14.6,1.80,8.60
2014-08,0.81,15.6,18.9,22.1,14.1,1.84,8.48
2014-09,0.00,15.8,19.6,23.5,14.5,1.89,10.58
2014-10,0.00,13.9,18.8,23.7,11.8,2.27,14.55
2014-11,16.17,11.9,17.2,22.6,5.6,3.79,17.99
2014-12,101.22,10.0,14.4,18.8,7.2,1.91,10.56
2015-01,46.93,9.7,14.9,20.2,4.7,2.74,14.79
2015-02,10.72,10.0,15.1,20.2,7.3,2.19,12.23
2015-03,17.44,10.9,16.6,22.2,7.6,2.37,16.14
2015-04,5.73,9.9,14.8,19.6,6.7,1.98,12.79
2015-05,4.29,10.8,14.4,18.0,9.4,1.53,7.49
2015-06,3.12,14.4,17.3,20.3,11.9,1.44,7.42
2015-07,19.20,16.4,19.5,22.5,14.0,1.70,8.59
2015-08,0.00,17.1,20.6,24.1,15.5,2.31,11.48
2015-09,11.14,17.4,21.5,25.5,15.9,2.08,10.80
2015-10,6.35,16.5,21.0,25.4,13.9,2.66,15.91
2015-11,0.94,10.1,15.8,21.5,2.0,4.50,19.00
2015-12,8.12,7.3,12.8,18.3,1.5,2.97,13.95
2016-01,64.77,8.8,13.2,17.6,5.6,1.98,10.24
2016-02,18.63,10.3,16.3,22.2,4.0,3.60,19.60
2016-03,56.10,10.1,14.4,18.8,9.0,1.12,9.13
2016-04,10.60,10.9,15.3,19.6,8.8,1.41,11.10
2016-05,0.79,12.3,15.2,18.0,11.4,1.05,6.34
2016-06,0.00,14.3,17.1,20.0,13.7,0.56,5.91
2016-07,0.00,16.0,19.2,22.4,15.1,1.03,8.20
2016-08,0.00,15.9,18.8,21.7,15.3,0.97,7.20
2016-09,0.00,15.2,19.2,23.1,13.0,2.04,13.02
2016-10,12.74,13.3,17.9,22.5,11.0,1.75,14.05
2016-11,24.95,10.8,16.7,22.7,6.8,2.40,17.84
2016-12,82.04,9.1,13.6,18.1,3.7,2.65,11.95
2017-01,208.14,8.4,12.5,16.6,6.2,1.48,8.67
2017-02,153.11,9.9,13.4,16.8,8.5,0.78,6.32
2017-03,9.31,10.0,14.9,19.7,7.9,1.35,11.56
2017-04,5.28,10.9,15.2,19.4,8.4,1.50,11.56
2017-05,3.00,11.7,15.3,18.9,10.3,1.11,8.91
2017-06,0.00,14.2,17.2,20.2,13.3,0.88,6.92
2017-07,0.00,16.5,19.2,21.9,15.4,1.28,6.86
2017-08,0.03,16.7,19.3,21.9,15.5,1.22,7.15
2017-09,1.52,16.1,19.8,23.6,14.5,1.56,11.98
2017-10,0.00,13.6,18.9,24.1,8.7,2.93,19.47
