PRISM Time Series Data
Location:  Lat: 34.4010   Lon: -119.5358   Elev: 69m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1992-04,1.41,11.0,16.4,21.7,9.6,1.95,13.33
1992-05,5.82,14.0,17.6,21.1,12.3,2.17,10.21
1992-06,0.66,13.8,18.0,22.1,11.7,2.06,11.80
1992-07,20.48,15.8,20.1,24.3,14.4,2.25,13.25
1992-08,0.00,16.0,20.9,25.8,14.8,1.73,14.88
1992-09,0.00,15.1,19.9,24.7,13.4,1.70,14.43
1992-10,30.57,14.0,18.4,22.7,12.5,1.37,12.23
1992-11,5.25,10.2,16.3,22.3,4.1,2.88,17.76
1992-12,148.26,6.5,11.6,16.7,3.4,1.79,10.44
1993-01,309.15,8.2,12.4,16.6,5.7,1.85,8.64
1993-02,210.04,7.9,12.4,17.0,6.3,1.30,9.05
1993-03,140.43,9.6,14.9,20.1,8.8,1.35,11.29
1993-04,0.00,9.6,15.5,21.4,9.0,1.61,13.29
1993-05,4.10,11.8,15.7,19.7,10.7,1.68,9.90
1993-06,17.70,13.8,18.0,22.3,12.3,2.23,11.44
1993-07,0.00,15.2,18.9,22.6,12.5,2.71,10.99
1993-08,0.00,14.8,19.1,23.5,13.4,1.48,11.49
1993-09,0.00,14.0,17.9,21.9,12.4,1.63,10.99
1993-10,3.44,12.4,17.6,22.9,10.7,1.62,13.73
1993-11,26.96,10.0,15.6,21.2,4.5,3.09,15.77
1993-12,51.05,7.6,13.0,18.4,3.6,2.43,12.52
1994-01,31.15,7.7,13.7,19.7,3.2,2.90,14.54
1994-02,157.75,8.2,12.5,16.8,3.2,2.50,10.74
1994-03,54.30,9.9,15.0,20.0,7.2,1.85,12.10
1994-04,15.14,10.0,14.5,18.9,8.0,1.64,10.07
1994-05,10.33,11.0,14.8,18.7,9.2,1.48,8.37
1994-06,0.00,13.2,17.6,22.0,10.8,2.19,12.66
1994-07,0.00,13.8,17.2,20.5,12.6,1.38,8.48
1994-08,0.00,15.8,19.7,23.6,13.3,2.90,13.90
1994-09,3.45,14.4,18.3,22.2,12.1,2.43,12.09
1994-10,26.11,12.5,17.1,21.7,9.0,3.34,13.99
1994-11,41.34,7.5,12.6,17.8,2.5,2.83,12.43
1994-12,28.89,7.2,12.4,17.7,4.1,2.07,11.05
1995-01,666.05,9.7,12.6,15.5,7.9,2.09,6.29
1995-02,45.67,11.3,15.7,20.1,8.3,2.64,12.04
1995-03,281.60,10.6,14.4,18.2,7.8,2.14,9.35
1995-04,7.45,10.0,14.4,18.8,6.6,2.40,11.69
1995-05,31.57,10.9,14.4,17.9,9.6,1.76,7.85
1995-06,10.49,12.9,16.3,19.8,11.4,2.16,9.75
1995-07,0.00,14.6,18.2,21.8,12.9,2.84,11.38
1995-08,0.00,14.3,18.0,21.7,12.5,2.86,11.14
1995-09,0.00,14.6,18.4,22.3,12.7,2.86,11.51
1995-10,0.00,13.3,18.2,23.1,9.4,4.51,16.11
1995-11,5.36,11.4,16.7,21.9,8.8,2.88,12.65
1995-12,82.84,9.3,14.2,19.0,7.1,2.15,10.88
1996-01,34.94,8.5,13.6,18.8,5.5,2.39,12.34
1996-02,267.31,10.4,14.1,17.8,8.5,2.28,8.51
1996-03,56.18,9.1,14.0,18.9,7.5,1.19,10.61
1996-04,25.26,10.7,15.9,21.0,7.5,2.73,14.58
1996-05,13.57,12.4,16.5,20.6,10.4,2.28,12.32
1996-06,0.00,13.1,17.0,20.9,11.9,2.01,10.46
1996-07,0.00,14.6,18.1,21.6,12.5,2.67,10.60
1996-08,0.00,15.0,18.5,22.0,12.9,2.99,12.20
1996-09,0.00,15.1,18.5,22.0,12.9,3.03,10.41
1996-10,82.84,12.6,17.3,22.0,8.0,3.63,13.71
1996-11,77.50,10.6,15.4,20.3,5.6,3.18,14.10
1996-12,183.13,9.1,13.5,17.9,5.5,1.98,10.09
1997-01,178.25,9.3,13.0,16.8,6.3,2.17,8.67
1997-02,0.75,8.5,13.9,19.3,2.4,3.76,14.54
1997-03,0.00,9.4,15.1,20.8,5.8,2.64,14.56
1997-04,0.00,10.7,15.0,19.3,5.5,3.37,13.35
1997-05,0.02,14.1,17.5,20.9,10.6,3.41,12.00
1997-06,0.54,14.6,17.6,20.7,12.2,2.67,9.62
1997-07,0.17,14.7,18.1,21.5,12.1,3.06,10.61
1997-08,0.28,16.2,20.8,25.4,13.3,3.76,15.74
1997-09,0.92,17.4,21.3,25.2,13.6,4.48,17.28
1997-10,2.32,14.3,18.6,23.0,7.2,5.68,17.90
1997-11,80.29,11.6,16.8,22.0,8.5,2.77,15.14
1997-12,193.42,8.1,13.2,18.3,2.0,3.52,13.34
1998-01,126.53,9.0,13.5,18.1,6.8,1.76,9.48
1998-02,614.20,9.0,12.8,16.6,6.5,1.70,7.83
1998-03,99.77,9.6,14.2,18.7,7.2,2.18,10.11
1998-04,68.32,9.1,13.1,17.2,6.5,2.14,9.35
1998-05,118.69,10.9,15.0,19.0,8.9,1.99,9.78
1998-06,3.66,13.1,16.4,19.6,11.5,2.56,8.29
1998-07,0.00,15.7,19.3,22.8,13.8,2.81,10.78
1998-08,0.00,16.3,20.0,23.8,14.0,2.86,13.38
1998-09,6.93,15.7,18.8,21.9,13.5,2.59,10.23
1998-10,0.00,11.7,16.8,21.9,7.4,3.26,15.34
1998-11,24.84,9.4,14.5,19.6,5.3,2.46,13.12
1998-12,20.21,6.5,12.3,18.0,0.8,2.78,13.99
1999-01,46.16,8.0,13.4,18.8,3.4,2.44,13.20
1999-02,45.13,7.8,12.5,17.2,3.3,2.30,11.01
1999-03,91.82,7.7,12.0,16.3,5.5,1.51,9.18
1999-04,58.45,8.5,12.7,16.8,5.1,2.08,10.90
1999-05,0.22,10.9,14.5,18.0,8.8,1.80,8.01
1999-06,2.19,12.1,15.7,19.3,10.1,2.00,8.85
1999-07,0.00,14.8,18.1,21.5,12.3,2.89,11.19
1999-08,0.00,13.7,17.9,22.1,11.5,2.36,12.69
1999-09,1.50,13.7,17.2,20.8,11.4,2.37,10.14
1999-10,0.00,12.8,17.8,22.7,6.7,4.19,19.10
1999-11,31.29,10.8,15.8,20.8,6.5,2.63,13.53
1999-12,0.00,8.5,14.6,20.7,-0.4,4.61,18.30
2000-01,47.43,8.9,13.5,18.2,5.5,2.18,10.26
2000-02,271.03,9.3,13.0,16.7,6.7,1.67,8.34
2000-03,82.33,8.8,13.3,17.9,6.3,1.69,10.27
2000-04,101.61,10.7,15.0,19.2,8.7,1.68,10.12
2000-05,0.49,12.2,16.6,20.9,10.3,1.85,10.95
2000-06,3.75,14.4,17.9,21.4,12.9,1.74,9.68
2000-07,0.00,14.0,17.5,21.0,12.8,1.56,9.86
2000-08,0.30,15.2,18.9,22.6,13.2,1.89,11.31
2000-09,5.89,14.9,18.9,22.9,12.5,1.82,13.02
2000-10,94.92,12.4,15.9,19.5,10.9,1.16,8.72
2000-11,0.00,8.0,13.5,19.1,3.2,2.14,13.87
2000-12,2.22,8.5,14.0,19.5,4.7,2.08,13.21
2001-01,188.50,6.8,11.9,17.0,3.4,2.05,11.29
2001-02,145.41,7.3,11.5,15.6,5.0,1.65,8.93
2001-03,185.41,9.7,14.0,18.3,9.0,1.00,8.63
2001-04,47.44,8.5,12.4,16.3,8.0,1.02,7.51
2001-05,2.01,12.8,16.2,19.7,12.3,0.61,7.44
2001-06,0.33,14.2,17.9,21.6,13.1,1.06,9.10
2001-07,0.37,14.1,17.7,21.3,13.9,0.60,8.20
2001-08,0.00,14.3,18.1,22.0,13.9,0.98,9.24
2001-09,0.00,14.6,18.3,22.0,14.0,1.19,9.46
2001-10,3.64,13.1,17.0,21.0,12.9,0.82,8.81
2001-11,107.46,11.2,15.2,19.2,10.2,0.97,8.42
2001-12,53.00,7.6,12.0,16.4,5.3,1.56,9.31
2002-01,29.66,7.0,11.9,16.7,4.9,1.48,9.56
2002-02,9.67,7.5,13.5,19.6,3.8,2.22,14.51
2002-03,15.41,7.8,12.7,17.6,5.0,1.62,10.81
2002-04,2.11,9.4,13.3,17.2,8.6,1.00,7.55
2002-05,3.34,10.3,14.4,18.5,9.8,1.06,8.43
2002-06,0.34,13.1,16.9,20.6,13.1,0.95,8.41
2002-07,0.00,14.7,18.2,21.8,13.6,1.18,9.39
2002-08,0.04,13.9,17.6,21.4,13.2,0.99,8.22
2002-09,6.04,13.9,18.3,22.7,12.0,1.84,13.26
2002-10,0.02,11.8,15.5,19.1,11.0,1.27,8.67
2002-11,148.23,10.9,16.3,21.6,6.6,2.49,16.01
2002-12,151.57,8.4,12.6,16.9,7.6,1.16,7.98
2003-01,2.36,10.5,15.7,21.0,7.2,2.57,14.20
2003-02,81.36,8.8,13.4,18.0,5.2,2.17,11.20
2003-03,117.92,9.0,14.0,19.0,7.3,1.79,11.00
2003-04,52.42,9.1,13.1,17.1,7.3,1.49,8.79
2003-05,61.49,11.0,15.0,19.1,10.2,0.94,8.53
2003-06,5.94,13.6,16.5,19.5,12.9,0.77,6.34
2003-07,0.00,15.9,19.8,23.6,14.8,1.60,11.06
2003-08,0.00,15.5,19.8,24.1,12.7,2.44,14.04
2003-09,0.04,14.6,18.5,22.4,13.2,1.60,10.91
2003-10,0.00,13.7,18.1,22.5,10.8,2.61,14.04
2003-11,51.13,9.3,14.0,18.6,5.4,2.47,11.96
2003-12,58.88,8.0,12.6,17.2,3.9,2.22,11.33
2004-01,13.82,7.3,12.3,17.3,4.1,1.90,11.28
2004-02,157.60,7.6,12.0,16.4,2.6,2.56,10.83
2004-03,13.11,10.7,15.7,20.7,7.7,1.97,13.81
2004-04,0.00,10.7,14.9,19.2,8.7,1.92,11.03
2004-05,0.00,11.8,16.5,21.1,9.3,2.65,13.32
2004-06,0.03,13.8,17.1,20.4,12.2,1.67,8.68
2004-07,0.00,14.3,18.3,22.3,12.2,2.22,11.98
2004-08,0.00,14.8,18.6,22.4,13.7,1.44,9.96
2004-09,0.00,15.5,20.1,24.8,11.0,3.79,17.76
2004-10,156.20,12.5,16.3,20.2,11.2,1.44,9.47
2004-11,4.91,9.7,14.5,19.4,5.9,2.86,12.62
2004-12,166.53,8.7,13.3,18.0,4.3,2.83,11.82
2005-01,450.57,9.4,13.3,17.2,6.6,1.97,9.40
2005-02,178.72,10.3,13.9,17.6,6.6,2.01,9.22
2005-03,94.82,10.4,14.2,18.1,7.9,1.35,9.21
2005-04,21.12,9.4,14.1,18.7,6.4,2.01,11.59
2005-05,22.65,12.4,16.2,20.0,10.7,1.61,9.62
2005-06,0.00,12.5,16.2,19.9,11.2,1.31,8.48
2005-07,0.00,14.9,18.5,22.1,13.8,1.32,8.86
2005-08,0.00,15.3,19.0,22.8,13.8,1.52,9.57
2005-09,5.64,12.9,17.2,21.5,11.3,1.80,10.45
2005-10,25.18,12.1,16.3,20.5,9.1,1.95,12.00
2005-11,38.13,10.9,16.5,22.0,6.1,2.94,16.32
2005-12,17.73,9.1,13.8,18.5,6.1,2.25,10.70
2006-01,102.42,8.0,13.1,18.3,3.6,2.57,12.46
2006-02,15.19,8.0,13.7,19.3,2.4,2.94,15.39
2006-03,163.85,6.8,11.0,15.1,4.8,1.33,7.89
2006-04,174.76,9.8,13.1,16.3,8.2,1.24,6.92
2006-05,34.37,12.3,15.7,19.0,10.8,1.34,7.48
2006-06,0.00,14.2,18.3,22.3,12.8,1.52,11.08
2006-07,0.00,16.5,20.7,24.9,14.4,2.31,14.28
2006-08,5.51,14.6,18.8,22.9,13.1,1.89,11.21
2006-09,0.00,13.8,18.1,22.5,10.7,2.41,13.51
2006-10,7.89,11.8,16.5,21.2,8.0,2.70,14.41
2006-11,5.75,11.1,16.7,22.2,6.3,3.17,16.50
2006-12,24.05,7.6,13.2,18.8,1.4,3.08,14.33
2007-01,49.58,6.1,11.7,17.3,-1.4,3.21,13.84
2007-02,64.35,8.2,13.5,18.9,4.9,2.02,12.66
2007-03,3.61,9.6,14.6,19.6,4.9,2.55,13.24
2007-04,20.15,9.4,13.7,18.0,7.0,1.66,9.05
2007-05,0.00,10.5,14.6,18.6,7.9,2.03,10.04
2007-06,0.00,12.6,16.4,20.3,10.4,2.20,9.44
2007-07,0.00,14.9,18.6,22.3,12.5,2.40,11.62
2007-08,0.00,15.1,18.6,22.2,12.7,2.50,12.08
2007-09,13.24,13.3,17.9,22.5,11.2,2.80,12.90
2007-10,8.82,11.7,16.9,22.1,6.2,3.92,17.03
2007-11,1.40,9.8,14.8,19.7,5.6,2.27,12.72
2007-12,71.75,7.1,11.6,16.2,2.0,2.58,10.91
2008-01,319.60,7.9,12.0,16.1,3.0,2.24,10.62
2008-02,65.93,7.7,12.4,17.2,3.8,2.06,11.47
2008-03,0.76,8.4,14.0,19.6,3.6,2.79,14.85
2008-04,2.03,8.8,14.2,19.5,4.9,2.91,14.99
2008-05,0.60,10.6,14.9,19.1,7.8,2.34,11.45
2008-06,0.00,13.2,17.5,21.9,9.0,2.99,15.16
2008-07,0.00,15.2,19.0,22.8,13.2,2.11,11.18
2008-08,0.78,15.8,19.5,23.1,14.1,1.80,10.62
2008-09,0.00,14.8,18.8,22.9,12.6,2.16,10.89
2008-10,2.94,12.2,17.6,23.1,5.0,4.62,20.81
2008-11,67.72,11.2,16.8,22.4,6.4,3.56,17.41
2008-12,73.88,6.8,11.7,16.6,3.7,1.84,10.42
2009-01,13.19,9.2,14.5,19.8,1.0,4.94,16.94
2009-02,129.95,7.4,12.1,16.9,4.1,2.02,10.82
2009-03,22.75,8.5,13.1,17.8,5.3,1.96,10.90
2009-04,5.33,8.4,13.4,18.5,5.2,2.31,12.79
2009-05,0.17,11.9,16.0,20.0,10.1,1.50,10.46
2009-06,5.10,13.3,16.5,19.8,11.5,1.86,8.51
2009-07,0.00,14.3,18.3,22.2,12.1,2.44,11.59
2009-08,0.00,14.0,18.2,22.4,11.1,2.48,13.12
2009-09,0.00,15.5,20.0,24.5,12.3,3.06,14.88
2009-10,121.37,12.6,17.2,21.7,7.5,3.74,15.45
2009-11,0.68,9.5,15.0,20.5,4.6,3.09,14.98
2009-12,103.30,7.4,11.8,16.2,3.9,2.26,10.07
2010-01,196.18,8.7,13.4,18.2,4.9,2.35,12.21
2010-02,126.40,8.8,12.9,17.0,6.0,1.86,9.52
2010-03,13.23,8.7,13.8,18.9,4.7,2.50,12.99
2010-04,67.92,8.8,12.9,17.1,6.4,1.67,9.35
2010-05,4.96,10.2,14.7,19.3,7.0,2.38,12.41
2010-06,0.00,12.6,15.9,19.2,11.3,1.54,7.56
2010-07,0.66,13.4,16.9,20.3,11.4,2.19,9.57
2010-08,0.00,12.9,16.7,20.4,10.6,2.12,10.26
2010-09,0.00,12.7,17.3,21.9,10.2,2.27,12.88
2010-10,60.09,13.8,17.3,20.8,10.7,2.11,10.91
2010-11,39.48,9.3,14.3,19.3,4.3,3.13,14.55
2010-12,321.10,9.3,12.9,16.6,6.7,1.39,8.05
2011-01,29.29,8.3,13.5,18.7,3.1,2.81,14.24
2011-02,106.37,6.9,11.4,16.0,2.3,2.30,10.50
2011-03,194.26,8.6,12.8,17.1,6.3,1.70,9.50
2011-04,6.65,10.3,14.7,19.1,7.4,2.10,11.07
2011-05,21.90,10.4,14.7,19.0,7.0,2.28,11.47
2011-06,18.44,12.0,15.5,18.9,10.9,1.06,7.33
2011-07,0.00,14.7,18.0,21.4,13.1,1.70,8.96
2011-08,0.00,14.5,17.9,21.2,12.6,1.78,9.31
2011-09,0.06,14.0,17.5,21.0,12.3,1.61,9.73
2011-10,33.42,13.0,17.2,21.4,9.5,2.31,13.13
2011-11,56.38,9.7,14.0,18.4,5.3,2.62,11.72
2011-12,8.87,6.9,12.1,17.3,1.5,2.52,12.32
2012-01,37.93,8.7,14.1,19.4,1.9,3.12,15.49
2012-02,3.02,8.1,13.0,17.9,2.9,2.78,12.81
2012-03,77.00,7.7,12.2,16.8,3.8,1.91,10.42
2012-04,73.70,9.7,13.7,17.8,6.2,1.74,9.76
2012-05,0.00,11.7,15.4,19.2,9.2,1.77,10.05
2012-06,0.00,13.1,16.4,19.7,10.5,1.83,8.78
2012-07,0.00,13.6,17.0,20.5,11.3,1.73,9.07
2012-08,0.00,15.7,19.5,23.3,12.8,2.41,12.93
2012-09,0.48,15.6,19.3,23.1,12.4,2.50,12.71
2012-10,3.74,13.9,18.6,23.3,9.7,3.66,16.10
2012-11,64.95,11.5,15.6,19.7,7.3,2.46,11.67
2012-12,93.45,8.9,12.5,16.1,6.2,1.21,7.80
2013-01,45.86,7.5,12.3,17.1,-0.5,3.45,13.54
2013-02,5.09,7.1,12.2,17.3,2.0,2.48,12.49
2013-03,23.73,9.4,14.0,18.6,6.3,2.09,10.93
2013-04,7.85,10.5,14.6,18.6,7.4,1.84,10.76
2013-05,10.09,12.6,16.5,20.4,9.6,2.31,12.62
2013-06,0.51,14.1,17.4,20.8,12.0,1.85,9.79
2013-07,0.36,15.1,18.4,21.7,12.9,1.82,9.86
2013-08,0.00,14.4,17.9,21.3,12.2,1.95,10.79
2013-09,0.00,15.1,19.3,23.4,11.2,3.11,15.39
2013-10,2.14,11.9,16.5,21.2,7.3,2.93,14.92
2013-11,20.45,11.0,15.8,20.7,6.3,2.98,14.65
2013-12,8.22,7.5,13.3,19.2,-0.3,4.16,16.61
2014-01,0.00,9.6,15.7,21.8,1.2,4.45,19.37
2014-02,79.82,9.5,14.1,18.7,5.3,2.34,12.23
2014-03,82.89,11.3,15.9,20.5,7.4,2.37,13.29
2014-04,14.76,10.6,15.0,19.4,7.1,2.32,11.91
2014-05,4.82,12.8,17.9,23.0,6.6,4.08,18.99
2014-06,0.00,13.5,16.8,20.2,11.3,1.82,9.35
2014-07,0.01,16.3,19.8,23.4,13.9,2.38,11.94
2014-08,1.35,15.6,19.4,23.2,13.2,2.50,12.16
2014-09,0.00,16.3,20.4,24.6,13.1,3.57,15.62
2014-10,0.00,14.4,19.9,25.4,10.2,3.63,19.22
2014-11,22.14,12.2,17.6,23.0,4.9,4.43,19.01
2014-12,142.35,10.6,14.6,18.6,7.4,2.28,10.17
2015-01,35.14,10.8,15.4,20.0,4.8,3.31,14.27
2015-02,21.23,11.0,15.7,20.3,7.2,2.87,12.53
2015-03,8.81,11.5,17.3,23.1,6.7,3.51,18.36
2015-04,8.27,10.5,15.6,20.7,5.6,2.84,15.17
2015-05,8.87,10.7,14.6,18.5,8.6,1.74,9.31
2015-06,12.95,13.9,17.2,20.6,11.8,1.80,8.82
2015-07,17.30,15.9,19.4,23.0,13.8,2.00,11.03
2015-08,0.00,16.8,20.9,24.9,14.1,3.27,15.10
2015-09,9.09,18.2,22.3,26.3,14.4,4.40,17.32
2015-10,7.24,16.6,21.4,26.3,12.1,4.19,20.38
2015-11,3.48,10.5,15.9,21.3,1.9,4.82,18.91
2015-12,10.94,8.6,13.4,18.1,1.6,3.55,13.74
2016-01,106.31,9.6,13.6,17.6,5.6,2.28,10.33
2016-02,50.89,10.0,16.3,22.6,2.7,4.17,21.06
2016-03,83.99,10.3,14.8,19.4,7.4,1.97,11.38
2016-04,14.38,11.3,15.9,20.6,7.4,2.41,13.75
2016-05,1.19,11.9,15.1,18.4,9.9,1.76,8.02
2016-06,0.21,13.8,17.6,21.3,11.2,1.84,11.51
2016-07,0.00,15.2,18.9,22.5,12.6,2.30,11.51
2016-08,0.00,15.2,18.7,22.3,12.9,2.04,10.75
2016-09,0.00,14.8,19.5,24.2,10.9,3.50,17.55
2016-10,21.30,13.5,18.4,23.3,9.2,2.93,16.81
2016-11,23.86,11.1,17.2,23.2,5.6,3.15,18.23
2016-12,92.63,9.3,13.4,17.6,4.5,2.33,10.73
2017-01,230.74,8.7,12.3,15.9,5.2,1.75,8.12
2017-02,157.70,10.0,13.3,16.7,7.3,1.21,6.68
2017-03,30.44,10.0,15.2,20.4,6.8,1.85,13.54
2017-04,10.88,11.1,15.6,20.0,7.3,2.26,13.18
2017-05,7.33,11.4,15.5,19.5,9.1,1.69,10.81
2017-06,0.23,13.9,17.4,20.8,12.1,1.66,9.25
2017-07,0.00,15.6,19.3,23.0,14.0,1.72,9.51
2017-08,0.25,16.4,20.0,23.6,14.2,2.08,10.66
2017-09,6.46,16.0,20.5,25.1,12.8,2.63,15.54
2017-10,0.00,13.8,19.5,25.2,6.2,4.85,23.35
