PRISM Time Series Data
Location:  Lat: 34.4298   Lon: -119.9128   Elev: 24m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1989-02,67.23,5.2,10.2,15.3,3.8,1.10,8.99
1989-03,21.06,8.5,13.5,18.4,7.2,1.20,10.52
1989-04,5.25,11.2,15.7,20.2,8.1,2.34,13.98
1989-05,6.92,10.1,14.6,19.0,8.3,1.94,10.45
1989-06,0.00,12.3,16.1,19.9,11.2,1.40,9.10
1989-07,0.00,13.4,17.3,21.3,13.3,1.16,9.70
1989-08,0.00,13.4,16.9,20.4,12.5,1.64,8.57
1989-09,3.31,12.2,16.5,20.8,13.3,0.58,8.88
1989-10,14.53,10.6,15.9,21.2,10.0,1.28,11.62
1989-11,9.64,7.8,15.0,22.2,5.7,1.52,17.73
1989-12,0.00,5.1,12.8,20.5,3.0,1.63,16.89
1990-01,60.87,5.2,11.4,17.5,4.6,0.95,11.37
1990-02,56.38,5.2,10.9,16.6,2.6,1.37,11.67
1990-03,2.09,8.0,12.5,16.9,8.1,0.90,8.48
1990-04,7.88,10.1,14.4,18.6,10.5,0.72,8.24
1990-05,20.08,10.0,14.4,18.8,9.9,1.04,9.08
1990-06,0.00,12.3,17.0,21.6,11.9,0.95,12.77
1990-07,0.00,14.4,18.4,22.3,14.2,1.27,10.34
1990-08,0.00,14.9,18.5,22.1,14.4,1.39,9.79
1990-09,5.34,13.8,18.1,22.4,14.0,1.13,11.39
1990-10,0.00,11.3,16.6,21.8,10.4,2.44,12.88
1990-11,3.98,8.3,14.4,20.5,4.6,3.71,15.24
1990-12,0.69,4.2,10.4,16.7,-0.2,3.53,12.51
1991-01,48.39,6.5,11.7,17.0,4.9,1.41,9.95
1991-02,37.72,7.8,12.9,18.1,7.0,1.58,10.12
1991-03,387.29,7.5,11.3,15.1,5.1,1.71,7.90
1991-04,0.05,8.5,13.0,17.6,5.9,2.61,10.37
1991-05,0.00,9.0,13.1,17.2,7.4,1.79,8.32
1991-06,10.47,11.1,14.2,17.4,10.2,1.06,6.39
1991-07,0.68,13.8,16.7,19.6,13.5,0.65,5.97
1991-08,3.82,14.3,17.5,20.8,14.2,0.71,6.74
1991-09,0.53,13.9,17.0,20.1,13.2,0.81,7.39
1991-10,9.63,12.4,16.5,20.6,11.2,1.43,11.62
1991-11,3.05,7.5,14.6,21.6,5.3,1.63,16.92
1991-12,104.41,6.6,12.2,17.8,4.3,1.83,10.46
1992-01,64.94,5.8,11.7,17.7,4.3,1.51,10.46
1992-02,233.26,9.7,14.2,18.7,7.4,1.96,9.99
1992-03,92.52,10.3,13.9,17.5,8.6,1.67,7.74
1992-04,0.15,11.1,15.5,19.8,9.6,2.48,10.47
1992-05,1.84,13.5,16.3,19.1,12.7,1.88,7.74
1992-06,0.00,13.7,16.9,20.2,12.2,1.53,8.62
1992-07,14.67,15.5,18.9,22.3,14.8,1.62,9.82
1992-08,0.00,15.5,19.1,22.6,15.5,1.09,8.68
1992-09,0.00,14.5,18.3,22.1,14.7,0.93,8.03
1992-10,23.36,13.3,17.1,20.9,13.5,0.78,7.78
1992-11,3.22,9.3,15.8,22.4,5.6,3.30,16.67
1992-12,121.82,5.8,11.2,16.5,4.8,1.54,9.38
1993-01,246.43,7.7,12.1,16.4,6.9,1.48,7.39
1993-02,195.96,8.4,12.5,16.6,7.4,1.33,7.42
1993-03,147.59,10.1,14.5,18.9,10.0,1.14,7.93
1993-04,0.00,9.6,14.6,19.6,9.8,1.54,9.87
1993-05,1.43,11.8,14.9,18.1,11.5,1.25,8.71
1993-06,13.51,13.6,17.3,20.9,13.4,1.02,7.45
1993-07,0.00,14.7,17.9,21.0,14.2,1.05,5.97
1993-08,0.00,14.9,18.3,21.8,14.8,1.06,6.49
1993-09,0.00,13.4,16.6,19.8,13.5,1.00,8.03
1993-10,4.00,12.1,16.8,21.5,11.5,1.25,10.04
1993-11,22.60,8.7,15.4,22.1,6.3,2.79,15.91
1993-12,51.76,5.8,11.9,18.0,4.7,2.15,11.09
1994-01,34.00,6.2,12.0,17.9,4.2,2.52,10.99
1994-02,172.43,7.5,11.8,16.1,4.8,1.65,8.61
1994-03,45.83,9.5,13.9,18.3,8.4,1.28,10.48
1994-04,16.07,9.6,13.4,17.3,8.5,1.22,7.46
1994-05,11.05,10.3,13.6,16.9,9.6,1.05,5.63
1994-06,0.00,12.2,16.2,20.2,11.3,1.23,10.29
1994-07,0.00,12.9,15.5,18.1,13.0,0.40,7.23
1994-08,0.00,14.6,18.1,21.6,14.3,1.01,12.28
1994-09,0.50,13.4,16.8,20.2,12.3,1.82,11.29
1994-10,19.27,11.3,15.8,20.3,9.3,2.60,11.62
1994-11,42.23,6.5,11.7,16.9,3.4,2.60,10.19
1994-12,31.48,6.1,11.3,16.6,4.6,2.16,8.94
1995-01,604.21,9.5,12.3,15.1,8.4,1.73,6.46
1995-02,38.62,10.7,14.6,18.4,9.3,1.55,9.04
1995-03,254.79,10.2,13.7,17.3,8.6,1.45,7.54
1995-04,7.93,9.5,13.5,17.6,7.0,2.45,9.59
1995-05,28.79,10.5,13.6,16.7,9.6,2.24,7.13
1995-06,11.08,12.1,14.9,17.7,11.6,2.04,9.18
1995-07,0.00,13.7,16.5,19.2,13.8,1.72,11.22
1995-08,0.00,13.4,16.5,19.7,13.5,1.73,9.98
1995-09,0.00,13.5,16.7,19.9,14.2,1.08,8.06
1995-10,0.00,12.0,16.5,21.0,10.6,3.24,12.57
1995-11,5.18,10.3,15.2,20.1,10.0,2.95,9.76
1995-12,86.65,8.5,13.1,17.7,7.6,3.03,9.01
1996-01,32.62,7.2,12.2,17.3,6.0,2.77,9.70
1996-02,239.60,9.8,13.3,16.8,9.2,2.02,8.23
1996-03,44.31,8.5,12.9,17.4,8.3,0.62,8.16
1996-04,24.48,9.8,14.5,19.1,8.3,2.80,11.72
1996-05,17.32,11.7,15.4,19.0,10.6,2.14,11.24
1996-06,0.00,12.2,15.7,19.2,12.1,1.57,8.00
1996-07,0.00,13.7,16.5,19.4,13.2,2.26,7.46
1996-08,0.00,13.9,16.6,19.4,13.8,1.65,10.59
1996-09,0.00,14.2,17.1,20.0,13.5,2.60,7.22
1996-10,70.27,11.3,15.3,19.4,8.7,3.89,10.44
1996-11,77.29,9.2,14.1,19.0,7.0,1.55,11.64
1996-12,156.88,7.9,12.4,16.9,7.1,1.09,8.25
1997-01,144.87,8.6,12.2,15.7,7.0,1.80,6.95
1997-02,0.75,7.1,12.4,17.7,3.6,3.35,12.35
1997-03,0.00,7.9,13.2,18.5,7.5,1.96,10.37
1997-04,0.00,9.7,13.6,17.6,6.1,2.73,12.54
1997-05,0.00,13.0,15.7,18.3,10.9,2.63,10.30
1997-06,0.00,13.8,16.5,19.1,12.1,2.42,9.45
1997-07,0.00,13.8,16.6,19.4,13.0,1.72,8.68
1997-08,1.45,15.3,19.4,23.6,14.8,2.63,11.61
1997-09,3.86,16.4,19.4,22.5,14.8,2.56,14.50
1997-10,2.26,13.1,17.4,21.6,8.1,7.13,15.60
1997-11,75.97,10.5,15.9,21.3,9.4,1.60,13.56
1997-12,207.84,7.1,12.2,17.3,3.1,3.04,11.77
1998-01,117.62,8.2,12.6,16.9,7.5,1.09,7.83
1998-02,569.94,9.0,12.6,16.1,7.6,1.37,6.39
1998-03,68.35,9.1,13.2,17.2,7.9,2.47,8.22
1998-04,68.76,8.6,12.5,16.3,7.2,1.37,8.02
1998-05,101.52,10.2,14.5,18.8,9.2,2.83,9.98
1998-06,0.92,12.9,15.8,18.8,11.6,3.13,8.25
1998-07,0.00,15.1,18.2,21.3,14.2,2.50,8.39
1998-08,0.00,15.2,18.1,21.0,14.9,2.53,10.27
1998-09,9.00,14.7,17.2,19.6,13.8,1.49,8.91
1998-10,0.01,9.7,15.1,20.4,8.0,2.23,12.77
1998-11,23.93,7.7,12.9,18.2,6.1,1.74,10.85
1998-12,24.96,5.0,10.6,16.1,2.2,2.32,11.05
1999-01,44.92,6.2,11.5,16.8,4.4,1.80,9.94
1999-02,40.74,6.6,11.2,15.7,4.0,2.03,8.93
1999-03,111.16,7.3,11.1,15.0,6.2,1.16,7.60
1999-04,62.57,8.0,11.8,15.6,5.8,1.49,8.81
1999-05,0.00,10.1,13.3,16.6,9.0,1.11,6.13
1999-06,1.11,11.4,14.5,17.5,10.4,0.98,6.45
1999-07,0.00,14.1,16.7,19.2,12.9,1.44,9.36
1999-08,0.00,13.2,16.8,20.4,12.7,0.78,8.12
1999-09,0.01,13.2,16.1,19.0,12.0,1.27,7.21
1999-10,0.00,11.3,16.1,20.8,8.7,2.65,15.57
1999-11,36.67,10.4,14.7,19.1,7.8,1.87,10.29
1999-12,0.00,6.8,12.8,18.9,1.2,4.06,15.22
2000-01,49.24,8.1,12.5,16.9,7.4,1.46,6.68
2000-02,287.79,9.6,12.8,16.0,7.5,1.34,7.00
2000-03,92.96,8.9,12.7,16.4,7.3,1.46,8.33
2000-04,102.09,10.5,14.0,17.6,9.8,0.85,7.48
2000-05,0.00,11.5,15.3,19.2,10.8,1.34,8.51
2000-06,3.68,13.9,16.8,19.7,13.3,0.64,7.05
2000-07,0.00,13.4,15.9,18.4,13.3,0.66,7.63
2000-08,0.00,14.1,17.4,20.7,14.2,0.32,7.50
2000-09,1.88,14.0,17.7,21.3,13.5,0.93,9.95
2000-10,79.13,11.7,15.1,18.5,11.8,0.52,6.21
2000-11,0.00,6.4,11.9,17.4,3.6,1.57,11.69
2000-12,2.50,6.8,12.3,17.8,5.8,0.98,10.39
2001-01,220.96,5.5,10.6,15.7,4.2,1.07,9.19
2001-02,147.95,6.5,10.6,14.7,6.4,0.63,6.97
2001-03,179.92,9.4,13.0,16.7,10.0,0.34,6.22
2001-04,28.92,7.9,11.5,15.1,8.2,0.60,5.96
2001-05,0.29,12.2,15.0,17.9,12.2,0.37,5.39
2001-06,0.00,13.4,16.7,20.0,13.4,0.50,6.89
2001-07,0.56,13.6,16.6,19.5,13.5,0.57,6.57
2001-08,0.00,13.4,16.6,19.9,14.3,0.41,6.01
2001-09,0.00,13.8,16.9,20.0,14.0,0.63,6.98
2001-10,2.96,12.2,15.7,19.1,12.8,0.49,6.51
2001-11,101.51,10.7,14.3,17.8,10.4,0.66,6.57
2001-12,52.44,6.7,11.0,15.3,4.9,1.65,8.39
2002-01,32.94,5.6,10.4,15.2,4.7,1.50,7.91
2002-02,8.53,6.0,11.8,17.6,5.3,1.30,11.13
2002-03,10.08,7.2,11.6,15.9,5.6,1.13,8.78
2002-04,1.75,8.9,12.3,15.6,8.3,0.82,6.04
2002-05,1.48,9.8,13.3,16.8,9.5,0.87,6.94
2002-06,0.00,12.7,15.8,18.9,12.9,0.70,6.64
2002-07,0.00,14.0,16.9,19.7,14.0,0.49,6.43
2002-08,0.00,13.1,16.2,19.4,13.2,0.46,5.86
2002-09,3.65,12.7,16.4,20.1,12.7,0.61,8.13
2002-10,0.00,10.8,14.3,17.8,10.7,0.94,7.17
2002-11,138.05,9.2,14.6,19.9,8.3,1.02,13.13
2002-12,171.80,7.7,11.8,15.9,7.7,1.16,6.86
2003-01,2.37,8.8,13.8,18.8,8.1,1.95,10.65
2003-02,73.74,7.9,12.4,16.9,6.3,1.77,9.69
2003-03,116.99,8.2,12.7,17.2,7.5,1.80,9.42
2003-04,43.09,8.8,12.4,16.1,7.2,1.34,7.83
2003-05,48.80,10.6,14.1,17.6,10.2,0.66,6.79
2003-06,2.26,13.0,15.6,18.1,12.6,0.57,5.21
2003-07,0.00,14.3,17.7,21.0,14.8,0.44,7.33
2003-08,0.00,14.5,18.4,22.2,14.0,0.79,10.64
2003-09,0.00,13.7,16.9,20.1,13.7,0.51,6.95
2003-10,0.00,11.9,16.4,20.9,11.3,1.05,11.05
2003-11,41.53,8.0,12.7,17.5,6.2,1.91,10.23
2003-12,62.16,6.6,11.3,16.0,4.7,1.54,9.24
2004-01,8.67,5.8,10.7,15.7,4.8,1.53,8.89
2004-02,150.19,6.5,10.9,15.3,4.0,1.80,8.90
2004-03,11.68,10.1,14.1,18.1,9.2,0.79,9.19
2004-04,0.00,9.9,13.7,17.6,9.0,1.12,8.37
2004-05,0.00,10.7,15.0,19.3,10.2,1.24,10.20
2004-06,0.00,12.9,15.8,18.8,12.5,0.87,6.54
2004-07,0.00,13.7,17.0,20.2,13.1,0.90,8.23
2004-08,0.00,14.1,17.3,20.5,14.2,0.61,7.17
2004-09,0.00,14.3,18.5,22.7,12.0,1.97,13.69
2004-10,113.10,11.5,15.2,18.9,11.0,0.99,8.06
2004-11,4.41,8.0,13.0,17.9,4.7,3.03,11.44
2004-12,155.33,6.7,11.8,16.8,5.1,1.96,9.34
2005-01,369.57,8.5,12.3,16.1,6.8,1.37,7.70
2005-02,171.45,9.6,13.1,16.5,7.4,1.34,7.39
2005-03,106.76,10.1,13.4,16.8,8.5,0.99,6.96
2005-04,21.38,8.2,12.7,17.2,7.2,1.41,9.13
2005-05,20.52,11.8,15.2,18.6,10.7,1.08,7.96
2005-06,0.00,11.9,15.2,18.5,10.8,0.96,7.23
2005-07,0.00,13.7,16.7,19.6,13.3,0.62,6.13
2005-08,0.00,14.4,17.5,20.7,14.0,0.64,6.41
2005-09,2.19,12.0,15.8,19.6,11.3,1.07,8.79
2005-10,21.57,10.9,15.0,19.0,9.3,1.16,9.46
2005-11,44.96,9.1,14.7,20.3,7.1,2.35,12.38
2005-12,16.41,7.8,12.6,17.4,6.6,2.03,8.09
2006-01,130.23,6.7,11.7,16.8,4.4,2.05,10.00
2006-02,19.72,6.5,11.9,17.4,3.7,1.88,12.33
2006-03,152.69,6.5,10.4,14.3,4.9,1.22,6.91
2006-04,146.94,9.8,12.6,15.5,8.3,1.08,6.03
2006-05,35.29,11.8,14.7,17.6,10.9,1.06,5.76
2006-06,0.00,13.4,16.9,20.4,12.7,0.82,8.11
2006-07,0.00,15.3,18.9,22.6,14.5,0.96,10.22
2006-08,3.71,14.2,17.7,21.1,13.6,1.16,8.62
2006-09,0.00,13.0,16.7,20.5,11.7,1.17,10.19
2006-10,6.10,10.3,15.2,20.0,8.3,1.96,12.28
2006-11,7.35,9.2,14.9,20.5,6.9,2.39,13.74
2006-12,23.75,5.6,11.6,17.6,2.6,2.26,12.26
2007-01,40.91,4.4,10.1,15.7,0.2,2.41,11.45
2007-02,68.25,7.9,12.4,17.0,5.4,1.75,9.95
2007-03,2.16,8.9,13.4,17.8,5.9,1.76,11.10
2007-04,18.23,8.6,12.6,16.6,7.0,1.27,7.93
2007-05,0.00,9.9,13.4,16.9,7.9,1.50,8.17
2007-06,0.09,11.7,15.2,18.6,10.6,1.35,7.51
2007-07,0.00,13.8,16.4,19.0,12.8,1.21,9.34
2007-08,0.03,13.8,16.7,19.5,12.8,1.19,9.82
2007-09,11.86,12.4,16.6,20.7,11.1,1.76,10.49
2007-10,8.73,10.3,15.5,20.6,6.6,3.20,14.72
2007-11,1.36,8.4,13.0,17.6,6.8,1.26,8.21
2007-12,44.00,6.8,11.0,15.2,2.6,2.77,9.42
2008-01,357.27,7.0,11.1,15.2,3.9,1.60,9.11
2008-02,64.87,6.8,11.3,15.9,4.6,1.74,9.32
2008-03,2.04,7.7,12.7,17.7,4.8,2.45,12.00
2008-04,1.19,7.8,12.7,17.6,5.2,2.42,12.31
2008-05,3.50,9.8,13.6,17.4,7.9,1.55,8.59
2008-06,0.00,12.6,15.8,19.0,10.1,2.22,12.71
2008-07,0.08,14.5,17.5,20.5,13.2,1.53,8.12
2008-08,0.00,15.2,18.1,21.0,14.1,1.32,7.47
2008-09,0.00,13.9,17.2,20.6,12.8,1.22,8.19
2008-10,3.54,10.3,15.9,21.5,6.2,3.27,18.56
2008-11,71.83,9.7,15.3,20.8,7.2,2.50,14.57
2008-12,63.02,6.3,10.9,15.4,3.9,1.92,8.83
2009-01,14.10,6.8,12.3,17.9,2.5,3.56,13.90
2009-02,135.75,6.5,11.1,15.8,4.7,1.60,9.21
2009-03,26.00,7.9,12.1,16.4,5.5,1.52,9.37
2009-04,4.84,7.6,12.3,17.0,5.1,2.28,10.97
2009-05,0.93,11.3,14.9,18.6,9.8,1.32,9.38
2009-06,5.29,12.8,15.8,18.7,11.1,1.52,7.34
2009-07,0.00,13.3,16.6,19.8,12.6,0.84,7.59
2009-08,0.49,13.1,16.8,20.5,12.6,0.76,8.81
2009-09,0.44,14.4,18.1,21.9,13.4,1.09,10.06
2009-10,99.90,11.5,16.0,20.5,8.3,2.91,13.07
2009-11,0.00,8.2,13.7,19.2,5.9,2.36,12.56
2009-12,83.91,6.2,10.9,15.6,4.7,1.73,8.65
2010-01,191.56,7.7,12.3,16.9,6.0,1.72,9.74
2010-02,116.01,8.6,12.4,16.2,6.9,1.52,8.15
2010-03,15.00,7.8,12.6,17.4,5.7,2.10,10.52
2010-04,69.22,8.6,12.4,16.1,6.8,1.36,7.74
2010-05,4.58,9.7,13.7,17.6,7.1,1.85,10.25
2010-06,0.46,11.8,14.8,17.8,11.4,0.62,5.60
2010-07,0.93,12.8,15.7,18.7,11.9,0.89,6.83
2010-08,0.37,12.0,15.4,18.8,11.6,0.49,7.02
2010-09,0.11,11.6,15.6,19.6,11.2,0.91,9.67
2010-10,102.58,12.7,16.0,19.4,10.9,1.27,8.63
2010-11,34.25,7.8,12.9,18.0,5.2,2.61,12.21
2010-12,282.68,8.4,12.0,15.5,7.2,0.93,6.36
2011-01,38.55,6.5,11.8,17.1,4.6,1.28,11.84
2011-02,102.25,5.7,10.5,15.2,3.3,1.65,9.32
2011-03,177.57,8.3,12.3,16.2,7.0,1.11,7.82
2011-04,3.78,9.6,13.6,17.6,7.3,1.85,8.76
2011-05,15.87,9.6,13.6,17.5,7.2,1.89,9.33
2011-06,28.84,11.5,14.4,17.3,10.8,0.72,5.81
2011-07,0.43,14.0,17.0,20.0,13.2,0.90,6.78
2011-08,0.00,13.5,16.5,19.5,13.0,0.62,6.55
2011-09,1.80,13.2,16.3,19.4,12.6,0.67,7.18
2011-10,23.83,12.1,15.9,19.8,10.0,1.55,10.57
2011-11,70.69,8.1,12.7,17.3,6.2,1.93,9.53
2011-12,13.54,5.5,10.8,16.1,2.7,2.08,10.22
2012-01,37.05,7.1,12.2,17.3,3.5,1.82,11.49
2012-02,5.72,6.7,11.6,16.6,4.0,1.92,10.91
2012-03,58.73,6.7,11.1,15.6,4.5,1.18,8.81
2012-04,74.02,9.1,12.7,16.4,6.8,1.08,7.58
2012-05,0.28,10.8,14.3,17.8,9.8,0.91,7.82
2012-06,0.40,12.2,15.4,18.6,11.1,0.91,6.72
2012-07,0.00,13.0,16.0,18.9,12.3,0.77,6.37
2012-08,0.45,14.4,17.8,21.2,13.8,0.72,8.69
2012-09,2.81,14.1,17.6,21.1,13.8,0.58,7.95
2012-10,3.44,11.8,16.9,22.0,10.3,2.15,12.80
2012-11,44.49,10.2,14.5,18.7,8.2,1.52,9.95
2012-12,105.99,7.9,11.9,15.9,6.5,0.83,7.49
2013-01,53.88,5.3,10.6,15.9,1.2,1.99,11.51
2013-02,9.43,5.5,10.8,16.1,3.4,1.78,10.34
2013-03,24.60,8.8,12.9,16.9,7.3,1.09,8.63
2013-04,9.58,10.0,13.8,17.5,7.9,1.40,9.11
2013-05,0.60,11.8,15.4,19.1,10.1,1.48,10.44
2013-06,1.91,13.3,16.4,19.5,12.4,0.95,8.15
2013-07,1.26,14.2,17.2,20.2,13.5,0.74,7.13
2013-08,0.00,13.6,16.9,20.2,13.0,0.82,8.37
2013-09,0.00,13.7,17.7,21.8,11.7,1.75,12.87
2013-10,4.84,9.9,14.9,19.8,8.1,1.91,12.43
2013-11,19.88,8.7,14.1,19.5,7.0,1.94,12.54
2013-12,5.97,4.8,11.3,17.8,0.5,3.08,14.13
2014-01,0.00,7.1,13.3,19.5,2.5,3.28,15.56
2014-02,84.59,8.2,12.8,17.4,6.1,1.84,9.94
2014-03,84.42,10.3,14.7,19.2,8.1,1.62,11.09
2014-04,12.52,9.8,13.8,17.8,7.3,1.72,9.52
2014-05,0.71,11.5,16.5,21.5,7.1,2.66,16.85
2014-06,0.85,12.6,15.8,19.1,11.8,1.11,7.73
2014-07,0.53,15.7,18.9,22.0,14.5,1.46,9.20
2014-08,0.43,14.9,18.3,21.7,13.9,1.34,9.57
2014-09,0.00,14.9,18.9,22.8,13.8,1.60,11.91
2014-10,0.00,12.8,18.0,23.2,11.0,2.43,14.55
2014-11,26.64,10.0,15.7,21.3,6.6,3.38,15.58
2014-12,131.78,10.1,14.1,18.2,7.9,2.42,9.09
2015-01,31.15,8.7,13.6,18.5,6.0,1.86,11.23
2015-02,23.49,9.8,14.2,18.7,8.6,1.70,9.50
2015-03,5.47,10.1,15.3,20.6,8.3,2.27,13.58
2015-04,7.50,9.5,14.1,18.6,6.3,2.37,11.73
2015-05,5.69,10.4,13.9,17.4,8.8,1.44,7.94
2015-06,13.85,13.3,16.3,19.3,12.5,0.84,6.45
2015-07,4.13,15.6,18.6,21.7,14.3,1.45,8.36
2015-08,0.00,16.2,19.9,23.5,15.1,1.81,11.96
2015-09,8.49,16.8,20.9,25.0,14.9,2.39,13.89
2015-10,11.40,15.2,19.9,24.7,12.6,3.49,16.87
2015-11,7.42,8.2,14.1,20.0,3.1,4.14,16.49
2015-12,14.57,7.0,12.2,17.4,2.3,2.87,12.39
2016-01,118.65,9.1,12.8,16.6,6.6,1.63,8.81
2016-02,42.69,8.7,14.5,20.4,4.5,4.32,17.24
2016-03,79.13,10.1,14.0,18.0,7.9,1.64,9.41
2016-04,12.88,10.6,14.8,19.1,7.8,1.91,11.32
2016-05,1.99,11.5,14.4,17.3,9.9,1.46,6.79
2016-06,0.02,13.0,16.3,19.5,12.0,0.87,7.82
2016-07,0.00,14.0,17.5,21.0,13.8,0.47,7.91
2016-08,0.00,14.3,17.6,20.8,14.2,0.40,7.20
2016-09,0.00,13.4,18.2,23.0,11.7,1.43,14.86
2016-10,24.09,11.4,16.6,21.7,10.0,1.22,13.64
2016-11,27.01,8.6,14.9,21.2,7.2,1.06,15.37
2016-12,79.51,7.3,11.9,16.4,5.8,1.07,8.69
2017-01,234.06,7.3,11.4,15.5,6.0,0.89,7.55
2017-02,208.44,9.4,12.6,15.9,8.2,0.62,5.49
2017-03,29.53,9.2,13.7,18.3,7.9,0.95,10.18
2017-04,12.99,10.1,14.3,18.5,8.0,1.26,10.69
2017-05,6.70,10.8,14.8,18.7,9.5,0.90,9.37
2017-06,0.17,13.1,16.3,19.5,12.6,0.61,6.79
2017-07,0.00,14.6,17.8,21.0,14.5,0.29,6.88
2017-08,0.65,15.4,18.6,21.7,15.0,0.59,7.76
2017-09,9.17,14.9,19.1,23.3,13.9,1.02,12.38
2017-10,0.00,11.6,17.3,23.0,7.9,2.53,18.57
2017-11,1.61,10.5,15.5,20.5,8.8,1.42,12.31
