PRISM Time Series Data
Location:  Lat: 34.1086   Lon: -119.1150   Elev: 7m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1998-02,444.00,8.4,12.3,16.1,7.8,0.77,6.38
1998-03,60.08,9.3,13.6,17.9,8.8,0.78,7.93
1998-04,42.07,8.4,12.7,17.0,8.4,0.37,7.16
1998-05,46.89,10.7,14.7,18.7,9.9,1.37,7.84
1998-06,0.01,13.0,16.4,19.8,11.4,1.65,8.53
1998-07,0.00,15.4,18.8,22.1,14.6,0.91,8.28
1998-08,0.00,16.1,20.1,24.0,15.5,1.09,11.56
1998-09,2.50,16.5,19.4,22.3,14.6,2.17,9.15
1998-10,0.31,11.2,16.4,21.7,10.1,0.98,12.17
1998-11,19.55,9.1,14.1,19.2,6.3,1.91,11.60
1998-12,24.16,6.1,12.0,18.0,1.3,1.99,13.64
1999-01,30.03,8.2,13.3,18.5,4.6,1.89,12.46
1999-02,21.27,8.0,12.4,16.7,4.7,1.84,9.38
1999-03,70.00,7.8,11.9,15.9,7.0,1.00,7.02
1999-04,51.88,8.7,12.6,16.5,6.8,1.28,8.39
1999-05,0.00,11.5,14.7,17.9,9.9,1.66,7.02
1999-06,3.65,12.7,15.7,18.8,10.6,2.00,7.74
1999-07,0.00,15.3,18.6,21.8,13.3,2.44,10.62
1999-08,0.00,13.3,17.3,21.3,12.7,0.99,8.84
1999-09,1.86,14.1,17.5,20.9,12.3,2.02,9.41
1999-10,0.00,12.7,17.6,22.6,9.4,1.98,17.10
1999-11,22.30,10.1,14.9,19.8,7.3,1.79,11.33
1999-12,0.00,8.7,14.6,20.6,-1.2,4.47,18.55
2000-01,31.00,8.7,13.2,17.7,5.4,1.97,9.62
2000-02,149.79,9.3,13.1,16.9,7.8,1.06,7.71
2000-03,51.66,8.7,13.0,17.4,7.8,0.91,8.33
2000-04,53.22,10.5,14.7,18.9,9.9,0.96,8.56
2000-05,0.01,12.5,16.3,20.1,11.4,1.34,8.63
2000-06,0.00,14.9,17.9,20.9,14.3,1.08,7.99
2000-07,0.00,14.3,17.8,21.2,13.6,1.16,9.54
2000-08,0.00,15.8,19.1,22.3,14.7,1.13,9.50
2000-09,2.64,14.9,18.6,22.3,13.5,1.18,11.20
2000-10,18.55,12.7,16.1,19.5,11.7,0.95,8.64
2000-11,0.00,8.1,13.7,19.2,3.1,2.40,14.30
2000-12,0.79,8.6,13.9,19.2,4.4,2.37,12.91
2001-01,114.48,6.2,11.6,16.9,3.5,1.65,11.31
2001-02,143.19,7.3,11.7,16.1,5.3,1.38,9.69
2001-03,120.12,9.9,13.6,17.3,10.1,0.61,6.63
2001-04,16.19,8.6,12.6,16.5,8.6,0.70,7.18
2001-05,0.21,12.8,16.2,19.5,12.8,0.33,6.58
2001-06,0.00,13.8,17.6,21.4,13.5,0.85,7.80
2001-07,0.87,14.0,17.5,21.0,13.8,0.78,8.32
2001-08,0.00,14.1,17.9,21.7,14.5,0.74,7.68
2001-09,0.00,14.5,18.2,21.8,14.7,0.95,7.63
2001-10,0.99,12.8,16.7,20.6,13.5,0.65,7.60
2001-11,64.83,10.5,14.8,19.2,10.3,0.66,8.06
2001-12,50.19,6.9,11.8,16.7,4.7,1.38,10.24
2002-01,28.24,6.2,11.6,16.9,4.8,0.79,10.13
2002-02,12.97,7.3,13.2,19.1,4.2,1.65,13.31
2002-03,5.26,7.1,12.4,17.6,5.5,0.99,10.40
2002-04,1.39,9.1,13.0,16.9,9.4,0.63,6.33
2002-05,0.67,10.6,14.5,18.5,10.6,0.88,7.31
2002-06,0.00,12.8,16.6,20.4,13.4,0.71,6.77
2002-07,0.04,14.7,18.1,21.4,14.4,0.75,7.79
2002-08,0.00,13.8,17.5,21.2,14.3,0.29,6.75
2002-09,1.00,13.7,17.9,22.0,13.8,0.41,8.93
2002-10,0.04,11.7,15.5,19.2,12.1,0.73,7.92
2002-11,74.74,10.8,16.4,22.0,6.5,2.17,16.75
2002-12,75.91,7.6,12.4,17.2,7.2,0.73,8.97
2003-01,0.47,10.0,15.4,20.7,6.6,2.29,14.37
2003-02,128.13,8.5,13.4,18.2,5.0,1.69,11.83
2003-03,75.74,8.8,13.7,18.6,8.8,0.57,9.18
2003-04,16.75,8.5,13.0,17.4,8.6,0.44,7.92
2003-05,35.47,10.8,14.6,18.4,10.9,0.51,6.47
2003-06,1.75,13.8,16.8,19.7,14.3,0.18,5.25
2003-07,0.00,15.9,19.6,23.4,16.3,0.54,8.42
2003-08,0.00,15.6,19.7,23.7,15.3,0.50,9.78
2003-09,0.00,14.9,18.4,21.9,15.4,0.42,7.10
2003-10,0.00,14.2,17.9,21.6,14.0,0.50,9.77
2003-11,19.44,9.0,14.0,19.0,6.6,1.51,11.90
2003-12,30.35,7.5,12.5,17.6,3.6,1.89,11.93
2004-01,17.96,6.9,12.2,17.4,4.3,1.47,11.19
2004-02,102.55,7.1,12.0,16.9,3.8,1.65,10.74
2004-03,18.93,10.6,15.3,20.0,9.9,0.78,10.95
2004-04,0.00,10.0,14.7,19.4,9.9,0.94,10.14
2004-05,0.00,11.4,16.2,21.0,11.3,0.58,10.47
2004-06,0.00,13.6,17.2,20.9,13.5,1.00,7.81
2004-07,0.00,14.2,18.3,22.5,14.2,1.08,9.65
2004-08,0.00,14.5,18.5,22.5,15.0,0.72,8.77
2004-09,0.00,14.6,19.8,25.0,13.8,1.50,14.98
2004-10,80.63,12.2,16.3,20.5,13.0,0.69,7.81
2004-11,3.78,8.7,14.1,19.5,6.3,1.84,12.84
2004-12,97.42,8.8,13.8,18.7,3.6,2.85,13.71
2005-01,209.05,9.0,13.3,17.6,7.7,1.32,8.84
2005-02,180.09,10.3,14.3,18.2,7.6,1.52,9.54
2005-03,43.09,10.1,14.0,17.9,9.7,0.48,7.36
2005-04,22.36,9.1,14.0,18.8,8.1,0.98,10.01
2005-05,8.79,12.0,16.1,20.2,12.1,0.45,7.83
2005-06,0.30,11.9,16.0,20.2,12.4,0.38,7.75
2005-07,0.00,14.9,18.3,21.8,15.5,0.33,6.03
2005-08,0.00,15.2,18.9,22.6,15.6,0.27,6.86
2005-09,3.34,12.4,17.2,22.0,13.1,0.53,8.52
2005-10,26.50,11.9,16.3,20.7,11.6,0.19,9.46
2005-11,6.32,10.8,16.5,22.1,6.9,1.84,15.48
2005-12,7.60,8.6,13.6,18.6,6.6,1.45,10.02
2006-01,44.74,8.3,13.3,18.4,3.5,2.44,12.85
2006-02,23.08,8.2,13.6,19.0,3.2,2.23,14.12
2006-03,97.52,6.9,10.9,14.9,6.2,0.83,6.48
2006-04,76.99,9.8,13.6,17.4,8.9,1.03,7.55
2006-05,18.83,12.6,15.8,19.0,11.9,0.97,6.31
2006-06,0.03,14.3,18.1,21.9,13.5,0.96,9.28
2006-07,0.00,16.8,20.1,23.5,15.6,1.49,10.21
2006-08,0.01,15.0,18.9,22.9,14.2,1.42,9.84
2006-09,0.00,13.9,17.5,21.0,12.3,1.58,10.08
2006-10,3.31,12.3,16.3,20.4,9.2,2.18,13.24
2006-11,2.13,11.0,16.4,21.8,7.1,2.12,14.74
2006-12,17.66,8.1,13.6,19.0,0.7,3.28,15.04
2007-01,44.55,6.0,11.8,17.5,-1.9,3.11,14.35
2007-02,24.87,7.7,12.8,17.9,6.5,1.19,10.07
2007-03,0.28,9.4,14.1,18.9,6.2,1.66,11.86
2007-04,16.98,9.1,13.3,17.6,8.2,0.85,7.88
2007-05,0.00,10.9,14.8,18.7,9.1,1.21,9.23
2007-06,0.00,12.2,16.0,19.9,11.4,1.23,7.89
2007-07,0.00,14.8,18.7,22.6,13.8,1.37,9.89
2007-08,0.00,15.0,18.9,22.8,13.8,1.39,11.38
2007-09,9.62,13.2,17.8,22.3,12.0,1.62,11.46
2007-10,5.21,12.1,17.1,22.1,7.4,2.83,15.88
2007-11,1.37,9.7,14.4,19.2,7.0,1.22,11.40
2007-12,54.24,6.5,11.7,17.0,1.8,2.03,12.01
2008-01,155.12,7.3,12.0,16.7,2.3,2.02,11.52
2008-02,44.36,7.3,12.0,16.7,5.2,1.00,9.70
2008-03,0.00,8.0,13.4,18.9,5.3,1.50,12.95
2008-04,0.34,8.2,13.8,19.4,6.1,1.62,13.97
2008-05,0.46,10.4,14.8,19.1,9.0,1.41,9.98
2008-06,0.00,12.7,16.9,21.1,11.6,1.22,11.19
2008-07,0.85,15.0,18.7,22.4,14.2,0.93,9.26
2008-08,0.00,16.2,19.5,22.9,15.5,0.90,8.52
2008-09,0.00,14.7,18.3,21.8,14.3,0.74,8.10
2008-10,0.08,11.4,17.3,23.3,7.8,1.61,18.61
2008-11,36.78,10.9,16.3,21.8,7.4,1.93,15.32
2008-12,49.27,6.4,11.4,16.5,4.5,0.98,9.66
2009-01,6.74,10.0,15.2,20.4,0.6,4.82,18.14
2009-02,114.98,7.2,11.9,16.7,5.8,0.88,9.24
2009-03,6.62,7.7,12.6,17.5,7.1,0.61,9.34
2009-04,0.85,7.8,13.1,18.4,6.9,0.91,11.19
2009-05,0.00,11.7,15.5,19.3,11.5,0.44,7.55
2009-06,1.09,13.3,16.6,19.8,12.5,0.96,7.60
2009-07,0.00,13.8,17.8,21.8,13.5,0.68,8.84
2009-08,0.69,13.9,18.2,22.4,13.5,0.79,10.36
2009-09,0.07,14.8,19.1,23.5,14.7,0.56,10.07
2009-10,26.36,12.0,17.0,22.0,9.6,1.36,13.97
2009-11,0.00,8.8,14.8,20.7,5.3,1.86,14.45
2009-12,66.15,7.3,12.1,17.0,4.1,1.74,11.04
2010-01,143.16,8.4,13.4,18.3,5.4,1.55,12.20
2010-02,88.62,8.2,12.7,17.2,7.8,0.83,8.28
2010-03,7.33,8.2,13.4,18.7,6.2,1.85,11.66
2010-04,33.04,8.5,12.8,17.2,7.5,1.39,8.76
2010-05,2.82,9.5,14.0,18.4,9.1,0.86,8.65
2010-06,0.00,12.9,16.2,19.5,12.3,0.76,7.04
2010-07,0.01,13.6,16.8,20.1,12.6,0.74,7.72
2010-08,0.00,12.6,16.4,20.1,11.9,0.61,8.04
2010-09,0.00,12.6,16.8,21.0,11.8,0.79,10.45
2010-10,58.18,14.2,17.4,20.5,12.1,1.51,8.89
2010-11,16.74,9.0,14.4,19.8,4.7,2.23,14.65
2010-12,191.08,9.2,13.1,17.0,7.1,1.12,8.09
2011-01,14.76,7.8,13.2,18.6,2.8,2.35,14.03
2011-02,57.65,6.2,11.2,16.2,3.4,1.31,10.08
2011-03,134.57,7.8,12.1,16.4,7.8,0.39,6.67
2011-04,0.22,9.7,14.0,18.4,9.0,0.79,8.63
2011-05,10.13,9.8,14.3,18.8,8.2,0.88,9.79
2011-06,2.39,11.6,15.3,18.9,11.5,0.45,6.75
2011-07,0.00,14.4,18.1,21.8,13.9,0.63,8.53
2011-08,0.00,14.1,17.7,21.3,13.7,0.67,7.82
2011-09,0.00,14.0,17.4,20.8,13.5,0.84,7.38
2011-10,16.22,12.0,16.5,21.0,11.0,1.10,10.35
2011-11,47.09,8.9,13.9,19.0,5.5,1.69,12.45
2011-12,10.92,5.7,11.7,17.6,0.4,1.64,13.18
2012-01,33.65,7.7,13.6,19.5,3.0,1.87,14.88
2012-02,1.77,7.1,12.5,17.8,4.5,1.48,11.72
2012-03,59.54,7.0,11.9,16.8,5.2,0.86,9.99
2012-04,49.47,9.6,13.8,18.0,7.5,1.01,8.83
2012-05,0.84,11.7,15.5,19.2,10.5,1.03,7.45
2012-06,0.00,12.8,16.3,19.9,11.8,0.69,7.58
2012-07,0.00,13.6,17.2,20.8,12.6,0.75,8.09
2012-08,0.46,15.7,19.5,23.3,14.5,0.87,10.17
2012-09,0.00,14.9,19.0,23.2,14.3,0.57,10.05
2012-10,3.92,13.3,18.2,23.1,12.5,0.65,11.21
2012-11,17.43,10.9,15.5,20.1,9.0,1.19,10.74
2012-12,47.05,8.1,12.4,16.8,7.6,0.38,6.68
2013-01,25.09,7.5,12.8,18.0,-1.4,2.98,14.30
2013-02,5.15,6.9,12.2,17.4,2.5,2.16,12.14
2013-03,18.41,9.2,13.6,17.9,7.5,1.23,8.70
2013-04,3.68,10.8,14.2,17.6,8.5,1.37,9.28
2013-05,5.13,12.7,16.2,19.6,11.0,1.61,10.00
2013-06,0.00,14.6,17.3,20.0,13.1,1.54,7.07
2013-07,0.98,15.7,18.7,21.7,14.2,1.32,7.33
2013-08,0.00,14.7,17.6,20.6,14.1,0.65,7.85
2013-09,0.00,14.9,18.5,22.1,12.9,1.50,11.98
2013-10,0.00,12.0,16.3,20.6,8.7,2.37,14.10
2013-11,14.42,11.0,16.0,21.0,6.7,2.53,14.97
2013-12,5.42,8.7,14.6,20.5,-0.1,4.19,18.54
2014-01,0.01,9.6,15.6,21.6,2.5,3.64,18.75
2014-02,53.25,9.1,14.0,18.9,7.5,1.39,11.07
2014-03,58.97,11.2,15.8,20.3,9.3,1.73,11.97
2014-04,3.45,10.4,15.0,19.6,8.6,1.55,10.75
2014-05,0.00,13.3,18.1,22.9,8.3,3.27,17.06
2014-06,0.00,13.9,16.9,19.9,12.8,1.61,7.80
2014-07,0.00,16.9,20.3,23.6,15.4,1.87,9.91
2014-08,0.67,16.6,20.4,24.2,14.7,2.43,12.32
2014-09,0.00,16.8,21.3,25.7,14.8,2.71,15.29
2014-10,0.00,14.6,19.6,24.5,12.6,2.38,15.03
2014-11,14.38,12.5,17.7,23.0,5.2,3.96,18.72
2014-12,104.70,10.8,15.0,19.3,7.8,2.00,10.92
2015-01,45.33,10.5,15.6,20.7,5.0,3.00,15.60
2015-02,11.42,10.9,15.9,20.9,8.4,2.35,12.93
2015-03,20.08,11.9,17.2,22.6,8.1,2.65,16.88
2015-04,3.83,10.5,15.6,20.7,7.2,2.25,14.26
2015-05,5.67,11.6,15.4,19.2,10.0,1.78,9.13
2015-06,2.42,14.6,18.0,21.4,12.9,1.67,8.97
2015-07,17.90,16.8,20.3,23.7,15.0,2.02,10.82
2015-08,0.00,17.3,21.3,25.3,15.5,2.48,13.59
2015-09,13.00,17.9,22.1,26.4,16.0,2.57,14.71
2015-10,5.68,16.8,21.6,26.3,13.9,2.63,18.23
2015-11,1.23,10.2,16.0,21.7,2.2,4.38,19.11
2015-12,8.63,7.2,12.9,18.6,1.6,2.78,14.25
2016-01,61.17,8.8,13.3,17.7,5.6,1.97,10.27
2016-02,19.62,10.3,16.3,22.3,3.9,3.66,19.55
2016-03,51.76,10.1,14.4,18.8,8.9,1.22,9.06
2016-04,11.60,10.8,15.5,20.2,8.7,1.61,12.01
2016-05,1.44,12.3,15.6,18.9,10.9,1.53,7.85
2016-06,0.00,14.3,17.6,20.9,13.0,1.21,8.62
2016-07,0.00,16.1,19.8,23.5,14.6,1.70,10.76
2016-08,0.00,16.4,19.7,23.0,14.9,1.95,9.66
2016-09,0.00,15.6,19.8,23.9,12.7,2.58,14.78
2016-10,10.96,13.8,18.4,23.1,11.4,1.87,14.79
2016-11,27.79,10.9,16.8,22.7,6.5,2.56,18.16
2016-12,84.33,9.4,13.8,18.2,3.7,2.70,12.24
2017-01,199.01,8.7,12.5,16.4,6.0,1.66,8.39
2017-02,148.21,10.0,13.2,16.4,8.6,0.79,5.86
2017-03,7.57,10.0,14.6,19.3,8.1,1.30,10.66
2017-04,3.94,10.8,15.3,19.8,8.6,1.55,11.73
2017-05,2.81,11.7,15.6,19.5,10.4,1.12,9.25
2017-06,0.00,14.0,17.5,20.9,13.1,1.00,8.52
2017-07,0.13,16.6,19.9,23.2,15.2,1.64,9.01
2017-08,0.37,17.1,20.3,23.4,15.4,1.91,9.72
2017-09,1.27,16.1,20.4,24.7,14.1,2.13,14.32
2017-10,0.00,14.3,19.8,25.3,8.7,3.67,21.31
