PRISM Time Series Data
Location:  Lat: 34.4720   Lon: -120.2265   Elev: 98m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1989-07,0.00,12.7,16.5,20.3,11.9,1.27,9.68
1989-08,0.00,13.1,16.4,19.7,12.0,1.72,7.76
1989-09,10.66,12.5,16.3,20.0,13.1,0.80,8.37
1989-10,11.08,12.0,16.2,20.3,9.8,2.27,11.58
1989-11,10.09,10.4,15.8,21.1,5.6,3.24,16.35
1989-12,0.00,8.5,13.6,18.7,2.9,3.51,14.48
1990-01,90.86,8.0,12.1,16.2,4.3,2.25,10.02
1990-02,56.47,6.7,10.5,14.3,2.9,1.72,8.50
1990-03,6.62,8.7,11.8,15.0,7.5,1.24,6.53
1990-04,10.96,10.5,14.3,18.2,10.0,0.94,7.72
1990-05,14.94,10.0,14.0,18.1,9.1,1.29,8.83
1990-06,0.00,11.7,15.3,18.9,10.8,1.13,9.02
1990-07,0.00,13.7,17.4,21.2,13.0,1.44,9.40
1990-08,0.00,14.8,18.2,21.6,13.4,2.02,9.41
1990-09,1.51,14.2,17.7,21.3,13.6,1.63,9.99
1990-10,0.00,12.5,16.8,21.1,10.1,2.58,12.39
1990-11,5.97,10.6,14.8,19.1,4.6,3.82,13.59
1990-12,12.83,6.8,11.1,15.4,-0.1,3.73,11.22
1991-01,32.60,8.3,12.0,15.6,4.4,2.02,8.53
1991-02,30.50,9.2,13.0,16.8,6.7,1.69,8.55
1991-03,400.79,8.3,11.2,14.0,5.0,1.78,6.91
1991-04,2.32,9.0,13.0,16.9,6.0,2.47,9.41
1991-05,0.00,8.8,12.7,16.6,7.1,1.59,7.42
1991-06,1.93,10.8,13.6,16.5,9.9,1.00,5.44
1991-07,0.00,13.2,16.2,19.2,13.3,0.68,5.56
1991-08,0.00,13.8,17.1,20.3,13.5,0.88,6.30
1991-09,0.00,13.7,16.7,19.7,12.9,0.77,7.29
1991-10,6.98,12.6,16.4,20.2,11.2,1.79,10.73
1991-11,3.24,9.7,14.5,19.3,5.4,2.27,13.17
1991-12,118.85,8.4,12.5,16.6,4.0,2.33,9.40
1992-01,61.79,8.3,12.4,16.5,3.9,2.78,9.55
1992-02,246.35,11.0,14.2,17.4,7.7,2.16,8.16
1992-03,87.47,11.0,13.7,16.4,8.5,2.10,6.44
1992-04,0.00,11.2,15.0,18.8,9.3,2.16,9.35
1992-05,0.00,13.1,15.9,18.7,12.0,1.71,7.22
1992-06,0.00,13.3,16.3,19.2,11.6,1.69,7.85
1992-07,7.59,14.8,17.9,21.1,13.8,1.87,8.51
1992-08,0.00,14.5,18.1,21.7,14.0,1.55,8.84
1992-09,0.00,14.5,18.0,21.6,14.1,1.18,8.35
1992-10,20.66,13.8,17.1,20.4,12.7,1.37,8.82
1992-11,0.00,11.2,15.5,19.8,5.5,2.85,11.33
1992-12,122.75,7.4,11.4,15.3,4.2,1.91,8.42
1993-01,217.87,9.1,12.3,15.5,6.5,1.78,6.65
1993-02,213.24,9.5,12.4,15.4,7.1,1.63,6.36
1993-03,127.65,10.9,13.9,16.8,9.6,1.43,5.89
1993-04,0.00,9.4,13.8,18.2,8.9,1.56,8.73
1993-05,0.84,11.2,14.5,17.8,10.5,1.29,7.44
1993-06,5.29,12.5,16.0,19.6,12.0,1.31,7.48
1993-07,0.00,14.0,17.3,20.7,12.3,1.97,7.91
1993-08,0.00,14.5,17.8,21.2,13.3,1.61,7.51
1993-09,0.00,13.4,16.6,19.8,13.4,1.07,6.71
1993-10,4.16,13.0,16.9,20.8,10.9,2.06,10.15
1993-11,19.92,9.1,14.9,20.7,5.6,2.25,14.22
1993-12,54.70,7.9,12.1,16.4,4.1,2.63,9.21
1994-01,45.23,8.6,12.7,16.8,3.6,3.18,9.87
1994-02,154.69,9.0,12.0,15.0,4.7,2.36,7.36
1994-03,67.06,10.1,13.6,17.1,7.7,1.78,9.26
1994-04,21.64,9.8,13.0,16.3,8.1,1.45,6.56
1994-05,13.60,10.3,13.3,16.3,9.1,1.22,5.60
1994-06,0.00,11.4,15.0,18.6,10.4,1.13,8.31
1994-07,0.00,12.4,15.3,18.3,11.8,0.90,5.93
1994-08,0.00,14.3,17.5,20.7,12.8,1.82,9.62
1994-09,0.92,13.5,16.7,20.0,12.1,1.66,9.23
1994-10,17.51,12.2,16.0,19.7,9.3,2.90,10.88
1994-11,47.37,8.3,12.0,15.7,3.8,2.67,8.44
1994-12,25.62,7.8,11.6,15.4,4.3,2.44,7.57
1995-01,587.57,10.4,12.5,14.6,8.6,2.33,4.89
1995-02,51.05,11.1,14.4,17.6,8.9,2.18,8.58
1995-03,272.57,10.9,13.6,16.3,8.5,1.93,6.39
1995-04,10.53,9.7,13.1,16.5,7.1,2.19,8.15
1995-05,24.73,10.8,13.6,16.4,9.6,1.69,6.00
1995-06,13.65,11.5,14.3,17.0,11.1,1.16,6.74
1995-07,0.00,13.4,16.4,19.4,12.9,1.75,8.78
1995-08,0.00,13.0,16.2,19.4,12.7,1.44,7.62
1995-09,0.00,13.4,16.5,19.7,13.0,1.33,7.85
1995-10,0.00,12.6,16.8,20.9,10.5,3.28,11.81
1995-11,4.90,11.2,15.5,19.7,9.3,2.37,10.04
1995-12,56.27,9.3,13.0,16.8,6.9,2.25,8.23
1996-01,51.95,8.6,12.5,16.3,5.6,2.74,8.63
1996-02,215.72,10.3,13.2,16.2,9.2,1.89,6.73
1996-03,41.82,9.1,12.8,16.5,8.1,1.02,7.24
1996-04,17.02,10.0,14.1,18.3,8.0,2.06,10.69
1996-05,16.43,11.2,14.9,18.5,10.0,1.66,9.61
1996-06,0.00,11.6,14.7,17.9,11.2,1.12,6.74
1996-07,0.00,13.3,16.4,19.5,12.5,1.27,8.04
1996-08,0.00,13.5,16.4,19.3,12.8,1.43,8.57
1996-09,0.00,13.7,16.8,19.8,12.6,1.67,8.01
1996-10,95.67,11.8,15.6,19.3,8.5,2.98,10.70
1996-11,53.87,10.5,14.2,17.9,7.2,2.26,9.57
1996-12,121.50,9.2,12.7,16.3,6.9,1.57,7.65
1997-01,144.04,9.7,12.4,15.1,6.9,1.92,5.70
1997-02,1.01,8.6,12.5,16.3,4.2,3.23,9.54
1997-03,0.00,8.9,13.1,17.4,6.7,2.13,9.53
1997-04,0.00,9.4,12.9,16.4,6.2,2.38,9.58
1997-05,0.00,12.1,15.5,18.8,10.1,2.14,9.94
1997-06,0.00,12.9,15.4,18.0,11.3,1.97,7.00
1997-07,0.36,13.3,16.3,19.2,11.7,2.13,7.87
1997-08,0.00,15.4,18.9,22.4,13.8,2.59,10.36
1997-09,5.81,16.5,19.6,22.6,14.0,3.43,13.25
1997-10,0.00,13.5,17.3,21.1,7.9,5.68,15.26
1997-11,83.36,12.5,16.1,19.7,8.9,3.06,11.68
1997-12,177.00,8.7,12.6,16.5,3.5,3.65,10.55
1998-01,120.69,10.1,13.1,16.1,7.4,1.74,6.75
1998-02,516.77,9.7,12.3,14.8,7.6,1.67,5.40
1998-03,73.51,10.0,13.0,16.0,7.7,2.41,6.99
1998-04,82.97,9.0,12.1,15.3,6.9,1.76,7.11
1998-05,106.13,10.0,14.0,17.9,8.8,2.03,8.21
1998-06,0.52,12.7,15.1,17.5,11.1,2.67,6.14
1998-07,0.00,14.2,17.1,19.9,13.2,1.86,7.23
1998-08,0.00,15.1,18.0,20.9,14.1,2.21,9.16
1998-09,10.97,14.8,17.3,19.8,14.0,1.37,7.30
1998-10,2.20,11.7,15.7,19.6,8.3,2.72,11.63
1998-11,46.82,9.5,13.3,17.1,6.8,1.82,8.50
1998-12,30.20,6.4,10.8,15.2,2.6,2.27,9.56
1999-01,44.29,8.5,12.2,16.0,4.4,2.29,8.72
1999-02,44.31,7.9,11.3,14.6,4.9,1.79,6.74
1999-03,161.59,7.9,10.8,13.8,6.0,1.33,6.47
1999-04,61.34,8.1,11.4,14.7,5.9,1.51,8.34
1999-05,0.00,9.7,12.8,15.9,8.5,1.12,5.26
1999-06,0.69,11.0,13.6,16.2,9.9,1.05,5.09
1999-07,7.57,13.4,16.0,18.7,11.8,1.92,7.88
1999-08,0.63,12.9,15.9,18.9,12.0,1.03,6.97
1999-09,0.00,13.0,15.7,18.5,12.1,1.05,6.48
1999-10,0.00,11.7,15.8,19.8,8.9,2.55,12.85
1999-11,40.85,11.0,14.4,17.8,7.7,2.07,8.82
1999-12,0.18,8.7,13.1,17.5,1.0,4.22,13.84
2000-01,41.28,9.3,12.4,15.6,6.4,1.71,6.52
2000-02,278.74,9.7,12.3,14.9,7.8,1.19,5.59
2000-03,70.58,9.1,12.2,15.3,6.6,1.58,7.43
2000-04,126.29,10.2,13.4,16.5,8.6,1.26,7.25
2000-05,0.00,10.8,14.4,18.1,10.1,1.04,7.47
2000-06,1.10,12.9,15.6,18.2,12.5,0.68,5.74
2000-07,0.00,12.7,15.4,18.1,11.9,1.24,6.73
2000-08,0.00,13.4,16.5,19.5,12.6,1.07,7.23
2000-09,1.19,14.2,17.3,20.5,12.7,1.44,9.48
2000-10,69.11,12.2,15.1,17.9,11.0,1.06,6.37
2000-11,0.00,8.3,12.4,16.4,4.4,1.84,10.37
2000-12,3.27,9.0,13.0,17.0,5.4,2.02,10.06
2001-01,181.27,7.5,11.2,14.9,3.4,2.24,9.13
2001-02,155.77,7.6,10.8,14.0,5.7,1.44,6.60
2001-03,238.43,9.9,12.6,15.4,9.7,0.69,4.74
2001-04,35.10,8.3,11.2,14.2,8.0,0.86,5.18
2001-05,1.51,11.7,14.7,17.8,11.6,0.51,6.15
2001-06,0.05,12.8,15.8,18.8,12.5,0.80,6.60
2001-07,3.48,13.4,16.1,18.8,12.8,0.85,6.03
2001-08,0.00,13.1,16.0,18.9,13.5,0.67,5.37
2001-09,0.00,13.6,16.4,19.2,13.6,0.78,6.41
2001-10,8.85,12.5,15.7,18.8,12.4,0.68,6.83
2001-11,122.59,11.4,14.3,17.3,10.3,0.80,5.75
2001-12,60.14,8.1,11.3,14.6,5.7,1.45,7.12
2002-01,31.99,7.5,11.0,14.5,4.6,1.75,7.28
2002-02,13.04,8.0,12.3,16.6,5.2,1.76,10.28
2002-03,18.29,8.1,11.5,14.8,5.7,1.30,7.52
2002-04,2.97,9.2,12.2,15.3,8.1,0.82,6.00
2002-05,1.70,9.8,13.0,16.1,9.2,0.86,6.00
2002-06,0.10,12.2,15.1,18.0,12.1,0.89,6.84
2002-07,0.00,13.1,16.0,18.9,12.6,0.91,6.81
2002-08,0.00,12.9,15.8,18.7,12.3,0.87,5.36
2002-09,2.65,12.9,16.2,19.4,12.0,1.62,8.71
2002-10,0.00,11.4,14.4,17.4,10.3,1.40,7.17
2002-11,92.76,11.0,15.1,19.1,7.6,2.15,12.90
2002-12,161.95,9.0,12.3,15.5,7.6,1.40,6.76
2003-01,2.82,10.7,14.3,18.0,7.7,2.45,10.15
2003-02,90.70,9.4,12.8,16.1,6.1,2.18,9.12
2003-03,84.36,9.2,12.7,16.1,7.2,1.87,8.18
2003-04,49.60,9.0,12.1,15.2,6.8,1.62,7.17
2003-05,63.18,10.4,13.6,16.8,9.6,0.96,6.72
2003-06,0.71,12.3,14.6,16.9,11.8,0.78,4.59
2003-07,0.00,13.5,16.6,19.7,13.1,1.19,7.73
2003-08,0.03,14.3,17.5,20.7,12.9,1.55,8.27
2003-09,0.30,13.8,16.7,19.7,13.1,1.23,7.63
2003-10,0.00,12.7,16.5,20.3,10.4,2.09,11.65
2003-11,43.55,9.8,13.3,16.8,6.2,2.44,9.66
2003-12,55.21,8.8,12.1,15.3,5.1,1.95,8.34
2004-01,19.48,8.0,11.5,15.0,4.9,1.81,7.96
2004-02,166.53,8.1,11.2,14.4,4.6,1.96,7.47
2004-03,12.59,10.7,14.0,17.4,8.7,1.47,8.88
2004-04,0.00,10.0,13.4,16.9,8.3,1.64,8.44
2004-05,0.00,10.8,14.6,18.4,9.3,1.75,9.66
2004-06,0.00,12.2,14.9,17.7,11.5,1.06,6.07
2004-07,0.00,13.4,16.4,19.5,11.8,1.51,8.54
2004-08,0.00,14.0,16.9,19.8,13.3,1.08,7.22
2004-09,0.00,14.5,18.1,21.7,11.7,2.38,12.81
2004-10,154.34,12.2,15.3,18.4,10.7,1.24,8.01
2004-11,18.47,10.1,13.7,17.3,6.2,3.09,10.14
2004-12,198.04,8.7,12.5,16.2,4.9,2.60,9.09
2005-01,312.97,9.9,12.8,15.8,6.6,1.96,7.63
2005-02,184.78,10.4,13.1,15.7,7.4,1.57,6.40
2005-03,108.59,10.6,13.4,16.2,8.4,1.16,6.69
2005-04,20.83,9.1,12.7,16.2,6.6,1.69,8.64
2005-05,21.35,11.5,14.7,17.9,10.4,1.00,7.37
2005-06,0.40,11.6,14.3,17.0,10.5,0.89,5.06
2005-07,0.00,13.4,16.1,18.8,12.7,0.94,5.15
2005-08,0.00,14.0,17.0,20.0,13.0,1.04,5.94
2005-09,2.40,12.6,15.7,18.8,11.1,1.48,7.16
2005-10,16.07,11.7,15.1,18.5,9.1,1.77,9.11
2005-11,46.57,11.2,15.3,19.3,6.8,2.93,11.43
2005-12,20.77,9.7,13.2,16.7,6.5,2.22,7.04
2006-01,149.76,8.7,12.2,15.8,4.3,2.62,8.76
2006-02,33.50,8.4,12.3,16.2,3.6,2.75,10.72
2006-03,137.56,7.3,10.4,13.4,4.9,1.46,5.89
2006-04,124.96,9.8,12.4,15.0,8.3,1.16,5.42
2006-05,42.76,11.5,14.4,17.3,10.4,1.09,5.49
2006-06,0.00,12.9,16.1,19.3,12.0,1.32,7.32
2006-07,0.00,14.6,18.0,21.4,13.3,1.72,9.40
2006-08,1.23,13.9,16.9,19.9,12.6,1.58,7.17
2006-09,0.00,13.3,16.5,19.7,11.4,1.64,8.89
2006-10,5.60,11.9,15.6,19.3,8.0,2.83,11.56
2006-11,7.37,11.3,15.2,19.1,6.8,3.33,11.44
2006-12,29.83,8.2,12.4,16.6,2.2,3.06,11.37
2007-01,40.00,7.1,10.9,14.7,-0.1,3.31,10.47
2007-02,64.18,9.0,12.2,15.5,5.4,2.20,8.11
2007-03,5.75,9.5,13.1,16.6,5.5,2.36,9.52
2007-04,17.88,9.0,12.3,15.6,6.7,1.58,6.51
2007-05,0.00,9.8,13.1,16.3,7.4,1.87,7.96
2007-06,0.03,11.5,14.4,17.3,9.9,1.61,6.12
2007-07,0.00,13.2,16.0,18.9,11.4,1.77,8.08
2007-08,0.00,13.7,16.5,19.3,11.8,2.01,8.39
2007-09,8.60,13.1,16.6,20.0,11.0,2.59,9.88
2007-10,13.24,11.8,15.6,19.5,6.8,3.73,13.02
2007-11,1.44,9.8,13.7,17.6,6.4,2.12,8.19
2007-12,63.24,7.3,11.0,14.7,2.5,2.62,8.93
2008-01,344.05,8.2,11.3,14.4,3.7,2.07,8.35
2008-02,59.51,8.1,11.6,15.0,4.5,2.10,8.41
2008-03,1.98,8.7,12.3,15.9,4.7,2.67,9.56
2008-04,2.02,8.4,12.3,16.1,4.8,2.82,10.36
2008-05,3.24,9.8,13.1,16.5,7.5,1.58,7.74
2008-06,0.00,11.7,14.9,18.1,9.6,2.03,9.58
2008-07,0.22,13.6,16.4,19.3,12.3,1.50,7.22
2008-08,0.00,14.2,17.1,19.9,13.3,1.22,6.76
2008-09,0.00,13.9,16.9,20.0,12.4,1.63,7.96
2008-10,3.66,12.1,16.4,20.7,6.1,4.17,16.61
2008-11,69.55,11.9,15.7,19.5,7.3,3.99,12.72
2008-12,63.00,8.0,11.4,14.8,4.1,2.21,8.16
2009-01,16.61,9.3,13.3,17.4,2.0,4.90,13.66
2009-02,137.92,7.9,11.5,15.0,5.0,1.78,7.99
2009-03,26.28,8.7,12.1,15.4,5.5,1.84,8.18
2009-04,5.17,8.3,12.2,16.2,5.1,2.25,10.04
2009-05,0.76,11.1,14.5,17.8,9.4,1.42,8.35
2009-06,3.14,12.5,15.1,17.7,10.8,1.55,6.24
2009-07,0.00,12.9,15.9,18.9,11.4,1.69,7.64
2009-08,0.00,13.3,16.5,19.8,11.4,1.85,9.08
2009-09,0.45,14.1,17.5,20.9,12.7,1.76,9.52
2009-10,78.60,12.5,16.1,19.7,8.3,3.11,11.93
2009-11,0.11,10.1,14.4,18.7,5.5,3.28,12.22
2009-12,81.63,7.8,11.5,15.3,4.5,2.20,8.42
2010-01,207.87,9.7,13.1,16.6,5.8,2.59,9.33
2010-02,111.48,9.5,12.5,15.5,6.9,1.83,7.11
2010-03,13.75,8.9,12.6,16.3,5.3,2.59,8.99
2010-04,67.43,8.9,12.1,15.3,6.5,1.58,7.28
2010-05,3.09,9.6,13.1,16.6,6.8,2.09,8.71
2010-06,0.00,11.3,14.0,16.7,10.6,0.97,5.06
2010-07,0.36,12.3,15.1,17.9,10.9,1.40,6.60
2010-08,0.00,12.3,15.2,18.1,10.7,1.53,6.75
2010-09,0.00,12.2,15.7,19.3,10.7,1.91,9.47
2010-10,64.81,12.8,15.8,18.8,10.6,1.64,7.82
2010-11,40.16,9.3,13.2,17.2,5.3,3.00,10.56
2010-12,273.18,9.1,12.1,15.0,7.2,1.15,5.57
2011-01,37.15,8.7,12.5,16.3,4.1,2.82,10.21
2011-02,97.42,7.3,11.0,14.7,3.3,2.18,8.40
2011-03,199.09,8.9,11.9,14.9,6.7,1.52,5.98
2011-04,3.57,9.7,13.2,16.6,7.1,1.91,7.29
2011-05,16.90,9.6,13.1,16.7,6.9,1.81,8.21
2011-06,24.77,11.2,13.9,16.6,10.3,0.96,4.86
2011-07,0.00,13.4,16.3,19.1,12.1,1.43,6.60
2011-08,0.00,13.4,16.0,18.6,12.1,1.42,5.70
2011-09,1.14,13.4,16.4,19.3,12.2,1.32,7.66
2011-10,20.00,12.9,16.3,19.7,9.9,2.16,10.62
2011-11,65.01,9.6,13.1,16.7,6.2,2.37,8.23
2011-12,10.23,7.8,11.6,15.5,2.4,2.73,9.33
2012-01,40.69,9.3,12.9,16.5,2.8,3.12,10.82
2012-02,7.60,8.4,12.0,15.5,3.9,2.66,9.23
2012-03,78.43,7.8,11.1,14.4,4.3,1.66,7.47
2012-04,74.92,9.4,12.5,15.7,6.3,1.56,6.95
2012-05,0.00,10.6,13.7,16.9,8.8,1.59,7.65
2012-06,0.00,11.6,14.4,17.3,10.0,1.27,5.80
2012-07,0.20,12.8,15.4,18.0,11.0,1.46,6.10
2012-08,0.00,14.0,17.0,20.0,12.4,1.61,8.03
2012-09,1.61,14.4,17.1,19.8,13.0,1.48,6.88
2012-10,4.52,13.0,17.2,21.3,10.1,2.92,12.15
2012-11,38.21,11.6,14.9,18.2,7.6,2.55,9.26
2012-12,106.62,9.0,12.1,15.3,6.4,1.34,6.33
2013-01,39.86,7.4,11.2,15.0,1.0,2.95,10.36
2013-02,12.70,7.3,11.2,15.2,3.4,2.25,9.28
2013-03,24.73,9.4,12.6,15.8,6.7,1.85,7.59
2013-04,4.37,10.1,13.3,16.6,7.4,1.62,7.73
2013-05,1.75,11.5,14.8,18.1,9.3,1.69,8.90
2013-06,0.43,12.8,15.6,18.5,11.4,1.26,6.83
2013-07,0.76,13.7,16.5,19.3,12.1,1.43,7.15
2013-08,0.00,13.4,16.4,19.3,12.0,1.47,7.74
2013-09,0.00,13.9,17.3,20.6,11.3,2.23,10.22
2013-10,7.00,11.5,15.3,19.1,7.8,2.57,11.01
2013-11,19.27,10.6,14.5,18.4,6.7,2.79,11.04
2013-12,6.67,7.7,12.3,16.9,0.1,4.27,12.66
2014-01,0.00,10.4,14.4,18.4,1.7,5.02,13.62
2014-02,72.43,9.7,12.7,15.8,6.2,2.25,7.28
2014-03,82.73,11.4,14.5,17.5,7.5,2.40,9.22
2014-04,16.48,10.2,13.5,16.8,7.0,2.15,8.41
2014-05,0.71,11.9,16.0,20.0,6.7,3.52,14.91
2014-06,0.00,12.3,15.0,17.6,11.1,1.29,6.18
2014-07,0.00,15.0,17.9,20.8,13.3,1.85,8.44
2014-08,0.00,15.0,18.0,21.0,13.1,2.03,8.79
2014-09,0.00,15.3,18.3,21.3,13.5,2.06,8.67
2014-10,0.21,14.8,18.6,22.3,10.6,3.72,13.49
2014-11,26.87,12.4,16.1,19.9,6.7,4.24,13.28
2014-12,136.04,11.3,14.3,17.2,8.1,2.69,7.50
2015-01,24.88,10.9,14.4,17.9,5.0,3.22,10.82
2015-02,21.64,11.5,14.7,17.8,8.3,2.61,8.38
2015-03,7.75,11.5,15.4,19.3,7.5,3.30,11.49
2015-04,9.99,10.2,13.8,17.4,5.8,2.65,10.18
2015-05,5.33,10.9,13.7,16.5,8.4,1.71,6.85
2015-06,7.15,13.0,15.6,18.3,11.6,1.05,5.39
2015-07,4.46,15.1,17.9,20.7,13.3,1.62,7.67
2015-08,0.00,16.1,19.2,22.4,14.0,2.53,10.11
2015-09,1.27,16.9,20.5,24.0,14.5,2.94,12.31
2015-10,6.93,16.2,19.8,23.3,12.5,3.58,13.33
2015-11,16.29,10.6,14.6,18.7,3.8,4.66,13.78
2015-12,33.91,8.8,12.5,16.1,2.8,3.21,10.59
2016-01,106.59,10.3,12.9,15.6,6.7,1.97,7.25
2016-02,49.43,10.5,14.8,19.0,4.8,4.25,14.38
2016-03,99.03,10.8,13.9,17.0,7.9,1.98,7.95
2016-04,14.96,11.1,14.7,18.3,7.6,2.30,10.10
2016-05,3.63,11.3,14.1,16.9,9.7,1.37,6.33
2016-06,0.00,12.7,15.7,18.8,11.0,1.56,7.63
2016-07,0.00,13.3,16.2,19.1,11.9,1.22,6.89
2016-08,0.00,14.1,16.8,19.5,12.9,1.18,6.31
2016-09,0.00,14.1,17.6,21.2,11.3,2.59,12.34
2016-10,30.71,13.1,16.8,20.5,9.8,2.46,12.00
2016-11,38.14,11.3,15.3,19.3,7.5,2.40,12.82
2016-12,66.94,8.9,12.2,15.6,5.5,1.91,7.83
2017-01,237.94,8.8,11.7,14.5,5.8,1.62,6.84
2017-02,222.72,10.1,12.5,14.9,8.1,0.97,4.74
2017-03,32.40,10.2,13.6,17.1,7.7,1.72,8.48
2017-04,13.34,10.5,13.8,17.1,7.6,1.80,9.00
2017-05,8.47,10.8,14.1,17.3,9.1,1.33,7.88
2017-06,0.00,12.6,15.4,18.2,11.7,1.12,5.92
2017-07,0.00,13.9,16.9,19.9,13.0,1.11,6.93
2017-08,0.04,15.1,17.8,20.5,14.0,1.25,6.91
2017-09,12.91,15.5,19.0,22.4,13.3,2.03,11.70
2017-10,0.35,13.2,17.6,21.9,7.5,4.01,16.91
