PRISM Time Series Data
Location:  Lat: 34.4199   Lon: -119.8342   Elev: 5m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1990-08,0.00,14.9,19.2,23.5,14.7,1.12,11.66
1990-09,3.79,13.2,18.6,24.0,14.3,0.76,14.07
1990-10,0.04,11.1,17.3,23.4,10.9,1.57,15.61
1990-11,3.12,7.3,14.6,21.9,4.4,3.13,17.63
1990-12,0.02,3.0,10.4,17.9,-0.5,2.91,14.31
1991-01,47.50,5.7,11.7,17.6,4.9,1.20,10.86
1991-02,34.56,7.3,13.1,18.9,7.1,1.11,11.26
1991-03,362.84,7.2,11.5,15.8,5.1,1.58,8.56
1991-04,0.39,8.4,13.8,19.3,5.9,2.28,12.74
1991-05,0.00,9.2,14.1,19.1,7.2,1.75,11.40
1991-06,6.58,11.0,14.9,18.8,10.2,1.16,8.21
1991-07,0.82,14.0,17.5,21.0,13.3,0.93,8.19
1991-08,8.76,14.4,18.3,22.3,14.1,0.83,9.43
1991-09,0.93,14.0,17.7,21.5,13.6,0.73,8.78
1991-10,8.63,12.4,17.2,22.0,11.6,1.18,12.13
1991-11,2.89,7.0,14.5,22.0,5.1,1.52,17.72
1991-12,94.18,5.9,12.1,18.3,3.8,1.67,11.63
1992-01,59.78,5.2,11.8,18.5,4.2,1.29,11.86
1992-02,208.48,9.4,14.4,19.4,7.4,1.82,11.32
1992-03,87.30,9.8,13.9,18.0,8.6,1.52,8.19
1992-04,0.45,11.2,16.4,21.6,9.6,2.29,12.70
1992-05,1.92,13.4,17.1,20.8,12.8,2.08,10.19
1992-06,0.36,13.5,17.7,21.9,12.0,1.72,11.43
1992-07,14.53,15.5,20.0,24.5,14.8,1.63,14.05
1992-08,0.00,15.7,20.1,24.5,15.4,1.49,12.61
1992-09,0.00,14.1,19.0,23.8,14.7,0.96,11.84
1992-10,25.20,12.9,17.6,22.3,13.7,0.65,10.12
1992-11,3.37,8.6,16.0,23.3,5.1,2.98,19.59
1992-12,114.28,5.1,11.2,17.3,4.3,1.27,10.72
1993-01,238.47,7.3,12.2,17.2,6.7,1.22,8.80
1993-02,173.81,7.7,12.5,17.2,7.3,1.16,8.38
1993-03,138.82,9.7,14.7,19.8,9.9,1.04,9.87
1993-04,0.00,9.9,15.9,21.9,9.5,1.58,14.07
1993-05,1.49,11.7,15.0,18.4,11.4,1.35,10.76
1993-06,12.30,13.7,18.3,22.8,13.1,1.37,12.06
1993-07,0.00,15.0,19.0,23.0,14.5,1.07,9.95
1993-08,0.00,15.3,19.4,23.6,14.8,1.03,10.18
1993-09,0.00,13.3,16.6,19.9,13.5,0.76,10.79
1993-10,4.15,11.7,17.5,23.3,11.9,0.90,12.98
1993-11,19.17,8.2,15.5,22.7,6.1,2.34,16.83
1993-12,51.84,4.8,11.8,18.8,4.3,1.26,12.56
1994-01,31.55,4.5,11.8,19.1,4.0,1.38,12.98
1994-02,162.47,6.0,11.5,17.1,4.8,0.84,10.18
1994-03,42.87,8.8,13.9,19.0,8.5,0.75,10.74
1994-04,15.30,9.1,14.1,19.2,8.5,0.79,10.07
1994-05,8.95,9.9,14.3,18.8,10.0,0.57,7.82
1994-06,0.00,11.8,17.1,22.4,11.6,0.72,13.38
1994-07,0.00,13.0,15.5,18.0,13.1,0.49,8.69
1994-08,0.00,14.6,18.1,21.6,14.7,0.71,13.83
1994-09,0.69,13.1,16.6,20.2,12.9,0.74,12.56
1994-10,15.40,10.9,16.6,22.3,9.8,1.63,14.30
1994-11,43.49,5.2,11.6,18.0,3.1,1.80,12.60
1994-12,27.21,4.8,11.3,17.8,4.4,1.31,11.06
1995-01,563.97,8.8,12.4,15.9,8.3,1.07,6.42
1995-02,35.38,9.9,14.6,19.4,9.5,0.65,10.22
1995-03,251.13,9.5,13.9,18.3,8.8,0.83,8.93
1995-04,6.40,9.0,14.3,19.6,7.1,1.79,12.24
1995-05,24.67,10.1,14.4,18.8,9.5,1.59,9.22
1995-06,10.25,11.9,14.9,17.8,11.5,1.44,9.91
1995-07,0.00,13.6,16.3,19.0,13.9,0.66,11.69
1995-08,0.00,13.4,16.4,19.5,13.5,0.72,10.90
1995-09,0.00,13.0,16.3,19.6,14.7,0.06,5.15
1995-10,0.00,11.8,17.2,22.6,11.3,1.97,14.82
1995-11,4.62,9.7,15.1,20.5,9.9,2.46,10.51
1995-12,83.35,7.4,13.1,18.7,7.6,2.30,10.14
1996-01,29.65,5.8,12.0,18.2,5.9,0.98,11.24
1996-02,234.44,9.0,13.3,17.7,9.1,0.58,8.32
1996-03,48.49,8.0,13.0,18.1,8.1,0.43,9.09
1996-04,24.30,9.8,15.3,20.9,8.5,2.11,14.08
1996-05,15.79,11.3,15.3,19.3,10.7,1.49,13.04
1996-06,0.00,11.7,16.3,20.9,12.1,0.52,10.47
1996-07,0.00,13.8,16.5,19.2,13.3,1.92,5.42
1996-08,0.00,13.9,16.5,19.1,13.7,1.31,11.25
1996-09,0.00,14.3,17.1,19.8,13.7,2.04,4.94
1996-10,58.59,11.2,15.5,19.8,9.2,3.07,11.57
1996-11,75.98,8.0,14.1,20.1,7.0,0.84,13.62
1996-12,151.31,6.6,12.0,17.4,7.0,0.44,8.76
1997-01,153.55,7.5,11.8,16.1,7.1,0.75,7.32
1997-02,0.37,6.1,12.4,18.8,3.8,2.33,13.88
1997-03,0.00,7.3,13.4,19.6,7.6,0.61,11.81
1997-04,0.00,9.6,14.0,18.3,6.2,2.42,13.51
1997-05,0.00,13.3,15.6,18.0,11.1,2.40,12.27
1997-06,0.00,13.6,16.3,19.0,12.2,1.92,10.81
1997-07,0.00,13.6,16.3,19.0,13.4,0.76,10.01
1997-08,3.26,15.1,20.2,25.2,15.1,1.45,15.09
1997-09,4.78,15.4,18.9,22.4,15.3,0.90,16.43
1997-10,2.59,13.3,17.5,21.7,8.6,6.39,14.96
1997-11,70.04,9.4,15.7,22.0,9.5,0.75,14.62
1997-12,201.40,5.7,11.8,17.9,3.0,2.49,12.26
1998-01,123.56,7.1,12.3,17.5,7.6,0.45,8.47
1998-02,541.08,8.0,12.3,16.7,7.0,0.90,7.80
1998-03,68.88,8.7,13.2,17.7,8.0,1.88,8.55
1998-04,65.41,8.4,13.0,17.5,7.4,1.12,9.11
1998-05,90.43,10.2,14.8,19.3,9.5,2.24,10.34
1998-06,0.51,12.1,16.0,20.0,11.7,1.95,8.85
1998-07,0.00,15.0,18.6,22.3,14.6,1.68,9.22
1998-08,0.00,15.2,18.0,20.7,15.0,2.04,11.25
1998-09,8.22,14.5,17.0,19.4,13.9,1.19,9.98
1998-10,0.00,9.0,15.4,21.8,8.3,1.47,14.40
1998-11,23.50,6.5,12.8,19.1,5.9,1.13,12.59
1998-12,23.68,3.7,10.4,17.0,1.9,1.62,12.30
1999-01,36.53,4.7,11.2,17.7,4.4,0.81,10.83
1999-02,36.86,5.7,11.2,16.6,4.0,1.55,10.29
1999-03,106.84,6.3,11.1,15.9,6.0,0.89,8.84
1999-04,61.10,7.6,12.4,17.2,5.9,1.13,10.63
1999-05,0.00,9.8,13.9,18.1,9.1,0.99,8.03
1999-06,1.34,11.2,15.2,19.1,10.2,1.01,8.44
1999-07,0.00,14.1,16.5,18.9,13.1,1.46,10.56
1999-08,0.00,13.3,17.6,22.0,12.6,1.01,10.59
1999-09,0.53,13.2,16.9,20.7,12.0,1.41,9.48
1999-10,0.00,11.3,16.2,21.1,9.1,2.12,17.55
1999-11,35.56,9.4,14.8,20.2,7.7,1.68,12.34
1999-12,0.00,5.3,13.0,20.6,0.9,3.04,17.49
2000-01,48.90,7.4,12.8,18.3,7.7,1.03,7.41
2000-02,278.51,9.3,13.3,17.4,7.7,1.32,8.49
2000-03,90.99,8.7,13.1,17.6,7.5,1.52,9.72
2000-04,96.87,10.4,15.0,19.6,10.2,0.78,9.21
2000-05,0.00,11.9,16.5,21.1,11.1,1.28,10.53
2000-06,2.28,14.0,17.7,21.3,13.3,0.76,9.00
2000-07,0.00,13.5,15.8,18.1,13.6,0.82,8.65
2000-08,0.00,14.4,18.4,22.4,14.4,0.51,9.61
2000-09,1.63,13.4,18.1,22.7,13.8,0.58,10.60
2000-10,78.68,11.4,15.4,19.4,12.0,0.35,6.85
2000-11,0.00,5.0,11.5,18.1,3.4,1.16,12.58
2000-12,2.44,5.1,11.8,18.5,5.5,0.52,11.28
2001-01,200.68,4.1,10.2,16.2,4.1,0.48,9.55
2001-02,144.64,5.8,10.5,15.2,6.5,0.21,7.48
2001-03,176.96,9.1,13.1,17.2,10.0,0.19,7.07
2001-04,21.89,7.6,12.1,16.6,8.0,0.62,7.75
2001-05,0.01,12.1,15.5,18.9,12.2,0.33,6.56
2001-06,0.00,13.1,17.2,21.3,13.5,0.48,8.46
2001-07,0.08,13.6,17.2,20.9,13.6,0.64,8.33
2001-08,0.00,13.2,17.3,21.3,14.3,0.35,8.28
2001-09,0.00,13.7,17.6,21.5,14.3,0.57,8.97
2001-10,0.46,11.8,15.8,19.9,13.1,0.37,7.57
2001-11,97.18,9.5,14.1,18.8,10.2,0.43,8.27
2001-12,52.60,5.4,10.8,16.1,4.7,1.10,9.68
2002-01,34.73,4.1,10.1,16.0,4.7,0.56,8.68
2002-02,8.78,4.6,11.6,18.7,5.5,0.42,12.53
2002-03,8.90,6.1,11.6,17.2,5.6,0.79,10.33
2002-04,1.45,8.3,12.7,17.1,8.2,0.73,7.92
2002-05,1.32,9.3,14.0,18.7,10.0,0.64,9.13
2002-06,0.00,12.3,16.2,20.2,13.0,0.60,7.91
2002-07,0.00,14.1,17.6,21.1,14.2,0.44,7.87
2002-08,0.00,12.9,16.9,20.9,13.4,0.44,7.89
2002-09,4.52,12.5,17.1,21.7,13.0,0.49,9.99
2002-10,0.00,9.7,14.4,19.0,11.0,0.54,8.55
2002-11,143.06,8.0,14.3,20.7,8.2,0.55,14.04
2002-12,165.36,6.4,11.4,16.4,7.5,0.44,7.35
2003-01,2.64,7.4,13.5,19.7,8.1,0.55,11.66
2003-02,70.06,6.8,12.3,17.7,6.4,0.99,10.48
2003-03,117.63,7.8,13.0,18.3,7.7,1.29,10.79
2003-04,32.59,8.2,12.9,17.7,7.2,0.99,9.51
2003-05,43.57,10.3,14.7,19.0,10.3,0.52,8.12
2003-06,1.80,12.9,16.2,19.6,12.5,0.51,7.25
2003-07,0.00,14.7,18.8,22.9,15.1,0.75,9.87
2003-08,0.00,14.0,19.1,24.2,14.0,0.79,13.58
2003-09,0.00,13.6,17.5,21.4,13.9,0.50,8.76
2003-10,0.00,11.5,16.7,21.9,11.6,0.66,12.20
2003-11,39.49,6.7,12.4,18.1,6.0,1.10,11.26
2003-12,61.82,4.9,10.8,16.7,4.3,0.84,10.16
2004-01,10.50,4.3,10.4,16.5,4.5,0.67,10.08
2004-02,139.64,5.1,10.7,16.3,3.9,1.16,10.27
2004-03,12.75,9.4,14.3,19.2,9.2,0.53,10.83
2004-04,0.00,9.4,14.6,19.7,9.1,1.00,11.38
2004-05,0.00,10.5,16.1,21.7,10.4,0.96,13.51
2004-06,0.00,12.4,16.3,20.3,12.5,0.80,8.65
2004-07,0.00,13.3,17.6,22.0,13.3,0.84,10.66
2004-08,0.00,13.8,17.9,22.0,14.0,0.66,9.38
2004-09,0.00,13.4,19.0,24.5,12.3,1.38,16.22
2004-10,96.05,10.5,15.2,20.0,11.0,0.72,9.50
2004-11,3.73,6.3,12.5,18.6,4.1,2.33,12.98
2004-12,141.58,4.8,11.1,17.4,4.9,0.79,10.66
2005-01,367.61,6.9,11.7,16.5,6.9,0.53,7.94
2005-02,162.83,8.3,12.7,17.1,7.5,0.72,8.09
2005-03,103.52,9.3,13.4,17.5,8.5,0.74,7.77
2005-04,20.26,7.8,13.3,18.8,7.3,0.99,10.84
2005-05,17.19,11.5,16.0,20.5,10.7,0.92,10.37
2005-06,0.00,11.6,16.1,20.7,10.8,0.89,10.56
2005-07,0.00,14.0,17.5,21.1,13.4,0.65,8.34
2005-08,0.00,14.3,18.2,22.2,13.8,0.69,8.75
2005-09,2.49,10.9,16.0,21.1,11.4,0.67,11.62
2005-10,23.02,10.0,15.2,20.5,9.7,0.50,11.35
2005-11,44.44,7.9,14.8,21.7,6.9,1.47,15.50
2005-12,17.94,6.6,12.4,18.1,6.2,1.43,10.06
2006-01,113.37,5.2,11.5,17.8,4.3,1.05,11.40
2006-02,18.79,5.4,12.0,18.5,3.8,0.95,13.80
2006-03,160.88,5.4,10.4,15.3,5.0,0.82,8.05
2006-04,138.36,9.3,13.0,16.7,8.4,0.83,7.24
2006-05,32.24,11.8,15.6,19.3,11.1,0.97,7.79
2006-06,0.00,13.4,17.8,22.2,12.6,0.74,10.46
2006-07,0.00,15.4,19.8,24.2,14.6,1.03,12.79
2006-08,2.83,14.0,18.3,22.6,13.5,1.15,10.85
2006-09,0.00,12.4,17.1,21.8,11.8,0.87,12.14
2006-10,5.08,9.6,15.6,21.5,8.7,1.32,13.93
2006-11,7.88,7.8,14.9,21.9,6.8,1.35,16.07
2006-12,23.20,3.7,11.1,18.4,2.4,1.23,13.39
2007-01,40.32,2.6,9.7,16.7,0.1,1.37,12.45
2007-02,69.92,6.6,12.4,18.2,5.3,1.21,11.48
2007-03,0.15,8.2,13.5,18.7,5.9,1.29,12.38
2007-04,19.30,8.2,13.1,17.9,7.0,1.11,9.68
2007-05,0.00,9.9,14.1,18.4,8.0,1.38,9.91
2007-06,0.00,11.5,15.7,19.9,10.5,1.21,9.40
2007-07,0.00,14.1,16.3,18.6,13.0,1.27,10.50
2007-08,0.34,13.9,16.6,19.2,12.9,1.18,11.24
2007-09,12.02,11.8,16.9,21.9,11.3,1.34,12.05
2007-10,7.83,9.6,15.9,22.3,6.9,2.23,17.02
2007-11,1.27,7.5,13.0,18.4,6.7,0.74,10.10
2007-12,39.85,6.5,10.9,15.3,2.5,2.50,9.39
2008-01,311.92,5.2,10.5,15.8,3.8,0.89,9.90
2008-02,65.33,5.7,11.3,16.8,4.6,1.03,10.46
2008-03,1.56,7.3,13.2,19.0,4.8,1.99,14.10
2008-04,1.11,7.5,13.5,19.5,5.2,2.03,15.13
2008-05,0.10,9.7,14.5,19.3,7.9,1.63,11.51
2008-06,0.00,12.6,16.2,19.7,10.3,2.15,14.91
2008-07,0.01,14.9,18.5,22.1,13.2,1.85,10.46
2008-08,0.00,15.7,19.1,22.4,14.1,1.77,9.60
2008-09,0.00,14.0,18.0,21.9,12.9,1.35,10.19
2008-10,3.45,9.8,15.8,21.7,6.7,2.25,19.86
2008-11,69.77,9.1,15.5,21.9,7.1,1.79,16.30
2008-12,65.39,5.3,10.8,16.3,3.6,1.41,10.15
2009-01,12.02,5.5,12.3,19.2,2.5,2.39,15.31
2009-02,131.62,5.7,11.2,16.8,4.6,1.18,10.38
2009-03,25.73,7.1,12.3,17.5,5.4,1.30,10.89
2009-04,3.84,7.4,13.3,19.1,5.0,2.09,13.68
2009-05,0.95,11.6,16.3,21.0,9.6,1.58,12.55
2009-06,4.74,12.7,16.4,20.0,11.0,1.65,9.20
2009-07,0.00,13.5,17.4,21.3,12.8,0.86,9.53
2009-08,0.36,13.2,17.6,22.0,12.8,0.70,11.06
2009-09,0.00,14.4,18.9,23.3,13.8,0.98,11.80
2009-10,107.22,11.6,16.7,21.8,8.9,2.30,14.36
2009-11,0.00,7.3,13.8,20.3,5.9,1.57,14.03
2009-12,77.01,5.4,10.8,16.2,4.6,1.11,9.35
2010-01,188.57,7.0,12.3,17.7,6.0,1.07,10.79
2010-02,109.32,7.4,12.2,17.0,6.9,0.89,9.02
2010-03,13.79,7.6,13.1,18.6,5.7,1.91,12.22
2010-04,61.23,8.5,12.9,17.3,6.9,1.25,9.02
2010-05,4.11,10.1,14.9,19.7,7.3,2.01,13.14
2010-06,0.18,12.1,15.4,18.7,11.5,0.72,6.89
2010-07,0.56,13.1,16.5,20.0,12.2,0.85,8.25
2010-08,0.22,12.1,16.1,20.0,11.7,0.43,8.77
2010-09,0.00,11.6,16.2,20.8,11.5,0.59,11.10
2010-10,83.51,12.7,16.6,20.5,11.3,0.94,10.31
2010-11,33.18,7.0,13.0,19.0,5.1,1.90,13.85
2010-12,276.57,7.5,11.9,16.3,7.0,0.61,7.59
2011-01,35.35,5.9,11.9,18.0,4.5,0.99,13.18
2011-02,100.64,5.0,10.5,16.0,3.4,1.14,10.24
2011-03,177.71,7.9,12.6,17.2,7.0,0.78,9.60
2011-04,4.91,9.6,14.4,19.1,7.3,1.75,11.17
2011-05,15.45,9.8,14.4,19.1,7.4,1.75,11.71
2011-06,21.48,11.6,15.1,18.6,10.8,0.68,7.31
2011-07,0.00,14.2,17.8,21.3,13.3,1.01,8.71
2011-08,0.00,13.5,17.1,20.8,13.0,0.72,8.42
2011-09,1.21,13.1,16.8,20.4,12.7,0.60,8.20
2011-10,24.01,11.6,16.4,21.1,10.4,1.08,12.53
2011-11,64.83,7.2,12.7,18.1,6.1,1.26,10.92
2011-12,12.90,4.0,10.5,16.9,2.3,1.26,11.60
2012-01,35.13,5.3,11.8,18.4,3.4,0.91,12.90
2012-02,6.72,6.1,11.8,17.5,4.1,1.39,12.21
2012-03,58.96,6.1,11.4,16.6,4.5,0.83,10.06
2012-04,70.41,8.5,13.0,17.4,6.9,0.72,8.84
2012-05,0.12,10.7,15.0,19.4,10.0,0.72,9.76
2012-06,0.12,12.1,15.9,19.6,11.1,0.81,8.47
2012-07,0.00,13.2,16.8,20.3,12.5,0.77,8.15
2012-08,0.43,14.6,18.7,22.8,13.8,0.90,11.52
2012-09,2.08,14.1,18.5,22.8,14.0,0.62,10.27
2012-10,4.51,11.6,17.6,23.6,10.7,1.38,15.38
2012-11,37.22,9.5,14.5,19.6,8.1,1.26,11.52
2012-12,98.86,7.0,11.7,16.4,6.3,0.51,8.33
2013-01,46.61,4.0,10.4,16.9,1.4,1.30,12.70
2013-02,7.87,4.9,11.1,17.3,3.5,1.25,11.77
2013-03,22.93,8.7,13.4,18.1,7.4,1.03,10.19
2013-04,7.26,10.3,14.9,19.4,8.0,1.58,11.30
2013-05,0.32,12.2,16.8,21.4,10.2,1.81,13.56
2013-06,1.61,13.6,17.2,20.8,12.4,1.27,9.84
2013-07,0.92,14.7,18.2,21.8,13.6,1.11,9.50
2013-08,0.00,13.9,17.9,21.9,13.1,1.20,10.45
2013-09,0.00,13.7,18.8,23.9,11.9,1.66,16.06
2013-10,4.26,9.9,15.6,21.4,8.5,1.56,13.98
2013-11,19.99,8.3,14.5,20.7,7.0,1.56,14.44
2013-12,6.74,4.3,11.8,19.3,0.3,2.66,16.38
2014-01,0.00,6.4,13.6,20.8,2.4,2.50,17.34
2014-02,77.10,7.6,13.0,18.4,6.2,1.32,11.46
2014-03,78.81,10.0,15.2,20.3,8.1,1.45,12.82
2014-04,13.86,9.6,14.6,19.5,7.3,1.68,12.06
2014-05,0.96,11.9,17.7,23.5,7.4,2.72,19.84
2014-06,0.01,12.8,16.7,20.7,11.9,1.30,9.72
2014-07,0.43,16.3,19.9,23.5,14.6,1.84,11.39
2014-08,0.44,15.4,19.3,23.2,14.0,1.55,11.34
2014-09,0.00,14.9,19.9,24.9,14.0,1.64,15.21
2014-10,0.00,12.9,18.7,24.6,11.6,2.01,16.59
2014-11,22.01,9.6,16.0,22.4,6.6,2.77,17.20
2014-12,124.25,9.2,14.0,18.9,7.8,1.70,10.09
2015-01,24.41,7.4,13.5,19.6,6.1,1.15,12.66
2015-02,18.66,9.3,14.5,19.8,8.7,1.02,10.99
2015-03,6.81,10.2,16.1,22.0,8.4,2.09,15.96
2015-04,5.80,9.7,15.0,20.3,6.5,2.15,14.32
2015-05,6.34,10.4,14.6,18.9,8.9,1.39,9.52
2015-06,10.40,13.5,17.2,20.9,12.6,0.92,8.72
2015-07,8.14,15.8,19.6,23.3,14.6,1.54,11.05
2015-08,0.00,16.2,20.7,25.2,15.3,1.75,14.96
2015-09,4.72,16.5,21.6,26.6,15.4,1.95,16.60
2015-10,7.54,15.2,21.0,26.8,13.3,2.62,20.27
2015-11,7.03,7.3,14.2,21.1,2.9,3.39,18.19
2015-12,15.67,5.6,11.9,18.2,2.1,2.37,13.61
2016-01,86.36,8.1,12.7,17.4,6.6,1.12,9.92
2016-02,48.89,7.8,14.8,21.9,4.6,3.20,19.55
2016-03,79.32,9.6,14.3,19.1,8.0,1.33,10.95
2016-04,12.91,10.3,15.5,20.8,8.0,1.62,13.84
2016-05,3.07,11.3,14.9,18.6,10.0,1.18,8.02
2016-06,0.00,13.0,16.8,20.7,12.1,0.72,9.14
2016-07,0.00,14.4,18.3,22.3,14.3,0.44,9.79
2016-08,0.00,14.8,18.4,22.1,14.5,0.50,8.72
2016-09,0.00,13.5,18.8,24.1,12.0,1.21,16.53
2016-10,20.80,11.3,17.1,22.9,10.6,0.87,14.89
2016-11,21.95,8.2,15.1,22.1,7.0,0.88,16.54
2016-12,69.98,6.5,11.8,17.0,5.7,0.69,9.24
2017-01,212.48,6.5,11.2,15.9,6.1,0.48,7.75
2017-02,169.32,9.1,12.7,16.2,8.4,0.43,5.68
2017-03,29.94,8.9,14.1,19.4,7.9,0.69,11.66
2017-04,9.49,10.1,15.4,20.6,8.1,1.18,13.67
2017-05,5.50,10.9,15.4,19.9,9.8,0.73,11.01
2017-06,0.01,13.0,17.2,21.3,12.8,0.47,9.35
2017-07,0.00,15.0,18.6,22.3,14.9,0.28,8.59
2017-08,0.31,15.8,19.4,23.0,15.2,0.77,9.78
2017-09,7.71,14.8,19.6,24.3,14.3,0.75,13.86
2017-10,0.00,11.3,17.9,24.5,8.7,1.88,20.51
2017-11,1.18,9.7,15.4,21.2,8.7,1.07,13.37
