PRISM Time Series Data
Location:  Lat: 32.6354   Lon: -117.1066   Elev: 10m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1996-10,26.63,13.7,17.8,21.9,11.4,1.94,11.40
1996-11,44.74,10.9,16.6,22.3,8.6,1.82,15.15
1996-12,27.02,8.7,14.2,19.8,7.5,0.87,11.13
1997-01,87.24,9.5,14.3,19.1,8.0,1.24,10.40
1997-02,7.39,9.2,14.7,20.3,5.9,2.05,13.84
1997-03,0.01,10.9,16.7,22.4,8.7,1.95,15.36
1997-04,9.65,13.3,17.3,21.3,10.1,2.38,12.25
1997-05,0.00,16.8,20.2,23.7,14.2,2.44,12.48
1997-06,0.00,17.5,20.0,22.5,13.4,3.78,10.56
1997-07,0.00,17.8,20.5,23.2,14.3,3.60,11.14
1997-08,0.00,19.4,23.0,26.5,16.4,2.93,15.03
1997-09,25.08,20.2,24.2,28.2,17.2,3.00,18.49
1997-10,0.01,15.5,20.4,25.3,10.9,3.96,18.95
1997-11,27.57,12.0,17.6,23.2,11.1,1.32,15.49
1997-12,50.78,7.6,13.7,19.9,3.8,1.88,14.39
1998-01,72.00,9.9,14.3,18.8,9.4,0.86,8.99
1998-02,211.83,10.1,13.9,17.8,9.2,1.19,9.00
1998-03,47.56,10.6,15.2,19.8,8.9,1.45,11.25
1998-04,40.12,10.5,14.7,19.0,8.8,1.20,10.10
1998-05,17.31,13.6,16.6,19.6,11.0,1.96,8.88
1998-06,1.62,15.5,18.2,20.8,12.7,2.20,8.84
1998-07,0.00,17.7,20.7,23.7,15.3,2.34,10.58
1998-08,2.04,19.0,22.5,26.0,16.8,1.94,13.61
1998-09,0.54,18.5,21.7,24.8,15.6,2.45,12.62
1998-10,3.40,14.0,18.4,22.9,11.7,1.79,13.60
1998-11,24.98,9.6,15.4,21.2,9.0,0.88,12.81
1998-12,23.80,6.4,12.9,19.3,4.6,0.93,14.05
1999-01,56.01,8.3,13.9,19.5,6.7,1.18,12.41
1999-02,15.68,8.0,13.3,18.6,6.8,0.93,10.65
1999-03,27.57,9.6,13.5,17.4,7.8,1.35,8.66
1999-04,35.47,10.6,14.5,18.4,7.4,1.64,10.76
1999-05,0.08,12.9,16.0,19.1,10.4,1.67,8.19
1999-06,1.54,14.2,16.9,19.7,11.7,1.66,7.76
1999-07,4.66,17.5,20.4,23.3,14.9,2.13,10.15
1999-08,0.00,16.6,20.0,23.4,14.9,1.44,10.36
1999-09,0.29,16.1,19.0,21.8,14.0,1.78,9.36
1999-10,0.00,14.5,19.8,25.2,11.1,2.09,19.38
1999-11,0.08,10.7,15.8,21.0,8.8,1.22,12.49
1999-12,0.46,7.5,13.8,20.2,2.1,2.62,16.70
2000-01,5.91,9.0,14.7,20.3,7.9,1.00,12.88
2000-02,95.38,10.7,15.1,19.6,8.9,0.96,10.91
2000-03,29.75,10.4,14.6,18.7,8.9,0.90,9.23
2000-04,13.60,12.7,16.7,20.6,11.2,0.99,10.46
2000-05,0.00,15.1,18.3,21.4,12.8,1.55,9.83
2000-06,0.00,16.7,19.4,22.2,14.3,1.88,8.79
2000-07,0.00,17.7,20.3,22.8,14.7,2.65,9.43
2000-08,1.45,18.9,21.8,24.8,16.6,2.03,11.58
2000-09,0.67,17.5,21.3,25.0,15.2,1.94,14.01
2000-10,28.39,14.4,17.6,20.7,13.3,1.05,8.24
2000-11,1.07,9.2,14.4,19.7,6.5,1.44,13.14
2000-12,1.28,8.6,14.6,20.6,6.4,1.33,14.17
2001-01,98.22,6.7,12.5,18.3,5.7,1.06,12.01
2001-02,74.67,7.4,12.7,18.1,6.8,0.96,11.16
2001-03,18.58,11.1,14.8,18.5,10.7,0.68,8.24
2001-04,13.71,10.9,14.2,17.5,9.4,1.07,7.94
2001-05,0.07,14.7,17.6,20.5,13.3,0.92,7.55
2001-06,0.00,16.4,19.3,22.2,14.8,1.03,8.49
2001-07,0.00,17.6,20.4,23.2,15.2,1.84,9.43
2001-08,0.00,17.8,20.7,23.6,16.9,1.24,8.69
2001-09,0.00,16.6,20.0,23.4,16.2,0.95,9.13
2001-10,0.00,15.1,18.8,22.5,14.9,0.87,9.72
2001-11,19.38,12.0,16.3,20.6,11.8,0.78,10.12
2001-12,14.56,7.2,12.9,18.6,6.2,1.08,12.09
2002-01,12.23,8.1,13.3,18.6,6.8,1.01,11.52
2002-02,2.23,8.0,14.3,20.6,5.2,1.70,14.87
2002-03,11.99,9.8,14.1,18.5,7.3,1.50,10.57
2002-04,14.85,12.4,15.1,17.9,10.7,1.31,6.95
2002-05,0.00,13.5,16.4,19.4,11.2,1.87,8.77
2002-06,0.00,15.4,17.8,20.2,13.4,1.83,7.32
2002-07,0.00,17.0,19.7,22.4,14.7,2.19,8.75
2002-08,0.00,17.1,20.0,22.9,15.4,1.44,8.73
2002-09,4.78,17.3,20.7,24.2,16.2,1.39,11.06
2002-10,0.95,14.5,17.2,19.9,12.4,2.01,8.98
2002-11,14.81,11.9,17.1,22.4,9.2,1.83,15.63
2002-12,49.51,8.6,13.2,17.8,8.8,0.73,9.37
2003-01,0.00,10.1,16.4,22.7,9.3,1.53,15.98
2003-02,105.29,10.1,15.0,19.8,8.8,1.35,12.01
2003-03,37.07,11.1,15.2,19.4,9.7,1.28,9.97
2003-04,25.20,11.4,14.9,18.5,9.3,1.30,9.25
2003-05,3.44,13.3,16.3,19.3,12.0,0.86,7.04
2003-06,0.01,15.7,17.6,19.5,13.6,1.22,5.83
2003-07,1.15,17.9,20.7,23.4,17.0,0.94,7.75
2003-08,0.00,18.9,21.9,25.0,17.1,1.40,9.67
2003-09,0.00,17.8,20.4,23.1,16.7,1.31,8.40
2003-10,0.02,16.0,19.5,23.0,14.7,1.45,11.06
2003-11,8.75,11.0,15.3,19.6,8.6,1.47,11.76
2003-12,17.46,8.2,13.3,18.5,6.4,1.10,12.11
2004-01,8.54,8.5,13.4,18.2,7.5,1.05,10.85
2004-02,78.41,8.6,13.2,17.8,6.5,1.26,11.07
2004-03,6.01,11.8,16.5,21.2,10.6,0.92,12.00
2004-04,12.69,13.4,16.8,20.3,10.6,1.93,10.95
2004-05,0.00,15.0,18.9,22.9,11.8,2.94,14.41
2004-06,0.00,16.4,18.6,20.8,13.3,3.05,8.75
2004-07,0.00,17.9,20.7,23.6,15.6,2.15,10.72
2004-08,0.00,17.9,20.5,23.1,15.9,2.26,9.19
2004-09,0.00,18.0,21.6,25.3,14.5,2.54,15.14
2004-10,140.48,14.6,17.7,20.8,13.7,1.21,8.26
2004-11,14.27,10.2,14.8,19.3,8.4,1.53,11.43
2004-12,62.91,8.6,13.7,18.7,6.3,1.56,12.31
2005-01,121.48,9.7,14.2,18.7,8.5,1.12,10.16
2005-02,149.72,10.8,14.9,19.1,8.3,1.46,10.30
2005-03,54.51,11.9,15.4,18.9,9.5,1.42,9.11
2005-04,11.18,11.7,15.7,19.8,8.6,1.79,11.77
2005-05,0.79,14.8,17.8,20.8,12.4,2.05,8.69
2005-06,0.00,15.9,18.1,20.3,13.0,2.14,7.54
2005-07,0.13,17.6,20.1,22.7,15.1,2.24,9.13
2005-08,0.00,18.5,21.2,23.9,15.7,2.58,10.64
2005-09,0.76,16.4,19.8,23.3,13.9,2.67,11.98
2005-10,12.30,15.1,18.4,21.6,12.6,2.25,11.69
2005-11,3.13,12.2,17.4,22.5,6.6,3.38,17.21
2005-12,1.64,10.5,15.1,19.7,6.3,2.43,12.61
2006-01,18.01,9.4,14.3,19.3,4.6,2.69,13.72
2006-02,18.67,9.9,15.1,20.3,4.9,2.28,15.16
2006-03,45.40,10.1,13.4,16.7,6.5,1.98,9.37
2006-04,29.17,12.8,15.7,18.6,9.0,2.72,9.60
2006-05,15.20,15.4,17.9,20.3,12.0,2.50,8.00
2006-06,0.00,17.8,20.5,23.2,14.3,3.25,11.33
2006-07,1.19,20.9,23.9,26.8,17.6,3.58,13.50
2006-08,0.07,19.2,21.8,24.4,15.5,3.64,12.10
2006-09,0.00,17.6,21.0,24.4,14.4,2.84,13.06
2006-10,9.69,14.8,18.5,22.3,10.4,2.62,14.26
2006-11,5.70,13.1,17.9,22.6,9.6,2.14,15.40
2006-12,20.61,8.6,14.3,20.0,3.2,2.65,16.02
2007-01,20.01,8.0,12.9,17.9,0.8,3.57,14.16
2007-02,37.47,9.9,14.6,19.2,6.6,1.86,12.62
2007-03,5.99,11.5,15.9,20.3,6.3,2.83,14.11
2007-04,10.69,12.7,15.8,18.9,9.0,2.60,9.72
2007-05,0.64,14.6,17.7,20.8,9.5,3.64,12.15
2007-06,0.00,15.5,18.2,20.8,11.8,2.99,9.79
2007-07,0.00,17.9,20.5,23.1,14.8,2.83,10.22
2007-08,0.00,19.5,22.2,25.0,16.0,3.71,12.23
2007-09,0.57,16.4,20.2,24.0,14.2,2.37,12.51
2007-10,4.32,13.2,18.4,23.6,9.1,2.41,16.96
2007-11,0.56,11.6,16.0,20.4,8.5,1.71,12.59
2007-12,74.53,7.4,12.4,17.4,4.3,1.53,11.68
2008-01,87.79,8.1,12.7,17.2,4.9,1.52,10.74
2008-02,41.44,7.8,12.5,17.1,6.2,1.26,9.73
2008-03,0.25,9.4,14.7,20.0,6.9,1.50,13.53
2008-04,0.20,11.7,16.6,21.4,6.9,2.91,16.35
2008-05,5.71,13.3,17.1,20.9,10.4,2.26,11.35
2008-06,0.03,16.9,20.1,23.4,12.9,3.23,13.69
2008-07,0.04,18.1,21.0,23.8,15.1,2.78,10.37
2008-08,0.04,20.0,22.4,24.8,16.0,4.26,13.67
2008-09,0.00,18.3,21.4,24.5,15.6,2.52,11.02
2008-10,0.11,13.6,19.6,25.5,9.5,2.33,20.20
2008-11,36.95,12.2,17.8,23.3,8.6,2.73,17.02
2008-12,73.55,9.3,13.5,17.6,6.1,2.19,10.88
2009-01,4.25,8.9,14.9,20.8,3.8,2.72,16.56
2009-02,66.89,8.5,13.6,18.6,5.6,2.16,12.49
2009-03,3.66,9.9,14.5,19.2,7.1,2.40,12.34
2009-04,3.24,11.5,15.8,20.0,7.6,2.51,12.88
2009-05,0.10,15.0,17.9,20.8,11.9,2.33,8.80
2009-06,0.00,16.2,18.6,21.1,12.7,2.81,9.25
2009-07,0.00,17.5,20.8,24.1,15.3,2.06,11.13
2009-08,0.00,18.0,21.6,25.2,15.0,2.72,14.27
2009-09,0.00,17.8,21.7,25.7,16.0,2.90,14.04
2009-10,0.12,13.5,17.8,22.1,10.7,2.14,13.15
2009-11,6.01,10.3,15.8,21.4,7.2,2.10,14.67
2009-12,65.83,8.8,13.4,18.0,5.1,2.43,12.23
2010-01,98.52,9.1,14.4,19.8,5.8,2.10,14.17
2010-02,63.82,9.6,13.9,18.2,7.9,1.66,9.92
2010-03,20.90,10.1,14.8,19.4,7.3,2.05,12.36
2010-04,38.97,11.2,14.7,18.2,8.4,1.81,9.11
2010-05,0.00,12.8,15.9,19.0,9.5,3.09,9.91
2010-06,0.00,15.1,17.2,19.4,12.0,2.69,7.87
2010-07,0.00,16.4,18.7,20.9,13.5,2.25,8.06
2010-08,0.00,16.3,19.3,22.3,13.7,2.25,9.99
2010-09,0.00,15.3,19.0,22.8,13.4,1.84,11.84
2010-10,54.56,15.1,17.9,20.8,12.5,1.62,9.34
2010-11,15.22,11.2,16.0,20.8,6.5,3.04,15.71
2010-12,119.37,9.3,13.8,18.4,7.7,1.10,10.53
2011-01,8.24,9.4,14.9,20.5,4.2,2.79,16.39
2011-02,60.61,8.8,13.3,17.7,3.3,2.47,12.49
2011-03,36.68,10.3,14.6,19.0,7.8,1.62,10.54
2011-04,10.89,12.5,16.1,19.7,9.3,2.22,10.91
2011-05,8.77,13.0,16.7,20.5,8.4,2.91,12.68
2011-06,0.93,14.9,17.4,20.0,11.6,2.41,9.05
2011-07,0.00,17.6,20.1,22.6,14.2,3.13,10.82
2011-08,0.00,17.0,19.8,22.6,14.4,2.28,10.04
2011-09,2.56,17.0,19.9,22.9,14.0,2.27,11.59
2011-10,8.70,14.0,18.1,22.2,11.5,2.03,12.87
2011-11,85.04,10.8,15.7,20.6,7.0,2.36,14.78
2011-12,19.90,7.3,12.9,18.5,2.9,2.30,13.77
2012-01,15.88,8.7,14.8,20.9,4.4,2.44,16.28
2012-02,33.70,9.4,14.4,19.3,5.6,2.17,13.29
2012-03,35.68,10.0,14.4,18.8,5.9,2.29,12.77
2012-04,22.94,12.0,16.0,20.0,8.0,2.39,12.35
2012-05,0.00,14.8,17.6,20.4,11.1,2.63,10.69
2012-06,0.00,15.7,18.4,21.0,12.2,3.07,9.88
2012-07,0.00,17.2,19.8,22.4,13.7,2.95,10.89
2012-08,0.79,19.6,22.3,25.0,16.5,2.68,12.67
2012-09,0.16,19.2,22.9,26.6,16.1,2.24,16.01
2012-10,12.39,15.8,20.3,24.9,12.3,2.87,16.84
2012-11,6.20,12.1,16.8,21.4,9.1,1.89,13.58
2012-12,67.19,9.8,13.9,17.9,7.8,1.05,9.40
2013-01,42.30,7.4,12.9,18.4,1.2,2.68,14.87
2013-02,14.43,7.8,13.1,18.3,3.8,2.24,13.26
2013-03,28.94,11.1,15.0,18.8,8.1,1.87,9.98
2013-04,2.07,12.3,15.7,19.1,8.9,2.08,10.41
2013-05,9.81,15.1,18.1,21.2,11.4,2.67,11.18
2013-06,0.00,16.5,19.0,21.4,13.0,3.04,9.71
2013-07,0.54,18.2,20.7,23.3,15.2,3.03,9.98
2013-08,0.00,17.6,20.7,23.7,14.5,3.06,12.00
2013-09,0.00,17.6,21.4,25.1,14.8,2.70,14.54
2013-10,11.31,14.0,18.2,22.4,10.3,2.56,14.81
2013-11,11.49,12.3,17.3,22.4,7.8,2.68,17.19
2013-12,13.72,8.5,14.6,20.6,2.8,2.90,17.26
2014-01,1.94,9.6,15.7,21.8,4.9,2.40,17.58
2014-02,20.58,10.7,15.3,19.9,8.5,1.47,12.05
2014-03,40.87,12.7,17.0,21.3,9.5,2.33,12.86
2014-04,12.03,13.2,17.1,21.0,9.2,2.60,13.17
2014-05,0.00,15.9,20.1,24.3,8.4,4.74,20.74
2014-06,0.00,17.1,19.6,22.0,13.1,3.70,10.47
2014-07,0.53,19.6,22.2,24.9,15.9,3.29,12.58
2014-08,1.81,19.3,22.4,25.5,16.4,2.81,12.67
2014-09,0.90,19.7,23.2,26.7,17.0,2.78,14.70
2014-10,0.00,16.4,20.9,25.5,13.3,2.44,17.13
2014-11,14.63,12.5,18.2,23.9,6.3,3.54,19.91
2014-12,82.51,11.3,15.6,19.9,8.7,1.62,11.52
2015-01,12.66,10.1,15.5,20.8,5.8,2.37,15.29
2015-02,4.58,11.8,16.7,21.6,8.6,2.05,14.16
2015-03,24.19,12.8,18.1,23.4,8.9,2.75,17.38
2015-04,1.80,13.3,17.3,21.4,9.1,2.21,13.74
2015-05,29.07,14.5,17.1,19.6,10.7,2.56,9.14
2015-06,0.31,16.8,19.3,21.9,14.1,2.24,8.97
2015-07,33.18,18.9,21.4,24.0,15.7,2.83,11.09
2015-08,0.23,20.1,23.0,26.0,16.5,3.19,14.51
2015-09,14.06,20.4,24.1,27.8,16.9,3.54,18.30
2015-10,11.10,18.2,22.6,27.0,15.2,3.05,18.40
2015-11,29.94,11.1,17.1,23.1,4.9,3.45,20.90
2015-12,28.33,8.4,13.9,19.4,3.4,2.53,15.12
2016-01,53.81,9.7,14.3,18.9,7.1,1.62,11.37
2016-02,15.06,10.3,17.0,23.7,4.6,3.38,21.40
2016-03,23.34,12.1,16.1,20.1,9.5,1.71,10.95
2016-04,20.60,13.0,17.3,21.6,9.3,2.66,14.06
2016-05,18.73,15.2,17.6,19.9,11.1,3.20,9.10
2016-06,0.00,17.1,19.8,22.5,13.6,3.14,10.81
2016-07,0.00,18.7,21.6,24.4,15.5,3.33,11.82
2016-08,0.00,19.5,22.3,25.2,16.0,3.73,12.61
2016-09,12.34,17.7,21.4,25.2,13.6,3.90,16.31
2016-10,2.08,15.5,20.1,24.7,12.3,2.45,17.04
2016-11,14.54,12.3,18.1,23.9,7.6,2.89,19.79
2016-12,93.88,10.1,14.9,19.7,6.4,2.00,13.25
2017-01,101.67,9.6,13.6,17.5,7.4,1.45,9.36
2017-02,96.21,10.9,14.8,18.6,8.8,1.08,9.49
2017-03,1.21,11.6,16.5,21.3,8.7,1.87,13.69
2017-04,0.00,12.9,17.1,21.2,10.2,1.98,12.73
2017-05,26.81,14.3,17.4,20.5,10.7,2.30,10.67
2017-06,0.28,16.0,18.7,21.4,13.6,1.63,9.21
2017-07,0.06,19.2,21.7,24.2,16.2,2.95,10.37
2017-08,0.99,19.0,21.5,24.1,16.2,2.85,10.50
2017-09,0.72,18.1,21.7,25.3,15.2,2.54,14.03
2017-10,0.00,15.9,20.7,25.6,11.2,3.26,19.67
2017-11,0.39,12.6,17.5,22.4,9.7,2.28,14.18
