PRISM Time Series Data
Location:  Lat: 33.1729   Lon: -117.3500   Elev: 30m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1986-01,18.47,9.0,14.4,19.7,5.3,1.77,13.37
1986-02,86.13,8.2,13.0,17.8,7.2,0.73,8.70
1986-03,79.89,9.8,13.8,17.8,8.3,0.94,7.69
1986-04,20.95,9.8,14.6,19.4,8.2,1.64,10.87
1986-05,0.00,11.9,15.7,19.5,10.4,2.06,7.85
1986-06,0.00,15.1,17.9,20.7,12.9,2.83,6.80
1986-07,0.33,15.5,18.8,22.1,13.8,2.66,7.44
1986-08,0.00,16.3,19.6,22.8,14.4,2.67,7.87
1986-09,23.48,13.2,17.0,20.9,11.9,2.31,7.44
1986-10,11.89,11.1,16.2,21.3,10.3,1.85,10.19
1986-11,26.70,9.0,16.1,23.1,5.6,1.84,17.97
1986-12,40.30,4.1,12.1,20.2,4.0,1.25,14.60
1987-01,47.26,5.3,11.3,17.3,2.1,1.44,11.72
1987-02,39.24,5.9,12.2,18.6,4.8,1.34,11.93
1987-03,25.64,7.6,12.8,17.9,7.5,1.12,9.02
1987-04,10.70,10.3,15.3,20.2,8.3,1.78,11.58
1987-05,0.30,13.6,16.5,19.4,11.4,1.97,5.79
1987-06,0.00,14.6,17.3,20.1,12.3,2.19,5.91
1987-07,1.38,14.9,17.9,20.9,12.5,2.57,7.32
1987-08,3.60,15.5,18.9,22.4,13.7,2.60,8.57
1987-09,0.20,15.5,19.3,23.0,13.4,2.90,11.06
1987-10,51.93,15.3,19.1,22.8,12.5,2.09,11.20
1987-11,34.72,9.3,15.8,22.4,7.5,2.20,16.05
1987-12,73.66,4.2,10.3,16.5,3.9,1.00,9.84
1988-01,32.67,4.8,11.5,18.2,4.0,1.22,13.03
1988-02,28.58,6.1,13.1,20.2,4.4,1.49,15.45
1988-03,8.17,7.6,13.9,20.3,6.3,1.40,15.00
1988-04,85.62,9.4,14.4,19.4,9.1,0.95,10.92
1988-05,0.62,12.1,15.7,19.3,10.6,1.50,8.45
1988-06,0.00,12.5,16.0,19.4,12.0,1.81,6.46
1988-07,0.00,17.4,20.1,22.8,15.4,2.22,5.39
1988-08,6.38,17.1,21.0,24.9,14.9,2.30,10.70
1988-09,0.00,15.2,19.3,23.4,16.6,1.21,8.73
1988-10,0.00,14.2,17.5,20.7,13.7,1.78,8.29
1988-11,29.22,8.6,13.8,19.0,7.8,1.80,10.62
1988-12,74.31,5.8,11.9,18.1,2.8,1.86,14.03
1989-01,11.20,3.6,10.6,17.6,0.1,1.98,14.13
1989-02,19.70,6.5,11.7,16.9,3.7,2.15,11.35
1989-03,18.68,8.2,12.7,17.3,8.5,0.76,6.73
1989-04,0.67,12.1,16.4,20.7,9.2,2.82,13.94
1989-05,6.89,12.5,15.7,19.0,10.9,1.83,7.58
1989-06,0.79,14.5,17.4,20.3,12.5,3.86,8.25
1989-07,0.00,16.5,19.7,22.9,14.3,3.42,9.50
1989-08,0.00,17.1,19.9,22.8,16.0,3.63,9.32
1989-09,5.25,14.5,18.9,23.3,14.3,1.85,12.26
1989-10,8.53,13.0,17.2,21.3,12.0,2.32,11.05
1989-11,2.41,9.1,17.0,25.0,4.6,2.88,22.92
1989-12,0.00,5.4,13.0,20.5,2.0,2.56,17.56
1990-01,64.23,5.0,11.9,18.7,2.7,1.97,12.67
1990-02,38.48,4.7,10.5,16.3,2.7,1.88,9.82
1990-03,11.21,8.5,13.3,18.2,8.1,1.70,10.08
1990-04,26.08,12.0,15.5,19.0,9.3,3.02,9.48
1990-05,12.34,12.6,16.1,19.6,10.7,2.62,7.77
1990-06,17.76,15.3,18.7,22.1,13.2,2.82,8.96
1990-07,0.00,17.7,20.8,23.9,15.5,3.49,9.47
1990-08,2.05,17.6,20.2,22.8,15.6,3.33,7.97
1990-09,0.01,16.1,20.2,24.3,15.0,2.81,10.63
1990-10,0.00,12.7,18.2,23.7,10.2,3.14,16.06
1990-11,12.87,8.4,15.3,22.2,4.6,3.47,18.70
1990-12,8.68,3.9,11.3,18.8,-0.9,2.95,15.94
1991-01,23.32,7.0,12.3,17.7,4.3,1.90,11.37
1991-02,36.29,7.9,12.9,17.9,6.2,1.49,11.09
1991-03,181.00,7.6,11.8,16.0,5.5,1.51,8.58
1991-04,1.71,9.5,14.0,18.4,8.0,1.70,8.08
1991-05,0.00,11.5,14.8,18.0,9.1,2.43,6.33
1991-06,0.00,13.8,16.5,19.1,11.2,2.69,6.34
1991-07,0.00,16.1,18.5,20.8,12.8,3.75,7.49
1991-08,6.43,16.7,19.1,21.6,14.8,1.99,6.55
1991-09,1.29,16.1,18.9,21.8,14.6,1.51,8.65
1991-10,12.34,13.7,18.2,22.7,11.9,1.66,13.59
1991-11,0.63,8.3,15.9,23.4,4.0,2.28,21.01
1991-12,46.94,6.9,12.8,18.8,3.8,2.25,13.43
1992-01,65.19,6.2,12.8,19.4,3.0,2.22,14.25
1992-02,106.67,9.3,15.6,21.8,6.5,2.39,16.43
1992-03,82.16,10.5,14.3,18.2,9.2,1.90,8.57
1992-04,7.11,13.0,17.3,21.6,11.4,2.66,11.67
1992-05,2.56,16.3,18.7,21.0,12.9,3.71,8.54
1992-06,0.00,15.4,18.3,21.2,11.8,4.13,9.59
1992-07,1.85,18.0,20.9,23.8,14.8,4.36,11.50
1992-08,5.71,19.0,21.9,24.9,15.8,4.66,11.55
1992-09,0.00,15.8,19.8,23.9,14.9,3.51,11.99
1992-10,9.11,14.2,18.2,22.3,13.3,3.37,10.62
1992-11,0.72,8.4,15.5,22.6,3.7,3.47,18.30
1992-12,77.54,6.4,11.9,17.5,2.9,2.30,11.99
1993-01,265.22,8.5,12.9,17.3,9.3,1.68,9.87
1993-02,107.33,8.4,12.9,17.5,7.7,1.74,9.31
1993-03,33.92,10.4,14.8,19.2,9.3,1.65,9.05
1993-04,0.00,10.9,15.3,19.7,9.8,1.72,9.33
1993-05,0.00,13.7,17.0,20.2,12.0,2.39,7.99
1993-06,18.80,15.8,18.7,21.6,13.8,2.57,7.92
1993-07,0.09,17.4,19.7,22.0,14.6,3.25,7.90
1993-08,0.00,17.3,19.8,22.2,15.4,2.14,7.51
1993-09,0.00,15.2,18.6,22.0,14.2,1.51,8.86
1993-10,1.74,13.2,17.7,22.3,12.0,1.39,12.13
1993-11,14.26,8.3,15.0,21.6,5.6,1.44,17.26
1993-12,22.59,6.6,13.2,19.7,3.5,1.34,15.07
1994-01,30.09,5.7,12.6,19.6,3.7,1.13,15.10
1994-02,85.08,6.8,12.2,17.5,4.2,1.30,10.97
1994-03,74.55,9.5,14.5,19.5,8.5,1.00,10.89
1994-04,32.54,11.1,14.5,18.0,9.5,1.42,7.14
1994-05,2.30,12.2,15.0,17.8,10.8,1.36,5.83
1994-06,0.00,15.0,18.1,21.3,13.8,1.49,8.15
1994-07,0.30,17.2,19.5,21.8,15.2,2.21,7.18
1994-08,0.00,18.1,21.3,24.6,16.7,1.92,10.98
1994-09,0.00,15.9,19.9,23.9,14.5,1.92,12.19
1994-10,1.59,12.7,17.3,21.9,9.4,2.50,16.16
1994-11,10.60,5.1,11.7,18.3,2.1,1.71,14.41
1994-12,23.42,5.5,11.4,17.3,3.2,1.39,11.95
1995-01,216.49,8.4,12.5,16.7,7.9,1.02,7.72
1995-02,26.12,9.9,15.4,20.9,8.9,1.36,12.76
1995-03,132.32,9.9,14.2,18.6,8.4,1.34,9.15
1995-04,44.25,9.3,13.9,18.6,6.7,1.94,11.30
1995-05,9.11,12.6,15.1,17.5,10.0,2.26,6.65
1995-06,9.10,14.0,16.8,19.6,12.1,2.03,7.20
1995-07,2.09,15.3,18.8,22.2,14.4,1.46,9.12
1995-08,0.00,16.3,19.8,23.4,14.7,1.88,11.49
1995-09,0.00,16.4,20.0,23.6,14.7,2.09,12.07
1995-10,0.00,12.8,17.2,21.7,12.3,1.21,10.99
1995-11,4.85,9.9,15.3,20.6,9.8,1.01,10.78
1995-12,16.08,7.0,12.7,18.3,6.6,1.06,10.66
1996-01,29.97,6.5,12.5,18.4,5.4,1.27,12.67
1996-02,76.52,9.1,13.4,17.7,8.6,1.18,8.13
1996-03,34.88,8.5,13.4,18.4,7.5,1.42,10.46
1996-04,11.17,10.2,15.4,20.6,8.7,1.64,13.40
1996-05,0.26,13.4,17.3,21.2,12.1,1.97,10.44
1996-06,0.00,14.9,18.4,21.9,12.9,2.47,10.41
1996-07,1.05,16.8,19.7,22.6,14.4,2.90,10.55
1996-08,0.00,17.5,20.7,24.0,14.9,3.43,12.24
1996-09,0.25,16.6,19.7,22.8,14.1,3.51,11.87
1996-10,21.93,11.7,16.2,20.7,9.6,2.11,11.23
1996-11,63.57,9.1,15.5,22.0,6.6,2.06,16.51
1996-12,56.14,7.0,12.9,18.7,4.7,1.74,11.84
1997-01,135.02,8.5,13.2,18.0,6.4,1.80,9.92
1997-02,10.38,6.4,12.7,19.1,4.5,1.81,13.28
1997-03,0.25,8.4,14.1,19.8,7.1,1.80,12.99
1997-04,3.52,10.3,14.8,19.3,8.7,1.86,10.87
1997-05,0.00,15.1,18.7,22.4,13.6,1.97,11.03
1997-06,0.45,16.2,19.0,21.8,14.0,2.18,9.33
1997-07,0.11,16.0,19.6,23.2,14.8,1.62,10.63
1997-08,0.01,17.8,21.2,24.6,16.1,2.65,11.69
1997-09,25.02,17.7,22.1,26.5,16.7,2.26,14.90
1997-10,0.16,12.9,18.5,24.0,10.2,2.49,17.28
1997-11,37.39,9.9,15.7,21.5,10.0,0.99,13.26
1997-12,42.23,5.7,12.5,19.4,2.3,1.62,14.45
1998-01,80.83,7.3,12.7,18.1,8.0,0.64,8.57
1998-02,235.54,7.7,12.2,16.6,8.3,0.51,7.69
1998-03,50.45,9.0,13.3,17.7,8.4,1.07,8.49
1998-04,57.73,8.9,13.0,17.2,8.1,1.09,7.82
1998-05,27.72,12.2,15.5,18.8,10.3,1.70,8.11
1998-06,1.34,14.5,17.2,20.0,12.4,2.03,7.76
1998-07,0.01,17.0,19.6,22.3,15.3,1.89,8.04
1998-08,0.00,17.9,21.0,24.2,16.1,2.04,11.58
1998-09,8.48,16.8,20.1,23.3,14.8,2.06,11.03
1998-10,1.08,11.9,16.8,21.8,10.3,1.69,12.71
1998-11,31.05,7.7,13.9,20.0,7.9,1.03,11.54
1998-12,20.67,4.7,11.3,17.9,2.3,1.18,13.36
1999-01,41.48,6.2,12.3,18.4,4.7,1.31,12.24
1999-02,23.38,6.2,11.7,17.3,5.6,0.89,9.82
1999-03,22.42,7.1,11.4,15.6,7.2,0.75,7.06
1999-04,40.35,8.4,12.5,16.7,6.6,1.42,8.71
1999-05,0.04,11.9,14.8,17.7,10.0,1.57,6.79
1999-06,4.47,13.4,16.1,18.8,11.5,1.48,7.04
1999-07,0.28,16.5,19.5,22.5,14.7,1.95,9.18
1999-08,0.00,15.3,18.7,22.1,14.6,1.36,8.29
1999-09,0.00,14.7,17.8,21.0,13.6,1.57,8.66
1999-10,0.00,11.4,17.5,23.6,9.7,1.21,16.42
1999-11,0.00,8.4,14.0,19.5,7.5,1.01,11.04
1999-12,1.85,4.0,12.2,20.4,0.3,1.66,17.35
2000-01,14.32,6.6,12.2,17.8,6.2,0.82,10.46
2000-02,89.71,8.6,13.3,17.9,7.5,0.92,9.91
2000-03,27.21,8.1,12.3,16.4,7.3,0.87,7.57
2000-04,21.08,10.3,14.5,18.7,9.8,0.76,8.61
2000-05,0.33,13.1,16.6,20.1,12.2,1.07,8.25
2000-06,0.00,15.2,18.5,21.7,14.0,1.52,8.23
2000-07,0.00,16.1,19.1,22.2,14.8,1.55,8.09
2000-08,0.00,17.8,20.8,23.9,16.7,1.28,9.56
2000-09,1.26,15.4,19.4,23.3,14.6,1.47,11.14
2000-10,38.43,13.1,16.7,20.3,12.7,0.84,7.84
2000-11,5.07,6.1,12.3,18.6,5.1,0.89,12.37
2000-12,0.19,6.3,12.4,18.6,4.7,1.32,12.15
2001-01,75.60,4.5,10.6,16.8,3.8,0.97,11.20
2001-02,96.22,5.8,10.9,16.0,5.6,0.88,9.20
2001-03,22.20,9.5,13.3,17.0,9.8,0.69,6.67
2001-04,28.30,9.2,13.0,16.7,8.6,0.96,7.14
2001-05,1.92,13.9,16.5,19.2,12.8,0.85,6.11
2001-06,0.00,14.9,18.2,21.5,14.0,1.03,8.17
2001-07,0.00,16.4,19.3,22.2,15.1,1.44,8.10
2001-08,0.00,17.1,19.8,22.4,16.4,1.32,7.48
2001-09,0.00,15.5,18.6,21.8,15.5,1.06,6.95
2001-10,0.00,13.1,16.9,20.7,14.1,0.91,7.06
2001-11,29.63,9.5,14.3,19.2,10.5,0.76,8.52
2001-12,27.96,4.9,11.1,17.3,5.4,0.76,10.87
2002-01,11.30,5.4,11.1,16.8,4.9,0.74,10.10
2002-02,5.49,4.9,12.2,19.5,3.4,1.10,14.13
2002-03,16.55,7.0,12.1,17.2,5.8,1.09,9.44
2002-04,12.82,10.2,13.4,16.7,9.4,1.00,5.56
2002-05,0.01,12.0,15.0,18.0,10.4,1.61,7.60
2002-06,0.00,14.5,17.0,19.6,13.1,1.64,6.71
2002-07,0.00,16.5,18.9,21.3,14.5,1.91,6.95
2002-08,0.00,16.2,18.9,21.7,14.9,1.35,7.39
2002-09,4.87,15.4,19.0,22.6,15.2,1.22,8.79
2002-10,1.32,11.9,15.6,19.2,11.4,1.36,8.62
2002-11,25.60,9.4,15.5,21.6,7.7,1.51,15.26
2002-12,55.32,6.4,11.7,16.9,7.3,0.58,8.90
2003-01,1.75,7.5,13.9,20.2,7.0,1.44,13.68
2003-02,114.69,8.1,13.0,17.9,7.0,1.26,10.74
2003-03,36.71,8.5,13.2,17.8,8.5,0.91,8.86
2003-04,53.40,8.9,13.1,17.3,7.9,1.08,8.56
2003-05,7.43,11.8,14.9,17.9,11.2,0.79,5.79
2003-06,3.32,15.2,17.2,19.2,13.6,1.00,5.43
2003-07,1.52,17.2,20.2,23.1,17.4,0.74,6.72
2003-08,1.05,17.4,20.8,24.2,16.9,1.03,8.15
2003-09,0.00,16.5,19.3,22.1,16.5,1.03,6.46
2003-10,2.03,13.9,18.0,22.2,13.9,0.88,10.02
2003-11,15.37,8.6,14.0,19.4,7.1,1.11,12.31
2003-12,22.51,5.1,11.3,17.4,4.2,0.90,11.60
2004-01,10.59,6.2,11.6,17.1,5.3,0.98,10.60
2004-02,96.34,6.2,11.5,16.8,4.7,1.02,10.66
2004-03,8.23,10.3,14.5,18.7,10.1,0.66,9.08
2004-04,16.28,11.1,15.2,19.2,10.3,1.13,9.68
2004-05,0.00,13.3,17.5,21.7,11.2,2.23,13.15
2004-06,0.50,15.6,18.0,20.5,13.4,2.22,8.00
2004-07,0.00,16.9,19.8,22.7,15.4,1.69,9.54
2004-08,0.00,16.4,19.6,22.8,15.5,1.75,9.27
2004-09,0.00,15.7,20.2,24.7,14.2,1.87,14.79
2004-10,141.82,13.0,16.4,19.9,13.4,0.59,7.18
2004-11,13.35,7.9,13.4,18.8,7.6,0.81,10.83
2004-12,72.44,6.0,12.0,17.9,5.5,0.89,11.63
2005-01,161.77,8.0,12.7,17.5,7.8,0.69,8.85
2005-02,165.67,8.9,13.6,18.3,7.8,0.86,9.63
2005-03,18.58,10.2,14.1,18.0,9.4,0.65,7.86
2005-04,20.77,9.4,14.2,19.0,8.2,1.01,10.55
2005-05,0.49,13.3,16.6,20.0,12.1,1.29,7.94
2005-06,0.00,14.8,17.6,20.5,13.2,1.19,7.81
2005-07,0.00,17.1,19.7,22.3,15.6,1.38,7.41
2005-08,0.00,17.3,20.0,22.8,15.9,1.32,8.14
2005-09,7.92,13.9,18.0,22.0,12.9,1.41,10.61
2005-10,24.36,12.3,16.7,21.0,11.4,0.95,11.33
2005-11,1.46,9.3,15.5,21.7,6.2,1.79,16.27
2005-12,1.80,6.9,12.6,18.3,5.6,1.14,10.81
2006-01,27.57,5.9,12.2,18.4,3.9,1.33,12.67
2006-02,27.22,6.7,12.4,18.1,4.2,1.18,12.34
2006-03,51.12,7.0,11.5,16.0,6.0,0.80,8.59
2006-04,34.00,9.8,13.8,17.7,8.6,1.12,8.51
2006-05,14.29,13.8,16.6,19.4,12.0,1.45,7.24
2006-06,0.52,16.4,19.5,22.6,14.4,1.77,10.13
2006-07,0.80,19.2,22.7,26.1,17.6,1.54,12.19
2006-08,0.96,17.1,20.4,23.6,15.4,1.69,10.60
2006-09,0.04,15.1,18.9,22.8,13.9,1.26,10.35
2006-10,6.67,11.4,16.4,21.5,9.6,1.30,13.11
2006-11,3.84,9.4,15.5,21.5,8.1,1.08,14.17
2006-12,27.18,5.1,12.1,19.2,1.7,1.60,15.12
2007-01,21.84,4.0,11.1,18.3,-0.8,2.07,15.30
2007-02,42.05,7.4,12.8,18.3,5.9,1.23,11.67
2007-03,6.22,9.2,14.4,19.5,5.5,2.23,13.29
2007-04,16.91,10.7,14.3,17.8,8.5,1.84,8.94
2007-05,0.00,13.5,16.7,20.0,9.4,3.04,11.22
2007-06,0.00,14.2,17.2,20.2,11.9,1.99,8.49
2007-07,0.00,17.0,19.7,22.4,15.1,1.90,8.65
2007-08,5.68,18.1,21.3,24.4,15.9,2.36,11.06
2007-09,2.35,14.6,18.9,23.2,13.5,1.52,12.03
2007-10,6.06,11.5,17.4,23.3,8.6,1.76,16.53
2007-11,0.24,10.2,15.1,20.0,7.6,1.48,12.58
2007-12,89.89,5.4,11.2,16.9,3.3,1.04,11.58
2008-01,97.55,6.1,11.5,16.8,3.8,0.95,11.01
2008-02,70.98,5.9,11.3,16.6,5.4,0.72,9.67
2008-03,0.00,7.8,13.2,18.5,6.0,1.05,12.05
2008-04,0.00,9.7,15.0,20.2,6.0,2.05,15.20
2008-05,8.79,12.2,16.0,19.8,9.7,1.78,10.81
2008-06,0.00,14.7,18.2,21.7,12.7,1.74,10.51
2008-07,0.00,17.3,19.9,22.5,15.2,2.14,8.62
2008-08,0.00,18.4,21.3,24.1,16.2,2.47,10.39
2008-09,1.65,16.6,19.8,23.0,15.3,1.56,8.77
2008-10,1.13,11.8,18.6,25.4,7.2,2.20,21.97
2008-11,39.42,10.1,16.8,23.5,7.1,2.98,19.33
2008-12,82.68,6.9,12.1,17.2,4.9,2.28,11.37
2009-01,4.53,6.7,13.5,20.4,2.3,2.23,16.92
2009-02,56.89,6.2,11.8,17.4,4.3,2.52,11.78
2009-03,2.58,7.6,13.0,18.4,6.0,2.57,12.35
2009-04,1.96,9.7,14.6,19.6,6.3,2.25,13.55
2009-05,0.90,13.8,16.6,19.5,11.7,1.70,7.58
2009-06,1.35,15.3,17.9,20.5,12.6,2.24,8.52
2009-07,0.00,17.0,20.1,23.1,15.1,1.86,9.52
2009-08,0.00,17.1,20.6,24.1,14.4,2.49,12.90
2009-09,0.04,16.6,20.4,24.2,15.1,3.02,13.62
2009-10,2.04,11.0,16.5,21.9,9.7,1.39,13.95
2009-11,6.93,7.7,14.2,20.6,5.9,1.57,14.13
2009-12,60.94,6.6,12.1,17.6,4.2,2.27,11.90
2010-01,107.08,6.7,12.5,18.4,5.1,1.31,12.29
2010-02,74.93,8.0,12.7,17.3,7.1,1.95,9.32
2010-03,8.64,8.2,13.5,18.7,6.4,2.30,11.77
2010-04,44.78,9.4,13.6,17.7,7.7,2.11,9.14
2010-05,0.00,11.4,14.9,18.5,9.3,3.56,9.81
2010-06,0.29,14.6,17.0,19.4,12.3,3.77,9.45
2010-07,1.26,16.4,18.7,21.0,13.6,2.39,8.35
2010-08,0.00,16.0,19.1,22.3,13.2,2.74,10.83
2010-09,0.00,14.6,18.4,22.1,12.7,2.07,11.48
2010-10,83.64,14.6,17.7,20.9,12.5,1.36,9.67
2010-11,18.23,8.5,14.2,19.9,5.3,2.17,14.86
2010-12,187.92,8.0,12.6,17.2,6.8,0.95,9.05
2011-01,30.49,6.8,12.8,18.9,3.3,1.81,14.50
2011-02,72.53,5.9,11.2,16.5,3.3,1.37,10.55
2011-03,51.80,8.5,12.8,17.0,7.6,1.08,7.51
2011-04,6.06,10.6,14.7,18.8,8.9,1.69,9.47
2011-05,23.26,12.2,16.1,20.1,8.3,2.61,11.77
2011-06,1.84,14.2,16.9,19.5,11.7,2.08,7.98
2011-07,0.58,17.5,19.9,22.4,14.5,2.76,9.89
2011-08,0.41,16.9,19.3,21.8,14.6,1.93,8.42
2011-09,0.30,15.8,18.7,21.7,13.7,1.65,9.02
2011-10,14.85,12.3,16.7,21.0,11.1,1.33,10.88
2011-11,60.50,8.3,13.8,19.2,6.3,1.49,12.72
2011-12,26.32,4.4,10.8,17.1,1.6,1.43,12.47
2012-01,22.75,5.9,12.3,18.8,3.3,1.51,13.74
2012-02,34.55,6.9,12.2,17.5,4.6,1.51,11.09
2012-03,30.78,7.7,12.4,17.1,5.1,1.50,10.71
2012-04,37.48,9.5,13.9,18.3,7.6,1.18,9.84
2012-05,1.19,13.8,16.4,19.1,11.2,1.86,8.09
2012-06,0.00,14.5,17.3,20.0,11.9,2.31,8.61
2012-07,0.00,16.6,19.1,21.5,13.6,2.57,9.19
2012-08,0.21,18.8,21.7,24.6,16.2,2.34,12.10
2012-09,1.09,17.3,21.3,25.3,15.4,1.71,13.87
2012-10,19.52,13.8,18.7,23.6,11.3,2.10,15.07
2012-11,6.79,10.0,15.0,20.0,8.0,1.47,12.21
2012-12,64.20,8.2,12.6,17.0,7.2,0.70,8.41
2013-01,28.32,4.7,11.0,17.3,0.4,1.87,13.55
2013-02,11.41,5.5,11.2,17.0,3.1,1.55,11.52
2013-03,35.00,9.8,13.7,17.7,7.0,1.80,9.36
2013-04,1.40,11.4,15.1,18.8,7.9,2.13,10.74
2013-05,17.99,14.7,17.7,20.6,11.2,2.58,10.53
2013-06,0.00,15.9,18.6,21.2,12.9,2.66,9.36
2013-07,0.00,17.9,20.5,23.0,15.2,2.79,9.52
2013-08,0.00,17.0,19.9,22.9,14.1,2.82,10.74
2013-09,0.00,16.4,20.4,24.4,14.0,2.38,13.46
2013-10,23.81,11.8,16.9,22.0,9.3,1.92,15.14
2013-11,27.79,9.6,15.3,21.1,6.6,1.73,15.84
2013-12,10.69,5.8,12.6,19.3,1.6,2.09,15.34
2014-01,1.88,6.6,13.3,20.0,3.0,1.82,15.46
2014-02,21.03,7.8,13.1,18.4,6.8,1.11,10.94
2014-03,42.43,10.6,15.3,19.9,8.7,1.58,11.14
2014-04,13.47,10.8,15.4,19.9,7.9,1.89,12.16
2014-05,0.00,14.4,19.0,23.6,7.1,4.29,20.33
2014-06,0.00,15.9,18.4,20.8,12.8,2.82,8.78
2014-07,0.00,17.9,20.8,23.8,15.4,2.16,11.01
2014-08,2.42,18.4,21.6,24.7,15.7,2.63,11.84
2014-09,0.00,18.6,22.2,25.9,15.9,3.04,14.53
2014-10,0.00,14.8,19.7,24.7,12.0,2.33,16.31
2014-11,22.29,10.4,16.6,22.9,5.0,2.83,18.93
2014-12,102.56,9.4,14.2,19.0,7.7,1.21,10.81
2015-01,13.86,7.8,13.7,19.6,4.7,1.80,13.81
2015-02,7.58,9.5,14.8,20.1,7.4,1.68,12.26
2015-03,27.37,11.1,16.6,22.2,7.5,2.46,16.45
2015-04,6.45,11.3,15.8,20.3,7.5,2.02,13.38
2015-05,25.55,13.7,16.4,19.1,10.3,2.26,8.89
2015-06,0.28,16.4,18.8,21.3,13.9,1.91,8.22
2015-07,29.64,18.6,21.2,23.8,15.8,2.43,10.79
2015-08,0.00,19.0,22.1,25.2,16.4,2.63,12.83
2015-09,32.43,19.1,22.8,26.4,16.5,2.80,15.06
2015-10,15.34,16.7,21.3,25.8,14.5,2.18,16.49
2015-11,15.05,8.4,14.9,21.4,3.8,2.59,17.64
2015-12,26.64,5.5,11.8,18.1,2.4,1.69,12.97
2016-01,68.79,7.2,12.3,17.5,6.1,1.16,9.88
2016-02,8.95,8.2,14.9,21.7,3.6,2.59,18.09
2016-03,32.18,10.0,14.3,18.5,8.8,1.04,9.17
2016-04,12.00,10.9,15.5,20.1,8.3,2.00,11.96
2016-05,14.55,14.0,16.6,19.1,10.7,2.40,8.13
2016-06,0.00,16.2,18.9,21.5,13.3,2.46,9.31
2016-07,0.00,18.3,21.0,23.7,15.6,2.53,10.40
2016-08,0.00,18.1,20.8,23.6,15.7,2.47,9.84
2016-09,7.23,16.3,20.1,24.0,13.1,2.90,14.71
2016-10,4.08,13.6,18.4,23.2,11.3,1.86,14.90
2016-11,34.02,10.1,16.5,22.8,6.3,2.32,18.06
2016-12,113.13,8.1,13.2,18.4,5.8,1.17,11.11
2017-01,138.36,8.3,12.5,16.8,7.3,0.82,8.16
2017-02,114.02,9.3,13.2,17.1,8.6,0.37,6.90
2017-03,3.24,9.4,14.3,19.2,9.0,0.70,9.34
2017-04,0.50,11.1,15.8,20.5,9.6,1.20,11.98
2017-05,27.91,13.2,16.7,20.1,11.0,1.31,9.77
2017-06,2.19,15.4,18.3,21.1,14.0,1.00,8.02
2017-07,0.03,18.9,21.4,23.9,16.9,1.91,8.97
2017-08,0.19,18.7,21.1,23.5,16.8,1.61,8.32
2017-09,0.01,16.7,20.6,24.5,15.3,1.44,12.17
2017-10,0.16,14.0,19.4,24.8,10.5,2.31,17.62
