PRISM Time Series Data
Location:  Lat: 34.4088   Lon: -119.8473   Elev: 4m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1990-09,3.98,13.3,18.4,23.5,14.4,0.67,13.07
1990-10,0.03,11.2,17.1,23.0,11.0,1.67,14.71
1990-11,3.20,7.6,14.6,21.6,4.5,3.21,17.07
1990-12,0.01,3.3,10.5,17.7,-0.4,3.00,13.90
1991-01,47.74,5.9,11.6,17.3,5.0,1.21,10.48
1991-02,35.97,7.4,13.0,18.6,7.2,1.13,10.72
1991-03,363.49,7.2,11.4,15.6,5.3,1.57,8.34
1991-04,0.34,8.5,13.7,18.8,6.0,2.30,12.06
1991-05,0.00,9.2,13.9,18.6,7.3,1.75,10.58
1991-06,7.15,11.0,14.7,18.4,10.2,1.14,7.69
1991-07,0.79,14.0,17.3,20.6,13.4,0.91,7.63
1991-08,7.60,14.4,18.1,21.9,14.2,0.80,8.79
1991-09,0.88,14.0,17.5,21.0,13.7,0.59,8.05
1991-10,8.78,12.4,17.0,21.6,11.7,1.15,11.58
1991-11,2.93,7.1,14.5,21.8,5.3,1.49,17.24
1991-12,95.38,6.1,12.1,18.1,4.1,1.67,11.08
1992-01,60.46,5.3,11.8,18.3,4.4,1.29,11.46
1992-02,210.91,9.5,14.4,19.3,7.5,1.82,10.91
1992-03,87.22,9.9,13.9,17.9,8.8,1.44,7.95
1992-04,0.38,11.3,16.1,21.0,9.8,2.20,11.84
1992-05,2.00,13.5,16.9,20.3,12.8,2.04,9.50
1992-06,0.24,13.6,17.5,21.4,12.0,1.71,10.58
1992-07,14.67,15.5,19.7,23.9,14.8,1.63,12.92
1992-08,0.00,15.7,19.8,24.0,15.4,1.45,11.51
1992-09,0.00,14.2,18.9,23.5,14.8,0.94,10.95
1992-10,24.79,12.9,17.4,21.9,13.8,0.65,9.43
1992-11,3.34,8.8,16.0,23.2,5.3,3.01,19.04
1992-12,115.24,5.3,11.3,17.2,4.5,1.28,10.52
1993-01,238.63,7.4,12.3,17.1,6.7,1.23,8.57
1993-02,176.17,7.8,12.5,17.1,7.4,1.17,8.19
1993-03,138.55,9.7,14.6,19.5,9.9,1.02,9.33
1993-04,0.00,9.9,15.6,21.3,9.6,1.53,12.99
1993-05,1.36,11.8,14.9,18.0,11.4,1.32,10.34
1993-06,12.46,13.7,18.0,22.3,13.2,1.26,10.98
1993-07,0.00,15.0,18.9,22.8,14.5,1.06,9.41
1993-08,0.00,15.2,19.3,23.3,14.8,1.00,9.58
1993-09,0.00,13.4,16.5,19.7,13.6,0.72,10.17
1993-10,4.07,11.8,17.3,22.9,12.0,0.86,12.26
1993-11,19.54,8.4,15.5,22.7,6.4,2.29,16.72
1993-12,51.39,5.0,11.8,18.7,4.6,1.31,12.22
1994-01,31.87,4.9,11.8,18.7,4.2,1.51,12.34
1994-02,163.68,6.3,11.6,16.8,5.0,0.92,9.73
1994-03,42.32,8.9,13.8,18.7,8.6,0.77,10.49
1994-04,15.30,9.2,13.9,18.6,8.6,0.79,9.20
1994-05,9.10,10.0,14.1,18.3,10.0,0.63,7.08
1994-06,0.00,12.0,16.8,21.7,11.7,0.74,12.28
1994-07,0.00,13.0,15.5,17.9,13.1,0.49,8.38
1994-08,0.00,14.7,18.0,21.3,14.8,0.67,13.23
1994-09,0.65,13.2,16.6,20.0,13.0,0.72,12.03
1994-10,16.12,11.0,16.4,21.7,9.9,1.74,13.37
1994-11,43.39,5.5,11.6,17.7,3.3,1.88,11.89
1994-12,28.15,5.1,11.3,17.5,4.5,1.40,10.42
1995-01,562.36,9.0,12.3,15.7,8.4,1.12,6.28
1995-02,35.51,10.0,14.6,19.1,9.6,0.67,9.68
1995-03,248.04,9.7,13.8,18.0,8.9,0.84,8.49
1995-04,6.65,9.1,14.0,19.0,7.2,1.81,11.33
1995-05,25.19,10.2,14.2,18.2,9.6,1.68,8.47
1995-06,10.22,12.0,14.8,17.6,11.6,1.52,9.58
1995-07,0.00,13.7,16.3,18.8,13.9,0.82,11.55
1995-08,0.00,13.4,16.3,19.3,13.6,0.83,10.40
1995-09,0.00,13.1,16.3,19.4,14.9,0.04,5.00
1995-10,0.00,11.9,17.0,22.2,11.3,2.10,14.06
1995-11,4.73,9.9,15.1,20.2,10.1,2.39,10.02
1995-12,83.81,7.7,13.1,18.5,7.7,2.41,9.68
1996-01,29.83,6.2,12.1,18.0,6.0,1.35,10.70
1996-02,234.20,9.1,13.3,17.4,9.2,0.81,8.06
1996-03,47.15,8.2,12.9,17.7,8.2,0.47,8.63
1996-04,24.29,9.8,15.1,20.3,8.6,2.15,13.19
1996-05,15.86,11.4,15.2,19.0,10.8,1.52,12.41
1996-06,0.00,11.8,16.1,20.3,12.1,0.67,9.51
1996-07,0.00,13.8,16.4,18.9,13.3,1.91,5.30
1996-08,0.00,13.9,16.5,19.0,13.8,1.36,10.77
1996-09,0.00,14.3,17.0,19.7,13.8,2.02,4.93
1996-10,59.73,11.3,15.4,19.6,9.3,3.16,11.01
1996-11,76.04,8.3,14.0,19.7,7.2,0.93,12.88
1996-12,151.36,6.9,12.0,17.2,7.2,0.56,8.48
1997-01,151.75,7.7,11.8,16.0,7.2,0.82,7.09
1997-02,0.30,6.4,12.4,18.5,3.9,2.44,13.48
1997-03,0.00,7.5,13.4,19.3,7.8,0.80,11.31
1997-04,0.00,9.7,13.8,17.9,6.3,2.44,13.37
1997-05,0.00,13.3,15.6,17.8,11.2,2.43,11.92
1997-06,0.00,13.7,16.3,18.8,12.2,2.03,10.62
1997-07,0.00,13.7,16.3,18.9,13.4,0.92,9.79
1997-08,2.93,15.3,20.0,24.7,15.1,1.69,14.12
1997-09,4.45,15.6,18.9,22.2,15.5,0.92,15.74
1997-10,2.52,13.3,17.4,21.5,8.6,6.50,14.77
1997-11,70.84,9.7,15.8,21.9,9.6,0.89,14.26
1997-12,202.28,6.0,11.9,17.7,3.1,2.63,12.07
1998-01,121.57,7.4,12.3,17.3,7.6,0.57,8.25
1998-02,544.31,8.1,12.4,16.6,7.2,0.97,7.56
1998-03,68.21,8.8,13.1,17.5,8.1,1.94,8.33
1998-04,65.48,8.5,12.8,17.2,7.5,1.15,8.69
1998-05,91.27,10.3,14.7,19.2,9.5,2.29,10.02
1998-06,0.54,12.3,15.9,19.5,11.7,2.09,8.30
1998-07,0.00,15.0,18.4,21.8,14.5,1.73,8.52
1998-08,0.00,15.3,18.0,20.6,15.0,2.06,10.78
1998-09,8.19,14.6,17.0,19.3,14.0,1.16,9.60
1998-10,0.00,9.2,15.3,21.4,8.3,1.56,13.79
1998-11,23.24,6.8,12.8,18.8,6.1,1.19,11.94
1998-12,23.87,4.0,10.4,16.7,2.1,1.66,11.80
1999-01,37.85,5.1,11.2,17.3,4.5,0.91,10.38
1999-02,37.39,6.0,11.1,16.3,4.1,1.62,9.83
1999-03,106.88,6.5,11.1,15.6,6.0,0.91,8.45
1999-04,60.96,7.7,12.2,16.7,6.0,1.17,9.99
1999-05,0.00,9.9,13.8,17.6,9.1,1.02,7.37
1999-06,1.16,11.3,14.9,18.6,10.2,1.02,7.72
1999-07,0.00,14.1,16.4,18.7,13.1,1.46,10.03
1999-08,0.00,13.3,17.4,21.4,12.7,0.95,9.61
1999-09,0.36,13.2,16.7,20.2,12.1,1.31,8.62
1999-10,0.00,11.3,16.0,20.7,9.2,2.08,16.50
1999-11,35.57,9.6,14.8,20.0,7.9,1.65,11.77
1999-12,0.00,5.7,12.9,20.1,1.2,3.12,16.73
2000-01,48.77,7.6,12.7,17.9,7.8,1.02,6.91
2000-02,278.87,9.4,13.2,17.0,7.7,1.30,8.04
2000-03,91.53,8.8,13.0,17.2,7.5,1.48,9.24
2000-04,97.23,10.4,14.7,19.0,10.2,0.71,8.45
2000-05,0.00,11.9,16.2,20.5,11.1,1.28,9.64
2000-06,2.63,14.0,17.4,20.7,13.4,0.71,8.27
2000-07,0.00,13.6,15.8,18.0,13.5,0.83,8.37
2000-08,0.00,14.4,18.1,21.8,14.4,0.51,8.84
2000-09,1.56,13.6,17.9,22.2,13.9,0.56,9.94
2000-10,79.96,11.5,15.3,19.1,12.0,0.38,6.48
2000-11,0.00,5.3,11.6,17.8,3.5,1.28,12.22
2000-12,2.45,5.5,11.8,18.2,5.7,0.55,10.74
2001-01,203.25,4.5,10.2,16.0,4.3,0.56,9.25
2001-02,144.80,6.0,10.5,15.0,6.5,0.28,7.17
2001-03,173.89,9.2,13.1,16.9,10.1,0.21,6.65
2001-04,23.34,7.7,11.9,16.1,8.1,0.63,7.19
2001-05,0.10,12.2,15.3,18.5,12.2,0.33,6.05
2001-06,0.00,13.2,17.0,20.8,13.5,0.48,7.79
2001-07,0.21,13.6,17.0,20.4,13.5,0.65,7.76
2001-08,0.00,13.3,17.0,20.8,14.3,0.37,7.45
2001-09,0.00,13.7,17.3,21.0,14.3,0.55,8.13
2001-10,0.65,11.9,15.7,19.6,13.0,0.40,7.09
2001-11,97.51,9.7,14.1,18.5,10.3,0.44,7.70
2001-12,52.06,5.7,10.8,15.9,4.7,1.21,9.33
2002-01,34.30,4.5,10.1,15.7,4.8,0.73,8.37
2002-02,8.69,5.0,11.6,18.3,5.6,0.52,11.97
2002-03,8.36,6.3,11.6,16.8,5.7,0.81,9.85
2002-04,1.48,8.4,12.6,16.7,8.3,0.73,7.29
2002-05,1.32,9.5,13.8,18.1,9.9,0.69,8.36
2002-06,0.00,12.4,16.1,19.7,13.0,0.64,7.42
2002-07,0.00,14.1,17.3,20.6,14.1,0.47,7.28
2002-08,0.00,12.9,16.7,20.4,13.3,0.46,7.20
2002-09,4.23,12.5,16.8,21.0,13.0,0.44,8.93
2002-10,0.00,9.9,14.3,18.6,11.0,0.60,8.06
2002-11,141.88,8.3,14.3,20.3,8.4,0.61,13.51
2002-12,166.52,6.7,11.5,16.3,7.6,0.55,7.16
2003-01,2.57,7.7,13.5,19.4,8.2,0.78,11.22
2003-02,70.20,7.1,12.3,17.5,6.5,1.13,10.19
2003-03,117.18,7.9,12.9,17.9,7.7,1.37,10.34
2003-04,34.14,8.4,12.8,17.2,7.3,1.04,8.91
2003-05,44.06,10.4,14.5,18.6,10.3,0.56,7.59
2003-06,1.98,12.9,16.0,19.1,12.5,0.54,6.61
2003-07,0.00,14.6,18.5,22.3,15.1,0.70,8.95
2003-08,0.00,14.2,18.8,23.5,14.1,0.76,12.43
2003-09,0.00,13.6,17.3,20.9,13.9,0.45,7.91
2003-10,0.00,11.6,16.6,21.5,11.7,0.64,11.52
2003-11,39.58,7.0,12.5,17.9,6.1,1.24,10.95
2003-12,61.31,5.3,10.9,16.5,4.5,0.92,9.83
2004-01,10.06,4.6,10.4,16.3,4.7,0.84,9.70
2004-02,141.42,5.5,10.7,16.0,4.0,1.25,9.89
2004-03,12.82,9.5,14.2,18.8,9.3,0.51,10.19
2004-04,0.00,9.5,14.3,19.1,9.1,0.95,10.47
2004-05,0.00,10.7,15.8,21.0,10.5,0.97,12.35
2004-06,0.00,12.5,16.2,19.8,12.5,0.79,7.93
2004-07,0.00,13.4,17.4,21.4,13.3,0.83,9.80
2004-08,0.00,13.9,17.7,21.5,14.1,0.64,8.65
2004-09,0.00,13.6,18.8,23.9,12.6,1.31,15.06
2004-10,97.36,10.7,15.2,19.6,11.1,0.76,9.01
2004-11,3.85,6.7,12.6,18.4,4.1,2.49,12.65
2004-12,138.93,5.3,11.2,17.2,5.0,1.00,10.25
2005-01,355.56,7.2,11.8,16.4,6.9,0.63,7.79
2005-02,161.54,8.5,12.7,16.9,7.6,0.79,7.82
2005-03,103.64,9.5,13.4,17.3,8.6,0.76,7.48
2005-04,20.44,8.0,13.2,18.3,7.4,1.02,10.19
2005-05,17.26,11.6,15.7,19.9,10.8,0.93,9.50
2005-06,0.00,11.7,15.8,20.0,10.8,0.90,9.52
2005-07,0.00,13.9,17.2,20.6,13.4,0.64,7.51
2005-08,0.00,14.4,18.0,21.6,13.9,0.69,7.86
2005-09,2.37,11.1,15.9,20.6,11.5,0.72,10.78
2005-10,23.11,10.1,15.0,20.0,9.7,0.55,10.43
2005-11,43.91,8.2,14.7,21.2,7.1,1.53,14.39
2005-12,17.81,6.9,12.4,17.9,6.4,1.49,9.34
2006-01,112.94,5.6,11.5,17.5,4.4,1.22,10.93
2006-02,18.34,5.7,11.9,18.1,3.9,1.07,13.28
2006-03,159.50,5.7,10.3,15.0,5.0,0.89,7.69
2006-04,139.52,9.4,12.9,16.3,8.4,0.88,6.83
2006-05,32.39,11.9,15.3,18.8,11.0,1.01,7.19
2006-06,0.00,13.4,17.5,21.5,12.7,0.75,9.51
2006-07,0.00,15.3,19.4,23.5,14.6,0.98,11.75
2006-08,3.05,14.1,18.1,22.1,13.6,1.18,10.01
2006-09,0.00,12.5,16.9,21.3,12.0,0.87,11.27
2006-10,5.30,9.8,15.4,21.0,8.7,1.42,13.30
2006-11,7.70,8.2,14.8,21.5,6.9,1.48,15.20
2006-12,23.01,4.1,11.2,18.2,2.6,1.35,12.97
2007-01,40.24,3.0,9.7,16.4,0.2,1.53,12.09
2007-02,68.90,6.8,12.3,17.9,5.4,1.26,11.05
2007-03,0.38,8.3,13.4,18.4,6.0,1.34,11.93
2007-04,19.07,8.4,12.9,17.5,7.1,1.15,9.10
2007-05,0.00,10.0,13.9,17.9,8.0,1.43,9.26
2007-06,0.00,11.6,15.5,19.5,10.6,1.26,8.75
2007-07,0.00,14.1,16.3,18.5,13.0,1.27,10.14
2007-08,0.30,14.0,16.6,19.1,13.0,1.20,10.81
2007-09,11.88,12.0,16.7,21.5,11.4,1.36,11.27
2007-10,7.84,9.8,15.7,21.7,6.9,2.36,16.07
2007-11,1.32,7.8,12.9,18.0,6.9,0.76,9.27
2007-12,39.88,6.6,10.9,15.2,2.6,2.52,9.29
2008-01,314.95,5.5,10.6,15.6,3.9,0.97,9.64
2008-02,65.08,6.0,11.2,16.5,4.7,1.14,10.04
2008-03,1.67,7.4,13.0,18.6,4.9,2.03,13.39
2008-04,1.20,7.7,13.2,18.8,5.3,2.07,14.12
2008-05,0.33,9.8,14.3,18.7,7.9,1.64,10.60
2008-06,0.00,12.7,16.0,19.4,10.3,2.11,14.28
2008-07,0.01,14.8,18.2,21.5,13.2,1.82,9.65
2008-08,0.00,15.7,18.8,21.9,14.2,1.71,8.80
2008-09,0.00,14.0,17.7,21.3,13.0,1.27,9.26
2008-10,3.47,10.0,15.7,21.4,6.8,2.32,19.14
2008-11,69.71,9.3,15.4,21.5,7.2,1.82,15.61
2008-12,64.89,5.6,10.8,16.1,3.7,1.50,9.74
2009-01,12.20,5.8,12.2,18.7,2.6,2.54,14.74
2009-02,131.75,5.9,11.2,16.4,4.7,1.24,9.94
2009-03,25.98,7.3,12.2,17.1,5.5,1.32,10.39
2009-04,3.98,7.6,13.0,18.4,5.1,2.12,12.68
2009-05,0.80,11.5,15.8,20.2,9.7,1.50,11.40
2009-06,4.70,12.8,16.2,19.6,11.0,1.63,8.55
2009-07,0.00,13.4,17.0,20.6,12.8,0.84,8.53
2009-08,0.33,13.2,17.3,21.4,12.9,0.67,9.98
2009-09,0.06,14.4,18.5,22.7,14.0,0.75,10.56
2009-10,106.09,11.6,16.5,21.4,8.9,2.33,13.67
2009-11,0.00,7.5,13.7,19.9,6.1,1.66,13.38
2009-12,77.63,5.6,10.8,16.0,4.7,1.19,9.06
2010-01,188.57,7.2,12.3,17.4,6.1,1.14,10.43
2010-02,110.24,7.7,12.2,16.8,7.0,0.98,8.71
2010-03,13.87,7.7,13.0,18.2,5.8,1.91,11.58
2010-04,62.51,8.5,12.7,16.9,7.0,1.24,8.45
2010-05,4.13,10.1,14.5,18.9,7.3,2.00,12.02
2010-06,0.24,12.1,15.2,18.4,11.6,0.71,6.42
2010-07,0.62,13.1,16.3,19.4,12.1,0.86,7.57
2010-08,0.26,12.1,15.8,19.5,11.8,0.42,7.85
2010-09,0.01,11.6,15.9,20.2,11.6,0.54,10.32
2010-10,86.76,12.7,16.4,20.1,11.3,0.95,9.62
2010-11,32.88,7.2,13.0,18.7,5.2,1.98,13.28
2010-12,277.42,7.7,11.9,16.0,7.1,0.60,7.12
2011-01,35.78,6.0,11.8,17.7,4.7,0.98,12.64
2011-02,100.48,5.1,10.5,15.8,3.4,1.20,9.91
2011-03,176.19,8.0,12.4,16.9,7.1,0.80,9.06
2011-04,4.67,9.6,14.1,18.6,7.4,1.71,10.22
2011-05,15.35,9.8,14.2,18.5,7.4,1.76,10.77
2011-06,22.50,11.6,14.9,18.1,10.8,0.68,6.78
2011-07,0.07,14.2,17.5,20.8,13.3,0.97,7.90
2011-08,0.00,13.6,16.9,20.2,13.0,0.70,7.55
2011-09,1.24,13.2,16.5,19.9,12.8,0.54,7.48
2011-10,24.01,11.7,16.1,20.5,10.4,1.09,11.59
2011-11,66.03,7.5,12.6,17.8,6.2,1.32,10.45
2011-12,13.04,4.4,10.5,16.7,2.6,1.35,11.08
2012-01,35.34,5.5,11.8,18.0,3.6,0.92,12.25
2012-02,6.45,6.2,11.7,17.2,4.2,1.42,11.75
2012-03,57.78,6.2,11.3,16.3,4.6,0.86,9.64
2012-04,70.90,8.6,12.8,17.0,6.9,0.76,8.29
2012-05,0.16,10.8,14.8,18.8,10.1,0.75,8.84
2012-06,0.14,12.1,15.7,19.3,11.2,0.83,7.82
2012-07,0.00,13.2,16.5,19.8,12.5,0.74,7.31
2012-08,0.45,14.6,18.3,22.1,13.9,0.83,10.25
2012-09,2.19,14.1,18.1,22.1,14.2,0.47,8.85
2012-10,3.98,11.6,17.3,22.9,10.8,1.41,14.11
2012-11,37.69,9.5,14.4,19.3,8.3,1.19,10.89
2012-12,100.12,7.1,11.7,16.3,6.5,0.51,8.08
2013-01,47.76,4.1,10.3,16.6,1.5,1.35,12.30
2013-02,8.01,5.0,10.9,16.9,3.6,1.30,11.26
2013-03,23.16,8.7,13.2,17.6,7.5,0.97,9.55
2013-04,7.63,10.2,14.5,18.7,8.0,1.48,10.43
2013-05,0.19,12.1,16.3,20.6,10.3,1.72,12.33
2013-06,1.63,13.5,16.9,20.4,12.4,1.18,9.14
2013-07,0.96,14.6,17.9,21.2,13.6,1.02,8.55
2013-08,0.00,13.9,17.5,21.2,13.1,1.08,9.49
2013-09,0.00,13.6,18.3,23.0,12.0,1.58,14.65
2013-10,4.35,9.9,15.4,20.8,8.6,1.56,13.31
2013-11,19.97,8.4,14.3,20.2,7.2,1.52,13.76
2013-12,6.65,4.4,11.6,18.8,0.6,2.59,15.62
2014-01,0.00,6.5,13.4,20.4,2.6,2.48,16.62
2014-02,78.35,7.8,12.9,18.1,6.3,1.35,10.98
2014-03,79.34,10.0,15.0,20.0,8.2,1.43,12.33
2014-04,13.39,9.6,14.2,18.9,7.4,1.65,11.19
2014-05,0.86,11.9,17.4,22.8,7.4,2.71,18.74
2014-06,0.08,12.8,16.4,20.1,11.9,1.29,9.01
2014-07,0.48,16.2,19.5,22.9,14.6,1.77,10.59
2014-08,0.43,15.3,19.0,22.6,14.0,1.51,10.49
2014-09,0.00,14.9,19.6,24.2,14.1,1.59,13.79
2014-10,0.00,12.9,18.5,24.1,11.6,2.02,15.70
2014-11,22.98,9.7,15.9,22.1,6.8,2.78,16.65
2014-12,124.09,9.5,14.1,18.7,7.9,1.81,9.85
2015-01,25.96,7.6,13.4,19.2,6.2,1.23,12.17
2015-02,19.46,9.4,14.4,19.4,8.8,1.11,10.51
2015-03,6.49,10.2,15.9,21.5,8.6,2.02,15.17
2015-04,6.02,9.7,14.7,19.8,6.6,2.12,13.41
2015-05,6.20,10.4,14.4,18.4,8.9,1.40,8.89
2015-06,11.11,13.5,16.9,20.3,12.7,0.88,7.87
2015-07,7.26,15.8,19.2,22.7,14.6,1.50,10.10
2015-08,0.00,16.2,20.4,24.6,15.4,1.71,13.67
2015-09,5.32,16.6,21.3,26.0,15.5,1.86,15.29
2015-10,8.35,15.3,20.7,26.0,13.3,2.68,18.73
2015-11,6.86,7.4,14.1,20.8,3.1,3.43,17.65
2015-12,14.97,5.7,11.9,18.0,2.3,2.37,13.29
2016-01,92.38,8.2,12.7,17.2,6.7,1.18,9.59
2016-02,46.91,8.1,14.7,21.4,4.6,3.37,18.68
2016-03,77.90,9.7,14.2,18.7,8.0,1.35,10.42
2016-04,12.77,10.3,15.2,20.2,8.1,1.60,12.87
2016-05,2.69,11.4,14.8,18.2,10.0,1.28,7.58
2016-06,0.00,13.1,16.7,20.3,12.2,0.72,8.48
2016-07,0.00,14.4,18.1,21.9,14.3,0.43,9.10
2016-08,0.00,14.8,18.2,21.7,14.5,0.47,8.10
2016-09,0.00,13.5,18.6,23.7,12.2,1.14,15.66
2016-10,20.98,11.4,16.9,22.4,10.6,0.88,14.11
2016-11,22.82,8.3,15.0,21.7,7.3,0.84,16.04
2016-12,72.22,6.7,11.7,16.7,5.9,0.73,8.91
2017-01,217.15,6.7,11.2,15.8,6.2,0.54,7.69
2017-02,180.43,9.2,12.6,16.1,8.4,0.46,5.51
2017-03,28.91,9.0,13.9,18.9,8.0,0.74,10.97
2017-04,10.19,10.2,15.0,19.9,8.1,1.20,12.61
2017-05,5.60,11.0,15.3,19.5,9.8,0.79,10.40
2017-06,0.12,13.1,16.9,20.7,12.8,0.50,8.40
2017-07,0.00,14.9,18.3,21.8,14.9,0.27,7.88
2017-08,0.53,15.8,19.2,22.5,15.3,0.73,9.00
2017-09,7.93,14.8,19.3,23.9,14.4,0.67,13.00
2017-10,0.00,11.4,17.7,23.9,8.8,1.92,19.45
2017-11,1.26,9.9,15.4,20.8,8.8,1.11,12.69
