PRISM Time Series Data
Location:  Lat: 33.6408   Lon: -117.9694   Elev: 3m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1987-10,20.59,16.1,19.7,23.4,14.1,1.86,12.30
1987-11,42.32,11.1,16.0,20.9,9.3,1.76,12.64
1987-12,46.25,6.8,11.3,15.9,4.3,1.52,8.81
1988-01,38.29,7.6,12.6,17.7,4.1,2.02,12.20
1988-02,20.93,9.1,14.7,20.3,4.5,2.65,15.44
1988-03,7.08,10.2,15.5,20.8,6.4,2.50,15.75
1988-04,42.81,11.7,15.3,18.8,9.5,1.84,9.86
1988-05,0.00,13.0,16.1,19.3,10.2,2.29,9.10
1988-06,0.00,13.9,16.6,19.4,11.9,2.32,7.55
1988-07,0.00,18.1,20.4,22.7,16.3,2.47,6.99
1988-08,0.37,17.1,20.0,22.8,15.7,2.19,8.47
1988-09,1.55,16.0,19.1,22.3,14.6,2.35,10.74
1988-10,0.00,15.5,18.0,20.5,13.5,2.48,8.91
1988-11,21.60,10.5,14.8,19.1,9.6,1.81,10.14
1988-12,62.58,7.8,12.8,17.8,4.2,2.32,13.00
1989-01,13.15,6.5,11.8,17.2,2.4,2.21,12.85
1989-02,27.09,7.6,12.1,16.5,5.6,1.51,9.81
1989-03,17.12,10.4,14.3,18.2,8.8,1.16,8.94
1989-04,0.00,13.5,17.2,20.9,9.6,3.21,14.38
1989-05,0.00,13.3,16.2,19.0,10.7,2.39,8.04
1989-06,0.52,15.2,17.7,20.1,12.5,2.67,8.36
1989-07,0.00,17.0,20.6,24.2,15.3,2.17,11.17
1989-08,0.00,17.1,19.9,22.6,15.1,3.15,10.35
1989-09,11.79,15.8,19.7,23.5,14.3,2.21,12.86
1989-10,11.20,13.9,17.4,20.9,11.9,2.33,11.06
1989-11,5.03,12.0,18.0,24.0,6.3,3.29,20.33
1989-12,0.00,8.7,14.3,19.9,5.6,2.15,17.22
1990-01,44.20,8.2,13.2,18.2,5.4,1.83,11.82
1990-02,59.73,8.1,12.0,16.0,5.1,1.70,9.45
1990-03,2.85,10.2,14.6,19.1,7.8,1.69,11.70
1990-04,11.76,13.0,15.9,18.8,11.3,1.79,7.73
1990-05,18.74,13.7,16.6,19.5,10.9,2.51,9.10
1990-06,0.30,16.0,19.2,22.4,13.4,2.62,11.91
1990-07,0.00,18.6,21.0,23.4,16.0,2.99,10.10
1990-08,0.01,18.1,20.3,22.6,15.6,2.94,9.02
1990-09,0.00,17.3,20.8,24.3,15.6,2.52,12.39
1990-10,0.00,15.2,19.1,22.9,12.0,3.08,14.30
1990-11,8.82,11.5,16.8,22.2,6.9,3.32,17.25
1990-12,1.34,7.1,12.4,17.7,1.3,3.30,12.42
1991-01,34.11,8.8,13.0,17.2,6.0,1.90,10.53
1991-02,53.13,10.4,14.7,19.0,8.8,1.35,10.86
1991-03,154.36,9.0,12.9,16.7,6.4,1.62,8.88
1991-04,1.84,11.5,14.9,18.3,8.6,1.89,9.07
1991-05,0.00,12.4,15.0,17.6,9.9,2.05,6.77
1991-06,0.00,14.2,16.7,19.3,11.9,2.10,7.29
1991-07,1.62,16.2,18.3,20.4,14.0,2.16,6.68
1991-08,0.00,17.0,19.5,22.0,14.8,2.13,7.96
1991-09,1.24,16.5,19.0,21.5,14.9,1.77,7.52
1991-10,2.54,14.7,19.3,23.8,12.7,1.76,13.85
1991-11,0.87,11.1,16.3,21.5,5.8,2.75,15.28
1991-12,38.04,9.3,13.7,18.1,5.7,2.27,10.64
1992-01,41.27,8.3,13.6,19.0,5.4,2.11,11.06
1992-02,142.39,11.1,15.3,19.6,6.9,2.68,10.83
1992-03,122.56,11.7,15.0,18.4,9.7,1.85,7.81
1992-04,4.04,14.0,17.6,21.2,11.8,2.41,8.95
1992-05,0.00,16.2,18.2,20.2,13.5,2.65,6.72
1992-06,0.00,15.4,17.8,20.3,12.8,3.07,6.85
1992-07,5.05,18.3,20.7,23.1,16.0,3.48,9.77
1992-08,0.00,19.5,21.9,24.4,16.7,3.51,10.55
1992-09,0.00,17.1,20.5,23.9,15.1,2.69,12.72
1992-10,12.16,15.9,18.8,21.6,14.2,2.42,8.48
1992-11,0.00,11.7,16.8,21.8,4.8,3.72,15.71
1992-12,91.95,7.8,12.6,17.4,3.3,2.46,11.60
1993-01,259.71,9.3,13.3,17.3,7.6,1.29,8.93
1993-02,134.54,9.9,13.6,17.3,7.3,2.02,9.21
1993-03,43.82,11.8,15.8,19.7,9.6,1.89,10.64
1993-04,0.00,12.5,16.1,19.8,10.0,2.02,10.55
1993-05,0.00,14.7,17.4,20.1,11.8,2.55,9.23
1993-06,25.34,16.4,19.0,21.7,14.1,2.39,8.65
1993-07,0.00,18.0,19.9,21.8,14.5,3.35,8.64
1993-08,0.00,17.7,20.1,22.5,15.6,2.07,8.22
1993-09,0.00,16.4,19.3,22.1,14.5,1.93,9.03
1993-10,2.59,15.3,18.8,22.3,12.7,2.04,12.09
1993-11,20.52,11.5,16.2,20.8,6.9,2.48,14.82
1993-12,22.26,9.0,14.1,19.3,4.1,2.64,14.31
1994-01,14.00,9.2,14.2,19.3,5.6,1.96,13.40
1994-02,98.82,9.2,13.1,17.0,3.6,2.64,10.90
1994-03,48.14,11.4,15.8,20.2,8.7,1.80,11.98
1994-04,17.92,12.3,14.9,17.6,9.6,2.05,6.87
1994-05,4.83,13.7,15.6,17.5,10.8,2.20,5.69
1994-06,0.00,16.1,18.8,21.6,13.8,2.26,9.37
1994-07,0.00,17.4,19.5,21.5,14.9,2.83,7.45
1994-08,0.00,18.8,21.9,24.9,16.2,2.92,12.94
1994-09,0.00,17.2,20.5,23.8,14.6,2.69,12.33
1994-10,5.71,14.2,17.9,21.6,10.5,2.96,13.78
1994-11,17.92,8.6,13.3,18.1,3.9,2.49,13.07
1994-12,18.76,9.0,13.3,17.6,5.9,1.74,10.71
1995-01,291.35,9.9,12.8,15.7,9.2,0.79,4.89
1995-02,33.99,11.6,15.5,19.3,9.7,1.64,10.29
1995-03,144.31,11.5,15.1,18.6,8.5,1.85,9.05
1995-04,23.17,11.4,15.0,18.6,7.0,2.47,11.26
1995-05,7.19,13.0,15.0,17.1,10.1,2.37,5.42
1995-06,17.66,14.6,17.1,19.5,12.5,2.03,6.63
1995-07,1.13,16.3,19.2,22.0,14.4,2.10,8.06
1995-08,0.00,16.9,20.3,23.6,14.2,2.73,11.75
1995-09,0.00,17.3,20.6,23.8,15.3,2.25,11.40
1995-10,0.00,15.0,18.4,21.8,13.6,1.67,9.88
1995-11,0.64,11.8,16.1,20.4,10.8,1.23,9.47
1995-12,33.49,9.6,14.1,18.5,9.3,0.96,8.85
1996-01,33.36,9.2,13.8,18.3,7.6,1.37,10.85
1996-02,113.78,10.8,14.3,17.9,9.8,1.33,7.34
1996-03,49.96,10.6,14.6,18.6,8.8,1.74,9.61
1996-04,12.26,12.2,16.6,20.9,9.7,1.98,12.96
1996-05,0.00,14.9,17.9,20.8,12.8,2.15,10.10
1996-06,0.00,16.2,19.7,23.3,13.3,2.96,12.38
1996-07,0.05,17.1,20.0,22.8,14.4,3.39,11.09
1996-08,0.00,18.2,21.4,24.6,15.5,3.33,11.80
1996-09,0.00,17.6,20.5,23.4,15.0,3.30,10.79
1996-10,27.94,13.6,17.6,21.6,10.5,2.40,11.35
1996-11,74.45,11.3,16.1,20.9,7.5,2.52,14.25
1996-12,68.54,9.4,14.0,18.5,6.6,1.59,9.03
1997-01,121.68,9.8,13.7,17.6,7.7,1.66,8.13
1997-02,4.19,9.0,13.8,18.6,5.4,2.24,11.98
1997-03,0.00,10.8,15.8,20.8,8.1,2.05,13.46
1997-04,0.00,12.2,16.0,19.7,9.1,2.18,10.73
1997-05,0.00,16.3,19.3,22.2,14.0,2.38,10.41
1997-06,0.00,17.3,19.4,21.5,14.2,2.94,8.86
1997-07,0.00,17.2,20.6,24.0,14.8,2.61,11.97
1997-08,0.00,18.7,21.6,24.6,16.4,2.67,11.27
1997-09,16.58,19.4,23.6,27.7,17.0,2.90,16.65
1997-10,0.00,15.5,19.6,23.7,10.5,3.88,16.94
1997-11,50.92,12.7,17.1,21.5,12.1,1.06,11.80
1997-12,138.05,9.0,14.2,19.4,3.6,2.72,13.87
1998-01,59.72,9.5,13.7,17.9,9.7,0.63,6.70
1998-02,333.61,9.2,13.1,17.0,8.8,0.71,6.89
1998-03,68.14,10.8,14.9,19.0,9.9,0.96,8.64
1998-04,16.56,10.0,14.4,18.8,9.6,0.67,8.91
1998-05,45.35,13.2,16.8,20.4,11.0,1.92,9.99
1998-06,0.68,15.6,19.2,22.7,12.8,2.54,11.37
1998-07,0.00,18.0,21.5,24.9,15.8,2.58,12.71
1998-08,0.00,18.7,23.0,27.2,16.4,2.31,17.64
1998-09,3.87,18.0,21.4,24.9,15.7,2.10,12.78
1998-10,0.34,14.0,18.4,22.9,11.4,1.79,13.51
1998-11,29.35,10.5,16.0,21.6,9.4,0.89,12.95
1998-12,19.29,7.5,13.4,19.3,3.2,1.76,14.82
1999-01,35.66,8.9,14.7,20.5,6.4,1.29,14.25
1999-02,8.53,9.4,14.5,19.7,6.1,1.49,12.65
1999-03,32.66,9.3,13.9,18.5,7.8,0.93,9.77
1999-04,40.01,10.1,14.2,18.4,7.0,1.76,10.92
1999-05,0.31,13.2,16.5,19.8,10.7,1.88,8.85
1999-06,3.01,14.5,17.7,20.9,12.2,1.65,8.99
1999-07,1.58,16.8,20.5,24.1,14.6,1.99,12.27
1999-08,0.00,16.4,20.2,23.9,15.1,1.27,10.18
1999-09,0.00,16.0,19.3,22.7,14.7,1.31,9.14
1999-10,0.00,14.6,20.0,25.3,11.8,1.10,16.65
1999-11,2.04,11.3,16.3,21.3,9.6,1.10,11.81
1999-12,0.00,8.4,15.1,21.8,2.7,2.54,17.77
2000-01,17.01,9.8,14.6,19.4,8.3,0.96,10.85
2000-02,86.45,10.4,14.7,18.9,8.5,1.15,10.46
2000-03,37.40,10.3,14.4,18.5,8.4,1.06,9.02
2000-04,21.22,12.7,16.7,20.8,10.7,1.24,10.34
2000-05,1.03,14.4,17.5,20.7,12.6,1.29,7.74
2000-06,0.00,16.9,19.4,21.9,14.5,1.98,7.41
2000-07,0.00,17.4,19.9,22.4,15.1,2.02,7.49
2000-08,0.00,18.8,21.4,23.9,16.8,1.74,8.51
2000-09,1.40,17.2,21.1,24.9,14.8,1.94,14.17
2000-10,35.70,14.8,17.4,20.1,13.0,1.12,7.15
2000-11,1.35,9.3,13.9,18.5,6.2,1.66,11.10
2000-12,0.00,8.9,13.7,18.4,6.9,1.13,10.62
2001-01,104.12,7.1,11.7,16.4,5.0,1.24,10.41
2001-02,143.35,8.2,12.0,15.8,6.4,1.34,8.83
2001-03,21.19,11.4,14.3,17.1,10.5,0.96,6.39
2001-04,16.71,10.8,14.8,18.8,8.7,1.46,10.63
2001-05,1.97,14.6,16.7,18.8,12.8,1.17,6.05
2001-06,0.74,16.1,19.6,23.1,14.5,1.16,10.73
2001-07,0.00,17.2,19.4,21.6,15.1,1.82,7.17
2001-08,0.00,17.7,20.2,22.6,16.3,1.65,7.81
2001-09,0.00,17.0,19.7,22.4,15.7,1.71,8.82
2001-10,0.00,15.7,18.1,20.5,14.2,1.43,7.45
2001-11,32.39,11.9,15.6,19.3,11.3,0.97,7.72
2001-12,23.84,8.3,12.8,17.3,6.5,1.22,9.99
2002-01,10.45,7.6,12.6,17.5,6.1,0.83,9.78
2002-02,7.76,8.8,13.8,18.7,6.0,1.38,12.12
2002-03,12.65,10.1,13.9,17.7,6.9,1.51,9.76
2002-04,3.24,12.1,14.7,17.3,9.8,1.43,6.23
2002-05,1.37,13.5,15.8,18.0,11.3,1.59,6.65
2002-06,0.00,15.8,17.7,19.7,13.8,1.93,6.18
2002-07,0.00,17.5,19.7,21.9,15.0,1.98,7.51
2002-08,0.30,17.2,19.6,22.0,15.3,1.67,7.60
2002-09,0.00,16.9,19.5,22.2,15.3,1.52,8.65
2002-10,0.00,14.4,17.0,19.6,12.1,1.99,8.73
2002-11,44.39,11.2,16.6,21.9,8.4,1.60,15.34
2002-12,64.00,8.0,12.8,17.6,8.7,0.43,8.83
2003-01,0.41,10.9,16.1,21.2,9.0,1.48,13.91
2003-02,107.30,10.7,14.9,19.2,7.9,1.30,11.38
2003-03,83.62,11.3,15.4,19.5,8.7,1.64,10.60
2003-04,33.60,11.6,15.3,19.1,8.2,1.76,10.83
2003-05,18.40,13.7,16.3,19.0,11.4,1.17,7.45
2003-06,0.18,16.2,18.6,21.1,13.8,1.66,7.75
2003-07,2.49,19.1,21.8,24.5,17.4,1.85,10.21
2003-08,0.00,18.4,22.3,26.3,16.0,1.94,14.26
2003-09,0.00,17.7,20.6,23.5,16.5,1.40,8.92
2003-10,0.00,16.5,20.1,23.8,14.5,1.73,12.59
2003-11,13.86,10.8,15.5,20.2,8.4,1.43,12.57
2003-12,20.92,9.0,13.3,17.6,6.7,1.27,9.76
2004-01,14.19,8.7,13.2,17.7,7.1,1.02,9.96
2004-02,95.81,8.3,12.6,17.0,5.7,1.21,10.06
2004-03,13.26,12.5,16.2,20.0,11.1,1.03,10.24
2004-04,10.51,13.2,16.7,20.3,10.5,2.13,11.25
2004-05,0.00,15.2,18.4,21.7,11.8,2.99,13.63
2004-06,0.00,16.9,19.1,21.2,14.0,2.92,8.12
2004-07,0.00,17.8,20.9,24.0,14.9,2.58,12.10
2004-08,0.00,17.8,20.7,23.7,15.5,2.63,10.64
2004-09,0.00,18.3,22.3,26.2,13.9,3.48,18.86
2004-10,81.54,15.2,18.2,21.3,13.1,1.92,10.05
2004-11,16.73,10.5,14.8,19.2,7.4,2.19,12.16
2004-12,58.26,8.8,13.6,18.3,5.3,2.12,12.70
2005-01,162.00,9.5,13.6,17.7,8.1,1.14,9.69
2005-02,180.56,10.9,14.7,18.4,7.2,2.07,10.33
2005-03,21.50,11.8,15.1,18.3,8.7,1.82,9.39
2005-04,25.04,11.7,15.5,19.4,7.1,2.34,12.58
2005-05,4.37,14.6,17.6,20.6,11.5,2.44,9.73
2005-06,0.00,15.8,18.5,21.3,12.2,2.64,9.78
2005-07,0.00,17.5,20.1,22.8,14.8,2.38,9.82
2005-08,0.00,17.8,20.8,23.8,15.0,2.41,10.93
2005-09,5.19,15.6,19.2,22.8,12.7,2.41,13.50
2005-10,13.87,14.4,18.1,21.7,11.0,2.22,12.77
2005-11,3.85,11.5,16.8,22.1,6.9,2.50,17.27
2005-12,1.72,10.1,14.2,18.2,6.9,1.83,10.27
2006-01,38.38,8.6,13.5,18.4,4.3,2.12,12.76
2006-02,32.99,9.0,13.8,18.5,5.1,1.74,13.24
2006-03,65.77,8.9,12.9,16.9,5.8,1.73,9.96
2006-04,46.17,11.4,15.3,19.3,8.2,2.04,11.33
2006-05,14.64,15.1,17.7,20.2,11.8,2.58,8.78
2006-06,0.74,17.4,20.5,23.6,14.1,2.63,12.08
2006-07,0.00,20.3,23.4,26.4,16.5,3.43,14.98
2006-08,0.24,18.5,21.5,24.6,14.9,3.30,12.52
2006-09,0.00,16.7,20.2,23.7,13.6,2.74,12.92
2006-10,0.36,13.8,17.9,21.9,9.7,2.79,13.78
2006-11,2.45,12.4,17.0,21.7,9.1,1.95,14.28
2006-12,18.04,7.4,13.1,18.8,2.5,2.14,14.19
2007-01,4.87,7.3,12.6,17.9,-0.9,3.26,14.79
2007-02,18.69,9.4,13.6,17.9,5.8,2.12,11.31
2007-03,1.12,10.9,15.3,19.6,5.3,2.91,13.85
2007-04,14.94,12.6,16.2,19.9,7.9,2.96,11.99
2007-05,0.00,14.3,17.6,20.9,8.6,3.79,12.94
2007-06,0.00,15.9,18.1,20.2,12.0,3.12,8.46
2007-07,0.00,18.4,20.9,23.5,14.7,3.42,10.98
2007-08,0.00,19.0,22.5,25.9,14.8,3.97,15.57
2007-09,5.77,17.0,20.3,23.6,12.7,3.89,13.63
2007-10,6.01,14.7,19.1,23.5,8.6,4.01,18.84
2007-11,0.00,12.1,16.3,20.5,7.8,2.38,13.61
2007-12,31.55,7.7,12.7,17.7,3.1,1.96,12.25
2008-01,106.54,9.0,13.2,17.3,3.6,2.38,11.55
2008-02,44.11,8.6,13.5,18.4,4.8,2.00,12.25
2008-03,0.44,10.8,15.5,20.3,6.0,2.20,14.61
2008-04,0.59,12.4,16.5,20.6,6.3,3.57,15.14
2008-05,6.44,14.3,17.4,20.5,9.6,3.06,11.97
2008-06,0.00,16.5,19.2,21.9,13.1,2.64,10.33
2008-07,0.00,18.0,20.2,22.4,15.2,2.42,8.07
2008-08,0.00,18.7,21.1,23.5,16.1,2.24,9.24
2008-09,0.05,17.8,20.5,23.2,15.4,1.99,9.35
2008-10,0.00,14.6,19.8,25.0,8.5,3.12,21.73
2008-11,32.68,13.3,18.1,22.8,8.6,3.05,16.66
2008-12,54.17,8.6,12.4,16.2,5.9,1.78,7.80
2009-01,9.06,9.9,15.0,20.2,2.9,3.73,16.41
2009-02,69.64,9.3,13.4,17.5,5.4,2.35,10.73
2009-03,3.29,10.6,14.2,17.9,6.5,2.55,12.23
2009-04,1.57,11.8,15.3,18.9,6.4,3.11,13.02
2009-05,0.00,15.3,17.1,19.0,12.4,2.30,6.77
2009-06,1.31,16.1,18.3,20.5,12.5,2.81,8.71
2009-07,0.00,17.8,20.4,23.0,14.6,2.76,10.79
2009-08,0.00,17.8,20.8,23.8,14.0,3.09,14.11
2009-09,0.00,18.4,21.6,24.9,15.2,3.41,16.09
2009-10,14.48,14.2,17.9,21.5,9.7,2.55,13.47
2009-11,0.10,10.7,15.8,21.0,7.4,1.75,14.54
2009-12,63.32,8.2,12.5,16.8,5.5,1.84,9.90
2010-01,130.90,9.7,13.8,18.0,6.0,2.12,11.72
2010-02,78.70,9.6,13.4,17.2,7.2,1.98,9.26
2010-03,5.04,10.6,15.0,19.5,5.9,2.68,13.90
2010-04,25.83,11.2,14.2,17.1,6.9,2.52,10.04
2010-05,0.13,13.1,16.0,18.8,9.0,3.17,11.11
2010-06,0.00,16.2,17.8,19.5,12.3,3.96,8.51
2010-07,0.64,17.0,18.8,20.6,13.0,3.67,8.61
2010-08,0.00,17.0,19.3,21.5,12.6,3.67,11.77
2010-09,0.00,16.6,19.8,23.1,12.6,3.38,14.42
2010-10,62.44,17.1,19.7,22.2,12.5,3.57,11.58
2010-11,21.56,11.1,16.0,20.9,5.4,3.45,16.39
2010-12,159.56,10.2,13.8,17.3,8.1,1.34,8.40
2011-01,17.68,8.7,13.9,19.2,4.2,2.14,14.43
2011-02,38.08,8.8,12.8,16.8,3.5,2.39,11.06
2011-03,46.83,10.4,13.9,17.5,7.6,1.57,9.12
2011-04,3.34,12.2,15.5,18.7,9.2,1.83,9.76
2011-05,12.98,13.3,16.6,19.8,8.1,2.68,12.27
2011-06,0.79,15.2,17.3,19.5,11.8,2.38,7.42
2011-07,0.00,17.8,20.1,22.4,14.2,3.00,10.62
2011-08,0.00,17.3,19.7,22.2,14.4,2.32,9.32
2011-09,2.35,16.9,19.2,21.6,14.2,2.40,8.87
2011-10,10.59,14.2,17.3,20.5,11.4,2.00,10.50
2011-11,33.57,11.1,15.1,19.1,7.3,2.27,12.07
2011-12,13.62,7.9,12.7,17.5,2.4,2.34,12.59
2012-01,23.99,8.7,13.9,19.2,5.3,1.62,14.18
2012-02,14.48,9.2,13.9,18.5,5.1,2.19,12.36
2012-03,27.01,10.0,13.8,17.5,5.3,2.41,11.83
2012-04,36.73,11.7,14.8,17.8,7.9,1.82,9.12
2012-05,1.49,14.9,16.8,18.7,11.6,2.73,6.64
2012-06,0.00,15.9,17.9,20.0,12.3,3.00,8.11
2012-07,4.85,16.9,19.2,21.5,13.7,2.94,8.73
2012-08,0.00,19.7,22.0,24.4,16.0,3.34,12.88
2012-09,0.00,19.0,22.0,25.1,15.4,3.06,15.30
2012-10,8.47,16.6,19.9,23.3,11.9,3.58,14.56
2012-11,13.76,12.4,16.0,19.6,9.5,2.01,11.14
2012-12,46.39,10.3,13.4,16.5,8.0,1.28,7.33
2013-01,27.13,7.4,12.1,16.7,1.4,2.62,12.38
2013-02,8.91,8.2,12.6,17.0,4.0,2.24,11.16
2013-03,14.32,11.5,14.7,17.9,8.0,1.93,9.60
2013-04,0.06,13.3,15.7,18.2,8.0,2.98,9.94
2013-05,9.33,15.5,17.9,20.3,11.4,3.00,9.93
2013-06,0.00,16.9,18.9,20.8,13.4,2.96,8.27
2013-07,0.91,18.2,20.3,22.4,14.8,3.25,9.42
2013-08,0.00,17.7,20.0,22.4,13.7,3.41,12.11
2013-09,0.00,17.9,20.9,23.9,13.4,3.90,16.07
2013-10,4.58,14.3,17.9,21.5,9.5,3.14,14.97
2013-11,7.99,12.5,16.8,21.0,7.8,2.71,17.38
2013-12,11.20,8.9,13.9,19.0,2.4,3.15,16.67
2014-01,0.00,10.6,15.4,20.2,5.2,2.96,15.96
2014-02,19.72,11.2,14.7,18.2,8.4,1.69,9.83
2014-03,35.40,13.0,16.5,19.9,9.1,2.51,11.96
2014-04,4.80,13.1,16.3,19.4,8.2,3.07,12.28
2014-05,0.00,16.5,19.9,23.4,7.8,5.74,19.93
2014-06,0.00,17.3,19.4,21.5,13.1,3.82,9.97
2014-07,0.00,19.6,21.9,24.2,15.3,3.93,12.73
2014-08,0.48,19.5,22.1,24.6,15.4,3.89,13.14
2014-09,0.00,20.0,23.0,26.0,15.6,4.41,16.98
2014-10,0.00,17.2,20.9,24.5,13.2,3.26,17.11
2014-11,10.25,13.7,18.4,23.1,5.7,4.41,18.29
2014-12,78.59,11.8,15.3,18.8,8.5,1.97,9.69
2015-01,26.59,11.0,15.5,20.0,5.6,3.05,13.83
2015-02,12.34,12.5,16.5,20.5,8.3,2.70,12.03
2015-03,13.80,13.7,18.2,22.8,8.0,3.44,17.99
2015-04,4.26,13.3,16.8,20.2,7.5,3.17,13.59
2015-05,29.27,14.3,16.5,18.8,10.1,2.87,8.61
2015-06,0.00,17.1,19.3,21.6,14.2,2.16,8.21
2015-07,22.24,19.0,21.3,23.6,15.8,2.72,10.04
2015-08,0.00,19.9,22.7,25.4,16.3,3.00,13.43
2015-09,37.03,20.5,23.8,27.2,16.5,3.76,16.97
2015-10,11.51,18.7,22.4,26.1,14.7,3.27,16.84
2015-11,3.01,11.1,16.2,21.3,4.7,3.89,17.23
2015-12,23.92,8.5,13.4,18.2,3.5,2.43,12.47
2016-01,43.62,9.8,13.6,17.3,7.3,1.54,8.83
2016-02,12.61,11.1,16.4,21.8,4.7,3.63,17.26
2016-03,39.02,12.4,15.7,19.1,9.2,1.83,9.54
2016-04,6.17,13.6,16.9,20.2,8.7,2.85,12.71
2016-05,5.75,14.9,17.0,19.0,11.0,2.74,7.75
2016-06,0.53,16.9,19.3,21.6,13.6,2.51,9.57
2016-07,0.00,19.1,21.5,24.0,15.4,3.23,10.29
2016-08,0.00,18.7,21.4,24.1,15.5,2.80,10.98
2016-09,0.00,17.9,21.4,24.9,13.3,3.88,16.62
2016-10,14.59,15.9,19.5,23.1,12.1,2.46,14.00
2016-11,33.88,13.0,17.6,22.2,8.2,2.77,16.56
2016-12,91.49,10.4,14.1,17.9,6.2,1.95,9.93
2017-01,202.84,10.1,13.5,16.9,7.3,1.38,8.28
2017-02,116.87,11.3,14.1,17.0,9.2,0.82,6.30
2017-03,2.21,11.6,15.6,19.7,8.4,1.71,11.13
2017-04,2.41,13.6,17.1,20.6,9.2,2.33,12.99
2017-05,6.90,14.4,17.1,19.9,10.8,2.17,9.79
2017-06,0.37,16.3,18.8,21.4,13.9,1.56,8.25
2017-07,0.00,19.1,21.6,24.1,16.4,2.33,10.42
2017-08,0.00,19.5,21.6,23.8,16.7,2.46,9.25
2017-09,3.88,18.3,21.3,24.4,15.0,2.61,13.11
2017-10,0.00,16.7,20.6,24.5,10.8,3.80,17.47
2017-11,4.82,14.0,17.9,21.8,10.8,2.26,13.04
