PRISM Time Series Data
Location:  Lat: 34.0338   Lon: -118.6823   Elev: 102m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1990-05,21.75,12.1,16.0,20.0,10.1,1.90,10.34
1990-06,0.00,14.6,18.8,23.0,11.8,2.76,14.46
1990-07,0.00,16.4,20.5,24.6,15.4,2.06,12.96
1990-08,1.03,16.0,19.7,23.3,14.4,2.11,11.73
1990-09,0.00,16.5,20.5,24.6,13.4,3.46,15.13
1990-10,0.00,15.4,19.8,24.3,10.2,3.71,18.32
1990-11,9.43,12.8,17.5,22.1,3.8,4.33,18.68
1990-12,0.55,10.0,14.1,18.3,-3.2,5.50,16.28
1991-01,33.80,10.4,14.3,18.2,3.6,2.98,11.99
1991-02,28.82,11.3,15.6,20.0,6.5,2.24,13.72
1991-03,206.42,8.8,12.5,16.2,5.0,1.83,9.05
1991-04,0.00,11.1,15.0,19.0,6.7,2.49,11.79
1991-05,0.00,10.9,14.7,18.4,8.7,1.68,8.99
1991-06,0.47,12.9,16.0,19.2,11.3,1.35,7.91
1991-07,0.58,14.9,18.1,21.4,13.5,1.29,8.43
1991-08,0.87,15.2,18.9,22.6,13.9,1.50,10.02
1991-09,0.08,15.9,19.3,22.6,14.4,1.52,10.25
1991-10,7.50,15.1,19.0,22.9,11.6,2.71,13.95
1991-11,0.00,12.6,17.2,21.8,3.3,4.52,18.26
1991-12,104.98,11.1,14.7,18.4,3.5,3.30,12.83
1992-01,46.09,10.4,14.7,19.0,3.0,3.77,13.32
1992-02,213.36,12.1,15.8,19.4,6.4,3.02,12.44
1992-03,153.90,11.3,14.5,17.7,9.1,1.69,7.47
1992-04,6.83,13.7,17.6,21.5,11.2,2.38,11.36
1992-05,0.58,15.0,17.8,20.7,13.0,2.04,8.51
1992-06,0.00,14.2,17.6,21.0,12.9,1.33,8.63
1992-07,5.90,16.7,20.4,24.1,14.9,1.87,12.55
1992-08,0.42,17.3,21.3,25.2,15.4,2.03,13.93
1992-09,0.00,16.0,20.3,24.6,13.5,2.33,15.22
1992-10,14.58,15.4,18.9,22.4,12.0,2.90,12.53
1992-11,3.36,13.3,17.5,21.7,2.1,4.70,16.67
1992-12,148.61,9.5,13.2,17.0,1.2,3.57,12.14
1993-01,278.07,10.4,13.4,16.4,5.5,2.88,8.22
1993-02,177.85,10.4,13.6,16.8,6.5,2.37,8.22
1993-03,73.01,11.5,15.4,19.3,8.3,2.44,11.00
1993-04,0.09,12.2,16.1,20.0,8.7,2.08,11.07
1993-05,0.00,13.4,16.9,20.5,11.0,2.24,10.50
1993-06,19.70,15.1,18.5,21.9,13.5,1.99,9.50
1993-07,0.03,15.7,19.0,22.4,14.2,1.86,9.54
1993-08,0.00,15.7,19.2,22.7,14.6,1.37,9.61
1993-09,0.00,15.4,19.3,23.2,13.2,1.95,12.55
1993-10,10.98,15.2,19.0,22.8,11.0,2.89,13.88
1993-11,10.51,13.3,17.1,20.8,2.8,5.14,16.66
1993-12,31.68,11.3,15.1,18.9,2.1,4.67,14.39
1994-01,8.46,11.6,15.6,19.5,2.5,4.91,14.84
1994-02,122.54,9.8,13.4,17.0,2.5,3.34,11.31
1994-03,43.34,11.5,15.3,19.1,7.9,2.29,11.18
1994-04,16.37,11.5,14.8,18.1,9.2,1.68,8.12
1994-05,4.50,12.0,15.0,18.0,10.6,1.12,6.89
1994-06,1.24,14.7,18.4,22.1,12.7,2.04,11.32
1994-07,0.00,15.0,18.5,22.0,14.1,1.03,9.15
1994-08,0.00,17.4,21.5,25.5,15.1,2.52,15.79
1994-09,0.00,16.1,20.0,23.9,13.7,2.53,13.77
1994-10,12.18,14.2,18.1,22.0,9.7,3.45,14.31
1994-11,17.44,10.4,14.1,17.8,1.5,4.15,13.37
1994-12,30.30,11.5,14.7,17.9,3.6,3.21,11.90
1995-01,442.19,11.2,13.4,15.6,8.2,2.57,5.70
1995-02,34.54,12.6,16.2,19.9,8.9,3.22,11.48
1995-03,160.14,11.5,14.7,18.0,7.8,2.34,8.73
1995-04,20.74,10.8,14.7,18.6,6.4,2.57,11.65
1995-05,14.93,11.6,14.5,17.4,10.0,1.53,6.71
1995-06,13.67,13.2,16.6,20.0,11.8,1.71,9.65
1995-07,0.00,15.2,19.2,23.2,13.3,2.28,11.84
1995-08,0.00,15.2,19.5,23.7,13.0,2.04,12.44
1995-09,0.00,16.7,20.5,24.2,13.7,3.08,13.88
1995-10,0.00,14.9,18.6,22.4,10.7,3.03,13.59
1995-11,1.14,13.4,17.3,21.2,8.5,3.20,12.38
1995-12,46.89,11.8,15.2,18.6,6.7,2.96,10.93
1996-01,20.29,11.1,14.9,18.7,5.3,3.16,12.62
1996-02,165.55,11.4,14.7,18.0,8.6,2.42,8.83
1996-03,44.98,10.7,14.6,18.4,7.5,1.86,10.15
1996-04,19.77,12.3,16.3,20.3,7.5,2.92,13.48
1996-05,3.08,13.7,17.3,20.9,11.3,2.38,11.44
1996-06,0.00,14.2,17.8,21.4,12.5,2.15,10.29
1996-07,0.00,15.9,19.5,23.1,12.5,4.02,12.94
1996-08,0.00,16.5,20.5,24.4,13.5,3.60,15.33
1996-09,0.00,15.7,19.4,23.0,13.8,2.40,11.48
1996-10,31.61,13.8,17.3,20.8,8.4,3.36,11.81
1996-11,55.32,12.7,16.6,20.5,6.0,4.10,14.22
1996-12,141.49,11.4,14.8,18.1,5.4,2.76,10.28
1997-01,135.81,10.9,13.9,16.8,6.6,2.39,8.41
1997-02,5.01,10.7,14.9,19.1,4.2,3.49,13.61
1997-03,0.00,11.2,15.7,20.2,6.7,2.74,13.24
1997-04,0.00,11.9,15.7,19.5,7.3,3.04,13.10
1997-05,0.00,15.2,18.7,22.2,12.6,2.60,11.85
1997-06,0.37,15.5,18.5,21.6,13.9,1.52,9.18
1997-07,0.00,14.9,18.7,22.5,13.6,1.37,10.95
1997-08,0.00,16.7,20.9,25.1,14.8,2.30,14.83
1997-09,5.61,18.7,22.6,26.4,15.0,4.28,17.88
1997-10,0.00,15.7,19.6,23.5,8.7,5.63,17.56
1997-11,42.01,14.0,17.6,21.3,9.4,4.51,13.81
1997-12,126.84,11.3,14.8,18.2,0.8,5.10,13.86
1998-01,73.98,11.2,14.6,17.9,7.6,2.44,8.76
1998-02,382.60,10.1,13.1,16.0,7.4,1.99,6.62
1998-03,86.61,11.1,14.6,18.1,8.0,2.47,8.97
1998-04,43.35,10.2,13.6,17.0,7.3,2.29,8.30
1998-05,84.84,11.8,15.0,18.3,10.0,1.54,7.34
1998-06,3.07,13.5,16.6,19.7,12.2,1.39,7.27
1998-07,0.00,16.6,19.8,23.0,15.0,2.17,10.13
1998-08,0.00,17.9,21.3,24.7,14.9,3.49,14.78
1998-09,2.56,16.9,20.0,23.2,14.3,2.52,11.41
1998-10,0.00,14.4,18.1,21.9,8.8,4.19,14.34
1998-11,41.88,11.9,15.7,19.5,6.3,3.55,12.33
1998-12,20.59,9.9,13.9,18.0,0.0,4.67,14.38
1999-01,20.35,10.8,14.6,18.3,3.9,3.16,12.92
1999-02,23.24,10.0,13.5,17.1,4.5,2.59,10.43
1999-03,55.41,9.1,12.4,15.8,6.8,1.29,7.28
1999-04,56.39,9.7,13.0,16.3,5.7,2.28,9.22
1999-05,0.00,12.0,15.0,17.9,10.3,1.50,7.02
1999-06,10.78,12.8,16.0,19.1,11.5,1.25,8.39
1999-07,2.42,15.5,19.0,22.5,13.4,1.99,11.74
1999-08,0.00,15.1,18.9,22.7,12.4,2.33,12.21
1999-09,0.01,14.7,18.2,21.8,12.3,2.13,11.22
1999-10,0.00,15.5,19.9,24.3,6.7,6.58,22.05
1999-11,8.91,12.6,16.7,20.8,6.4,3.69,13.90
1999-12,0.06,11.8,16.1,20.4,-1.7,6.99,18.72
2000-01,28.87,11.3,14.8,18.3,5.3,3.40,11.13
2000-02,149.28,10.6,13.9,17.2,7.0,2.33,9.06
2000-03,59.61,10.1,13.9,17.8,6.8,1.59,9.97
2000-04,65.33,11.8,15.7,19.6,8.9,1.71,10.41
2000-05,0.62,13.6,17.2,20.8,11.1,1.69,10.28
2000-06,0.09,15.2,18.4,21.6,13.7,1.50,9.74
2000-07,0.00,15.0,18.8,22.5,13.5,1.53,11.80
2000-08,0.01,16.9,20.3,23.8,14.3,2.22,13.50
2000-09,4.45,16.0,19.8,23.5,12.3,2.70,15.24
2000-10,46.20,13.7,16.8,19.9,11.2,1.33,9.66
2000-11,0.10,10.6,15.0,19.4,2.4,4.34,15.13
2000-12,0.00,11.0,15.4,19.7,3.7,4.27,14.46
2001-01,154.66,8.8,12.9,17.1,2.6,3.47,12.34
2001-02,172.39,8.5,12.2,15.9,5.0,2.49,9.82
2001-03,72.78,10.7,14.2,17.8,9.9,1.01,7.53
2001-04,31.74,9.8,13.4,17.1,8.3,1.23,8.10
2001-05,0.03,13.7,16.9,20.1,12.5,1.18,8.09
2001-06,0.00,15.1,18.7,22.4,13.2,1.70,10.75
2001-07,0.00,14.9,18.3,21.8,14.0,1.01,9.70
2001-08,0.00,15.7,19.5,23.4,14.7,1.40,11.08
2001-09,0.00,15.7,19.5,23.2,14.1,2.05,11.39
2001-10,2.04,14.5,18.1,21.7,12.6,1.74,10.31
2001-11,43.87,12.6,16.1,19.6,9.2,2.30,10.12
2001-12,39.80,10.0,13.5,17.0,3.7,3.57,11.28
2002-01,29.54,9.8,13.7,17.5,3.4,3.11,11.80
2002-02,2.18,10.0,15.0,20.1,3.0,3.72,15.68
2002-03,6.90,9.7,14.0,18.2,4.8,2.45,11.95
2002-04,1.28,10.7,14.1,17.4,9.2,1.19,7.35
2002-05,3.09,11.8,15.4,19.1,10.4,1.25,8.62
2002-06,0.00,14.2,17.6,21.0,13.8,0.99,7.72
2002-07,0.00,15.7,18.9,22.1,14.5,1.22,9.39
2002-08,0.01,15.4,19.0,22.5,13.7,1.49,9.68
2002-09,4.39,16.0,20.0,24.0,12.5,3.15,14.94
2002-10,0.40,13.7,16.5,19.2,11.1,2.10,9.13
2002-11,63.57,13.8,18.1,22.5,4.6,5.70,19.04
2002-12,87.35,10.9,14.5,18.2,6.1,2.80,11.12
2003-01,0.00,13.6,17.9,22.2,5.8,5.90,17.60
2003-02,115.97,10.7,14.7,18.7,5.3,2.80,12.39
2003-03,93.30,11.1,15.2,19.4,7.2,2.74,11.43
2003-04,31.41,10.5,14.2,17.9,7.1,1.85,9.75
2003-05,49.67,12.4,15.7,19.0,10.3,1.61,8.27
2003-06,0.58,14.6,17.4,20.2,13.1,1.20,7.22
2003-07,0.01,17.4,21.2,25.0,16.3,1.45,11.80
2003-08,0.21,17.1,21.1,25.1,13.0,3.76,15.77
2003-09,0.00,16.0,19.7,23.3,14.7,1.57,11.03
2003-10,0.00,15.9,19.3,22.7,11.6,4.10,14.75
2003-11,13.82,11.3,15.3,19.3,5.6,3.66,13.26
2003-12,39.74,10.5,14.3,18.1,2.5,4.13,13.38
2004-01,16.05,10.0,14.2,18.4,3.4,3.51,13.16
2004-02,108.20,9.5,13.3,17.1,3.3,3.26,11.22
2004-03,12.85,11.8,16.2,20.6,9.1,2.38,12.93
2004-04,0.04,12.1,16.1,20.1,9.6,2.03,11.82
2004-05,0.00,13.9,17.9,22.0,10.5,2.92,13.00
2004-06,0.00,15.0,18.2,21.3,13.4,1.82,8.60
2004-07,0.00,15.7,19.6,23.5,13.3,2.59,13.05
2004-08,0.00,15.7,19.5,23.3,14.7,1.76,10.51
2004-09,0.00,17.2,21.6,26.0,12.1,4.38,19.23
2004-10,122.42,13.6,17.2,20.8,11.9,1.77,10.05
2004-11,5.87,11.2,15.4,19.5,4.9,4.21,13.73
2004-12,158.05,10.5,14.7,18.9,3.5,4.00,14.04
2005-01,308.24,10.8,14.3,17.7,7.0,2.71,9.76
2005-02,241.07,11.3,14.8,18.2,6.7,2.70,10.05
2005-03,46.68,11.0,14.6,18.2,8.3,1.36,9.00
2005-04,20.61,11.2,15.2,19.3,6.5,2.56,12.21
2005-05,9.90,13.4,17.0,20.6,11.3,1.88,9.60
2005-06,0.00,13.6,17.2,20.8,11.8,1.62,9.09
2005-07,0.00,16.1,19.8,23.4,14.7,1.55,10.16
2005-08,0.00,16.2,20.1,23.9,14.7,1.36,10.49
2005-09,2.40,14.5,18.9,23.2,11.5,2.50,12.86
2005-10,31.18,13.7,17.6,21.4,9.5,2.86,13.09
2005-11,15.48,13.7,18.0,22.4,5.1,4.90,17.58
2005-12,4.40,11.4,15.3,19.2,5.2,3.18,12.45
2006-01,91.94,10.7,14.8,18.9,2.8,3.90,13.81
2006-02,30.75,10.2,15.0,19.9,2.9,3.71,15.86
2006-03,114.42,8.6,11.9,15.2,5.3,1.76,7.71
2006-04,60.18,10.6,14.0,17.5,7.9,1.81,8.42
2006-05,34.11,13.7,16.7,19.6,11.5,1.92,7.77
2006-06,0.00,16.1,19.7,23.4,13.2,2.46,12.49
2006-07,0.00,18.7,22.3,25.9,14.4,3.81,17.16
2006-08,0.00,16.2,20.1,24.1,13.5,2.69,13.07
2006-09,0.00,15.9,19.5,23.2,11.4,3.38,14.74
2006-10,2.38,14.2,17.9,21.7,8.2,3.82,15.83
2006-11,2.38,13.8,18.1,22.5,5.7,5.08,17.69
2006-12,17.65,10.6,15.0,19.4,0.1,5.24,16.28
2007-01,20.65,9.3,13.7,18.0,-2.9,4.97,15.76
2007-02,30.49,10.0,14.4,18.9,5.0,2.72,12.93
2007-03,1.24,11.3,15.6,20.0,4.4,3.82,14.97
2007-04,11.99,11.3,14.9,18.5,7.2,2.11,10.00
2007-05,0.00,12.6,16.1,19.7,8.2,2.90,11.15
2007-06,0.00,14.1,17.6,21.1,11.3,2.33,9.90
2007-07,0.00,16.6,20.4,24.2,13.8,2.76,12.77
2007-08,0.00,17.1,20.5,23.9,13.3,3.63,14.40
2007-09,18.85,15.8,19.8,23.7,11.1,4.26,15.46
2007-10,13.81,14.6,19.0,23.3,6.3,5.82,18.81
2007-11,0.90,12.7,16.3,19.8,5.3,4.24,14.00
2007-12,53.81,9.4,13.3,17.3,0.7,3.81,13.17
2008-01,198.33,9.3,13.0,16.8,1.5,3.40,12.05
2008-02,47.74,9.6,13.6,17.6,3.6,3.00,12.56
2008-03,0.00,11.1,15.4,19.7,4.1,3.63,15.39
2008-04,1.11,11.5,15.9,20.3,4.9,4.14,16.22
2008-05,2.95,12.6,16.4,20.2,8.3,2.90,12.64
2008-06,0.00,15.0,18.4,21.7,11.4,3.32,12.94
2008-07,0.00,16.3,20.0,23.8,13.8,2.31,12.74
2008-08,0.00,16.8,20.6,24.4,14.7,2.01,12.68
2008-09,0.00,16.7,20.0,23.2,13.3,2.98,12.20
2008-10,0.00,15.7,20.2,24.7,4.8,7.19,23.99
2008-11,31.29,14.2,18.7,23.2,5.6,5.91,19.45
2008-12,61.10,9.5,13.3,17.1,3.2,3.21,11.56
2009-01,13.19,12.3,16.7,21.0,-0.6,7.49,19.48
2009-02,115.29,9.8,13.8,17.8,4.0,3.03,12.21
2009-03,9.58,10.3,14.4,18.5,5.5,2.52,11.98
2009-04,0.70,10.9,15.2,19.4,5.5,3.02,13.87
2009-05,0.00,13.6,17.1,20.5,11.3,1.82,10.01
2009-06,3.10,14.1,17.3,20.5,11.9,1.86,9.34
2009-07,0.00,15.9,19.7,23.6,12.9,2.81,13.30
2009-08,0.00,16.0,20.0,24.0,11.9,3.35,15.44
2009-09,0.00,17.7,21.6,25.5,12.9,4.41,17.23
2009-10,43.39,14.5,18.6,22.8,7.7,4.40,17.25
2009-11,0.00,12.5,16.8,21.2,4.5,4.94,16.62
2009-12,70.31,10.3,13.9,17.4,2.6,4.15,12.68
2010-01,156.12,11.5,15.2,18.9,4.3,4.06,13.90
2010-02,101.59,10.5,14.2,17.9,6.5,2.11,10.57
2010-03,6.95,10.8,15.2,19.6,5.1,2.91,13.77
2010-04,30.79,10.2,13.9,17.6,6.7,1.81,9.37
2010-05,3.79,11.5,15.3,19.0,8.1,1.96,10.45
2010-06,0.00,14.0,17.2,20.4,12.6,1.49,8.15
2010-07,0.00,14.9,18.1,21.4,13.0,1.81,9.57
2010-08,0.00,14.6,18.3,21.9,11.2,2.85,12.65
2010-09,0.00,15.1,19.0,22.9,10.7,3.71,15.43
2010-10,48.07,15.0,18.1,21.1,10.9,2.73,11.37
2010-11,21.41,12.0,16.2,20.5,3.0,5.42,16.96
2010-12,213.37,10.8,14.3,17.8,5.7,2.69,10.63
2011-01,15.96,10.8,15.1,19.4,1.9,4.95,15.81
2011-02,67.95,8.3,12.5,16.7,2.7,2.52,11.14
2011-03,152.18,9.7,13.5,17.4,7.0,1.52,9.22
2011-04,0.00,11.8,15.5,19.2,8.4,2.18,10.47
2011-05,11.21,11.7,15.5,19.3,7.6,2.36,10.95
2011-06,1.13,13.0,16.2,19.4,11.6,1.10,7.18
2011-07,0.00,15.5,19.1,22.6,13.7,1.56,10.39
2011-08,0.00,15.4,19.1,22.8,13.3,1.81,11.54
2011-09,0.33,15.7,18.8,21.9,13.2,2.16,9.85
2011-10,17.32,14.3,18.1,21.9,9.1,3.55,14.41
2011-11,49.85,11.5,15.5,19.4,4.2,4.05,13.86
2011-12,21.49,9.6,13.9,18.1,-0.5,4.12,14.57
2012-01,29.76,11.1,15.8,20.6,1.3,4.87,17.77
2012-02,2.80,9.8,14.3,18.8,3.3,3.29,14.10
2012-03,63.02,9.4,13.4,17.4,4.0,2.44,11.77
2012-04,52.56,10.9,14.8,18.7,6.4,2.03,10.80
2012-05,0.46,13.0,16.3,19.6,10.6,1.59,8.53
2012-06,0.00,14.1,17.3,20.4,11.5,1.73,9.09
2012-07,0.00,14.7,18.4,22.1,12.3,1.86,10.90
2012-08,0.00,18.0,21.6,25.1,13.2,4.10,16.40
2012-09,0.00,17.8,21.7,25.7,12.3,4.51,18.41
2012-10,6.19,16.0,20.2,24.4,9.0,5.17,18.92
2012-11,22.01,12.7,16.7,20.7,6.3,3.75,14.25
2012-12,65.05,10.1,13.5,17.0,6.1,1.74,8.62
2013-01,32.90,9.6,14.0,18.4,-2.3,4.76,15.88
2013-02,6.80,9.1,13.6,18.1,1.9,3.65,13.70
2013-03,22.57,10.7,14.9,19.0,6.8,2.11,11.36
2013-04,1.54,12.0,15.2,18.4,7.4,2.28,10.81
2013-05,11.65,14.1,17.3,20.6,10.5,2.39,11.70
2013-06,0.00,15.2,17.9,20.7,12.9,2.05,8.62
2013-07,2.13,16.1,19.6,23.0,13.8,2.00,11.09
2013-08,0.00,15.4,18.7,22.0,12.5,2.29,12.16
2013-09,0.00,16.8,20.3,23.8,11.4,3.97,16.31
2013-10,2.01,13.9,17.6,21.4,6.9,4.17,16.19
2013-11,12.28,13.5,17.7,21.9,4.7,5.17,18.29
2013-12,6.73,11.2,15.8,20.5,-1.2,6.04,18.88
2014-01,0.00,12.5,17.2,22.0,0.7,6.24,20.41
2014-02,47.06,11.2,15.2,19.3,6.3,2.37,12.88
2014-03,65.95,12.5,16.4,20.3,8.0,2.52,13.40
2014-04,4.49,12.1,16.1,20.1,7.0,2.85,13.27
2014-05,0.00,15.2,19.3,23.4,6.7,5.42,19.58
2014-06,0.00,14.9,18.0,21.1,12.3,2.12,10.30
2014-07,0.00,17.2,20.9,24.6,14.3,2.26,13.29
2014-08,0.87,16.9,20.6,24.4,13.7,2.66,13.93
2014-09,1.33,18.2,22.1,26.0,13.8,3.79,17.88
2014-10,0.00,16.7,20.8,25.0,10.6,4.34,19.01
2014-11,11.53,14.9,19.1,23.3,2.9,6.19,20.91
2014-12,98.09,12.1,15.5,18.9,6.9,2.75,11.23
2015-01,33.03,12.4,16.7,21.0,3.2,4.75,17.28
2015-02,10.21,12.7,16.8,21.0,7.3,3.35,14.52
2015-03,19.04,13.9,18.4,23.0,6.4,4.97,19.45
2015-04,3.44,12.4,16.5,20.5,6.1,3.50,14.64
2015-05,14.29,12.3,15.6,18.8,9.4,2.02,9.14
2015-06,1.87,15.2,18.4,21.6,12.7,2.11,9.69
2015-07,20.44,16.8,20.4,24.0,14.5,2.01,12.12
2015-08,0.00,18.0,21.8,25.7,14.3,3.49,16.15
2015-09,30.93,19.3,23.1,26.9,14.7,4.58,18.04
2015-10,2.81,18.8,22.8,26.7,11.8,5.88,21.36
2015-11,2.85,13.1,17.5,21.9,0.3,6.94,20.91
2015-12,15.97,10.6,14.6,18.7,-0.1,4.53,15.52
2016-01,66.80,10.8,14.3,17.9,4.4,3.36,11.33
2016-02,25.80,12.9,17.9,22.9,2.3,6.43,21.77
2016-03,42.79,11.8,15.5,19.2,8.1,2.31,11.31
2016-04,9.41,13.0,16.8,20.5,7.1,3.51,14.18
2016-05,2.48,13.0,15.9,18.9,10.6,1.81,8.17
2016-06,1.42,15.5,18.7,21.9,12.5,2.23,11.54
2016-07,0.00,16.9,20.6,24.3,13.5,2.91,14.27
2016-08,0.00,16.6,20.2,23.9,13.6,2.66,13.17
2016-09,0.00,16.9,20.7,24.6,11.4,4.54,17.95
2016-10,10.16,15.6,19.4,23.2,9.7,3.90,16.71
2016-11,27.33,14.5,18.6,22.7,4.2,6.18,19.91
2016-12,88.95,11.5,14.8,18.1,3.0,3.76,12.19
2017-01,182.66,10.0,13.2,16.3,5.7,2.35,9.04
2017-02,127.64,10.9,13.9,16.8,7.7,1.34,7.37
2017-03,6.69,11.8,15.8,19.8,6.1,3.31,13.63
2017-04,3.88,12.6,16.6,20.5,7.2,3.01,14.01
2017-05,3.28,12.8,16.2,19.6,9.6,2.06,10.64
2017-06,0.69,15.2,18.4,21.5,12.8,1.82,9.95
2017-07,0.01,17.4,20.7,24.1,15.0,2.24,11.83
2017-08,0.47,17.7,20.8,23.9,15.5,2.18,10.93
2017-09,0.96,17.5,21.2,24.8,13.0,3.71,16.22
2017-10,0.00,16.7,21.2,25.7,6.8,7.12,23.71
