PRISM Time Series Data
Location:  Lat: 34.4678   Lon: -120.3069   Elev: 64m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1984-01 - 2019-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Jun-30
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
1988-07,0.00,13.5,16.7,20.0,14.3,0.38,4.72
1988-08,0.00,13.8,17.2,20.5,14.0,0.95,5.67
1988-09,0.00,12.4,15.8,19.1,12.9,1.11,6.63
1988-10,0.00,12.4,15.4,18.4,12.4,1.22,6.10
1988-11,26.94,10.3,14.0,17.8,8.3,2.01,8.63
1988-12,95.80,8.1,11.8,15.6,3.9,2.58,9.46
1989-01,11.87,6.9,10.8,14.6,2.8,2.18,8.82
1989-02,28.02,7.3,10.5,13.7,4.8,1.28,6.85
1989-03,14.42,9.4,12.9,16.4,7.8,1.03,6.21
1989-04,4.13,11.1,15.2,19.2,7.8,2.45,12.22
1989-05,6.54,10.5,14.0,17.5,8.3,2.09,8.60
1989-06,0.00,11.7,15.1,18.5,10.6,1.21,8.13
1989-07,0.00,12.4,15.9,19.3,12.1,0.83,7.75
1989-08,0.00,12.9,16.0,19.1,12.2,1.22,6.46
1989-09,11.91,12.4,15.7,19.0,13.4,0.36,6.42
1989-10,10.46,12.3,16.0,19.8,10.4,2.09,10.36
1989-11,8.47,11.0,15.9,20.7,6.3,3.31,15.34
1989-12,0.15,9.6,14.0,18.4,3.8,3.71,13.48
1990-01,75.72,8.7,12.3,15.9,4.9,2.32,9.31
1990-02,52.39,7.3,10.5,13.7,3.4,1.76,7.37
1990-03,6.00,8.8,11.6,14.3,7.7,1.11,5.45
1990-04,8.91,10.6,14.2,17.7,10.2,0.88,6.70
1990-05,13.82,10.0,13.7,17.4,9.2,1.20,7.92
1990-06,0.00,11.7,14.9,18.0,10.9,1.07,7.50
1990-07,0.00,13.4,16.7,20.1,13.1,1.13,7.40
1990-08,0.00,14.5,17.7,20.9,13.6,1.54,8.21
1990-09,2.48,13.9,17.1,20.3,13.8,1.15,8.23
1990-10,0.00,12.6,16.5,20.5,10.8,2.27,10.80
1990-11,5.78,11.0,14.9,18.7,5.1,3.83,12.76
1990-12,14.19,7.6,11.4,15.2,0.7,3.90,10.74
1991-01,31.05,8.8,12.0,15.3,4.9,2.01,7.92
1991-02,23.18,9.5,13.0,16.5,7.3,1.59,7.77
1991-03,361.00,8.5,11.1,13.8,5.3,1.76,6.52
1991-04,3.08,9.2,12.8,16.4,6.3,2.41,8.70
1991-05,0.00,8.8,12.3,15.9,7.2,1.49,6.39
1991-06,1.34,10.6,13.3,15.9,9.7,1.02,4.99
1991-07,0.00,12.9,15.6,18.3,13.3,0.40,4.47
1991-08,0.01,13.5,16.6,19.7,13.5,0.68,5.61
1991-09,0.00,13.4,16.0,18.7,13.2,0.37,5.55
1991-10,8.71,12.3,15.9,19.5,11.6,1.35,9.18
1991-11,3.61,10.1,14.3,18.5,6.2,2.26,11.59
1991-12,111.00,9.1,12.7,16.3,4.8,2.23,8.56
1992-01,63.98,9.0,12.6,16.2,4.7,2.82,8.83
1992-02,205.64,11.3,14.2,17.2,8.5,2.02,7.21
1992-03,86.12,11.2,13.6,16.1,8.8,2.02,5.85
1992-04,0.00,11.3,14.8,18.3,9.5,2.06,8.42
1992-05,0.00,12.9,15.5,18.1,12.0,1.55,6.53
1992-06,0.00,13.2,15.9,18.7,11.6,1.52,7.16
1992-07,6.02,14.4,17.3,20.1,13.7,1.62,7.07
1992-08,0.00,14.0,17.3,20.6,13.7,1.14,7.60
1992-09,0.00,14.2,17.4,20.6,14.2,0.77,6.50
1992-10,19.10,13.7,16.8,19.8,12.9,1.17,7.86
1992-11,0.00,11.7,15.5,19.2,5.9,2.90,9.78
1992-12,105.97,8.0,11.6,15.3,4.5,2.01,8.19
1993-01,183.30,9.4,12.4,15.3,6.7,1.77,6.41
1993-02,183.78,9.8,12.5,15.2,7.2,1.73,6.17
1993-03,113.20,10.8,13.5,16.2,9.7,1.36,4.98
1993-04,0.00,9.4,13.5,17.5,8.8,1.44,7.78
1993-05,1.98,11.0,14.0,17.1,10.4,1.23,6.67
1993-06,4.60,12.3,15.6,18.8,11.8,1.18,6.64
1993-07,0.00,13.7,16.8,19.9,12.2,1.69,7.02
1993-08,0.00,14.1,17.3,20.5,13.2,1.46,6.80
1993-09,0.00,13.1,16.0,18.9,13.8,0.53,4.72
1993-10,4.80,12.9,16.6,20.2,11.0,1.92,9.03
1993-11,19.23,8.9,14.7,20.5,6.0,2.00,13.63
1993-12,49.14,8.6,12.4,16.1,4.4,2.76,8.64
1994-01,44.79,8.9,12.7,16.5,4.0,3.21,9.35
1994-02,122.78,9.2,12.1,14.9,5.2,2.32,6.85
1994-03,62.71,10.2,13.4,16.6,7.9,1.77,8.48
1994-04,22.57,9.8,12.8,15.8,8.4,1.29,5.67
1994-05,15.38,10.3,13.0,15.7,9.3,1.07,4.82
1994-06,0.00,11.2,14.4,17.7,10.6,0.76,6.92
1994-07,0.00,12.2,14.8,17.4,11.9,0.56,4.57
1994-08,0.00,13.9,16.9,19.9,12.8,1.38,8.41
1994-09,2.12,13.3,16.2,19.2,12.5,1.18,7.56
1994-10,16.45,12.2,15.7,19.2,9.6,2.69,10.06
1994-11,47.54,8.7,12.1,15.5,4.5,2.61,7.67
1994-12,26.97,8.4,11.8,15.2,4.5,2.63,7.07
1995-01,454.96,10.5,12.5,14.6,9.1,2.01,4.35
1995-02,44.88,11.3,14.3,17.3,9.3,2.00,7.92
1995-03,233.71,11.0,13.6,16.2,9.0,1.70,5.99
1995-04,11.53,9.7,12.9,16.0,7.4,2.04,7.08
1995-05,24.85,10.7,13.3,15.9,9.6,1.55,5.43
1995-06,15.16,11.4,13.9,16.4,11.1,1.06,5.71
1995-07,0.00,13.1,15.8,18.6,12.9,1.27,6.99
1995-08,0.00,12.7,15.7,18.7,12.8,1.04,6.39
1995-09,0.00,13.1,15.9,18.7,13.1,0.91,5.82
1995-10,0.00,12.7,16.5,20.3,11.1,2.67,10.26
1995-11,6.51,11.5,15.3,19.2,9.8,2.13,8.76
1995-12,51.77,9.7,13.1,16.6,7.3,2.22,7.67
1996-01,41.06,8.8,12.4,16.1,5.9,2.55,8.02
1996-02,196.30,10.3,13.2,16.1,9.4,1.60,6.29
1996-03,40.45,9.1,12.7,16.2,8.3,1.02,6.73
1996-04,19.26,10.0,13.9,17.7,8.4,1.80,9.61
1996-05,14.75,11.1,14.4,17.8,10.1,1.45,8.49
1996-06,0.00,11.4,14.2,17.1,11.0,1.12,5.75
1996-07,0.00,12.8,15.6,18.5,12.5,0.70,6.12
1996-08,0.00,13.0,15.8,18.6,12.9,0.81,7.10
1996-09,0.00,13.4,16.2,19.0,12.7,1.30,6.49
1996-10,74.68,11.7,15.2,18.8,9.2,2.35,9.45
1996-11,52.51,10.6,14.1,17.6,7.9,1.98,8.67
1996-12,118.01,9.6,12.9,16.2,7.5,1.46,7.17
1997-01,122.67,9.8,12.4,15.0,7.4,1.63,5.11
1997-02,1.13,8.8,12.5,16.1,5.1,2.86,8.54
1997-03,0.00,9.0,12.9,16.9,7.2,1.84,8.53
1997-04,0.00,9.4,12.6,15.8,6.7,2.03,8.28
1997-05,0.00,11.9,14.9,18.0,10.3,1.84,8.72
1997-06,0.00,12.7,15.1,17.4,11.2,1.84,6.55
1997-07,0.73,13.0,15.7,18.4,11.8,1.80,6.72
1997-08,0.00,15.2,18.4,21.7,14.0,2.24,9.44
1997-09,5.16,16.2,19.0,21.9,14.3,2.71,11.53
1997-10,0.00,13.6,17.1,20.6,8.3,5.39,14.38
1997-11,84.72,12.9,16.2,19.4,9.2,3.16,11.09
1997-12,155.87,9.5,12.9,16.4,4.0,3.95,10.37
1998-01,115.20,10.4,13.2,16.0,7.8,1.76,6.33
1998-02,448.91,10.0,12.4,14.8,7.8,1.69,5.30
1998-03,72.50,10.2,13.0,15.7,7.9,2.28,6.64
1998-04,76.96,9.1,12.0,14.9,7.1,1.71,6.58
1998-05,88.01,10.0,13.7,17.4,8.7,1.98,7.46
1998-06,0.72,12.7,14.9,17.1,11.0,2.66,5.88
1998-07,0.00,13.9,16.4,19.0,13.0,1.48,5.88
1998-08,0.00,14.8,17.5,20.2,14.0,1.78,8.00
1998-09,11.33,14.7,16.9,19.2,14.0,1.21,6.21
1998-10,2.79,11.7,15.4,19.1,8.9,2.36,10.48
1998-11,49.37,9.8,13.3,16.8,7.6,1.62,7.43
1998-12,23.81,7.0,10.9,14.9,3.3,2.21,8.74
1999-01,43.76,8.9,12.3,15.7,5.2,2.14,7.92
1999-02,36.08,8.2,11.3,14.4,5.5,1.72,6.01
1999-03,152.93,7.9,10.7,13.4,6.3,1.28,5.96
1999-04,54.61,8.1,11.2,14.2,6.1,1.44,7.94
1999-05,0.00,9.6,12.4,15.2,8.5,0.97,4.32
1999-06,0.31,10.8,13.2,15.6,9.8,0.96,4.39
1999-07,3.28,13.1,15.4,17.7,11.8,1.60,6.44
1999-08,0.75,12.7,15.4,18.1,12.0,0.68,5.53
1999-09,0.12,12.8,15.3,17.8,12.2,0.83,5.29
1999-10,0.00,11.6,15.3,19.0,9.7,1.88,10.83
1999-11,37.33,11.1,14.2,17.2,8.3,1.85,7.40
1999-12,0.56,9.0,13.1,17.3,1.9,3.97,13.17
2000-01,37.88,9.6,12.5,15.4,6.9,1.56,6.02
2000-02,238.36,9.9,12.4,14.9,8.0,1.18,5.36
2000-03,60.03,9.1,12.1,15.0,6.7,1.54,7.01
2000-04,109.91,10.1,13.0,15.9,8.7,1.13,6.55
2000-05,0.22,10.6,13.9,17.3,10.0,0.89,6.42
2000-06,1.39,12.7,15.1,17.6,12.3,0.53,5.13
2000-07,0.00,12.4,14.8,17.3,11.8,0.93,5.54
2000-08,0.00,13.0,15.9,18.7,12.5,0.70,6.36
2000-09,1.77,13.9,16.8,19.7,12.8,1.24,8.07
2000-10,59.32,12.2,14.9,17.6,11.1,0.99,5.81
2000-11,0.00,8.7,12.4,16.1,5.1,1.86,9.64
2000-12,3.59,9.6,13.2,16.9,6.2,1.98,9.40
2001-01,148.99,7.8,11.3,14.8,3.9,2.20,8.71
2001-02,131.58,7.9,10.9,13.9,5.9,1.43,6.38
2001-03,171.87,10.0,12.5,15.1,9.8,0.65,4.24
2001-04,33.63,8.3,11.0,13.8,8.1,0.83,4.68
2001-05,0.92,11.5,14.3,17.1,11.4,0.42,5.46
2001-06,0.00,12.5,15.4,18.2,12.3,0.52,5.95
2001-07,3.73,13.2,15.6,18.0,12.7,0.56,5.01
2001-08,0.00,12.7,15.4,18.2,13.4,0.21,4.35
2001-09,0.00,13.3,15.8,18.4,13.6,0.45,5.21
2001-10,9.23,12.4,15.3,18.3,12.5,0.52,6.02
2001-11,90.71,11.5,14.2,17.0,10.6,0.66,5.01
2001-12,51.28,8.6,11.5,14.5,6.2,1.33,6.66
2002-01,29.47,7.8,11.0,14.3,5.2,1.60,6.75
2002-02,10.26,8.4,12.4,16.4,5.8,1.68,9.62
2002-03,18.16,8.2,11.4,14.5,6.2,1.14,6.91
2002-04,2.99,9.3,12.0,14.8,8.4,0.73,5.24
2002-05,2.19,9.7,12.6,15.5,9.3,0.65,4.94
2002-06,0.49,12.1,14.8,17.6,12.0,0.77,6.73
2002-07,0.00,12.8,15.4,18.0,12.6,0.56,5.58
2002-08,0.91,12.6,15.3,18.1,12.3,0.52,4.54
2002-09,1.71,12.5,15.4,18.4,12.2,0.93,6.83
2002-10,0.00,11.4,14.2,17.0,10.4,1.29,6.62
2002-11,78.65,11.2,15.0,18.8,8.1,2.02,12.15
2002-12,137.17,9.5,12.5,15.4,8.0,1.43,6.47
2003-01,2.60,11.0,14.4,17.8,8.3,2.24,9.54
2003-02,71.61,9.7,12.9,16.0,6.6,2.11,8.78
2003-03,62.50,9.3,12.5,15.7,7.6,1.66,7.58
2003-04,44.12,9.2,12.0,14.8,7.1,1.63,6.65
2003-05,52.67,10.3,13.3,16.2,9.4,0.92,6.13
2003-06,0.14,12.2,14.3,16.5,11.6,0.74,4.21
2003-07,0.00,12.9,15.7,18.6,13.2,0.37,5.93
2003-08,1.19,13.9,17.0,20.0,12.9,0.96,7.38
2003-09,0.34,13.4,16.1,18.7,13.3,0.52,5.84
2003-10,0.00,12.5,16.1,19.6,11.0,1.46,9.98
2003-11,36.34,10.2,13.4,16.6,6.8,2.32,9.07
2003-12,50.46,9.3,12.2,15.2,5.9,1.82,7.69
2004-01,21.16,8.3,11.5,14.8,5.7,1.63,7.15
2004-02,157.61,8.4,11.3,14.3,5.5,1.69,6.76
2004-03,14.07,10.6,13.7,16.8,9.1,1.09,7.71
2004-04,0.00,9.8,13.0,16.3,8.6,1.33,7.47
2004-05,0.00,10.8,14.2,17.6,9.7,1.27,8.31
2004-06,0.02,11.9,14.5,17.1,11.6,0.73,5.21
2004-07,0.00,13.1,15.9,18.6,12.3,0.85,6.76
2004-08,0.00,13.7,16.5,19.2,13.5,0.58,6.31
2004-09,0.00,14.2,17.5,20.9,12.4,1.52,10.73
2004-10,137.54,12.1,15.1,18.0,11.1,1.03,7.13
2004-11,16.13,10.3,13.7,17.0,6.8,2.85,9.49
2004-12,174.70,9.2,12.6,16.1,5.4,2.65,8.54
2005-01,208.37,10.1,12.9,15.7,7.1,1.83,7.20
2005-02,159.98,10.6,13.1,15.7,7.8,1.50,6.02
2005-03,81.68,10.8,13.4,16.0,8.9,1.03,6.12
2005-04,17.82,9.1,12.4,15.7,7.0,1.45,7.74
2005-05,21.88,11.4,14.3,17.3,10.6,0.73,6.53
2005-06,0.99,11.6,14.0,16.5,10.7,0.63,4.28
2005-07,0.41,12.9,15.3,17.7,12.7,0.28,3.52
2005-08,0.00,13.7,16.5,19.3,13.2,0.45,4.84
2005-09,2.45,12.5,15.2,18.0,11.4,1.13,5.84
2005-10,15.93,11.6,14.7,17.9,9.6,1.40,7.90
2005-11,34.59,11.3,15.1,18.8,7.3,2.77,9.63
2005-12,22.10,10.1,13.3,16.4,7.1,1.74,5.73
2006-01,119.34,9.1,12.3,15.5,5.1,2.49,7.99
2006-02,29.39,8.6,12.2,15.8,4.2,2.51,10.02
2006-03,102.58,7.6,10.4,13.3,5.2,1.45,5.54
2006-04,114.34,10.0,12.4,14.8,8.6,1.13,4.99
2006-05,37.72,11.3,14.0,16.7,10.5,0.81,4.60
2006-06,0.00,12.4,15.5,18.5,12.0,0.86,6.30
2006-07,0.00,14.1,17.1,20.1,13.4,0.89,7.23
2006-08,1.77,13.8,16.5,19.2,12.7,1.27,6.14
2006-09,0.00,13.0,15.9,18.7,11.7,1.15,7.18
2006-10,5.25,12.1,15.5,18.9,8.4,2.66,10.65
2006-11,6.74,11.5,15.0,18.5,7.4,2.97,10.04
2006-12,28.08,8.7,12.6,16.4,2.8,3.11,10.82
2007-01,33.86,7.4,10.9,14.5,0.7,3.20,9.87
2007-02,51.11,9.3,12.2,15.2,5.7,2.19,7.67
2007-03,4.71,9.4,12.8,16.2,5.9,2.11,8.82
2007-04,17.90,9.0,12.0,15.0,7.1,1.42,5.53
2007-05,0.00,9.8,12.7,15.6,7.4,1.76,7.04
2007-06,0.00,11.3,13.9,16.6,9.9,1.42,5.31
2007-07,0.00,12.8,15.3,17.9,11.6,1.20,6.36
2007-08,0.11,13.3,15.9,18.6,12.0,1.45,7.23
2007-09,8.37,13.2,16.2,19.3,11.3,2.22,8.48
2007-10,12.14,11.9,15.4,18.9,7.4,3.41,11.85
2007-11,1.93,10.1,13.5,17.0,7.1,1.85,6.75
2007-12,51.44,7.9,11.2,14.5,3.1,2.61,8.45
2008-01,295.79,8.5,11.4,14.3,4.3,1.97,7.92
2008-02,54.34,8.4,11.6,14.8,5.0,1.97,7.84
2008-03,2.74,8.7,12.0,15.4,5.2,2.33,8.50
2008-04,2.27,8.4,11.9,15.4,5.3,2.50,9.21
2008-05,2.79,9.8,12.8,15.7,7.7,1.35,6.59
2008-06,0.00,11.6,14.5,17.4,9.6,1.92,8.69
2008-07,0.01,13.2,15.7,18.3,12.4,0.90,5.52
2008-08,0.00,13.7,16.4,19.2,13.4,0.64,5.57
2008-09,0.00,13.5,16.3,19.1,12.7,1.02,6.21
2008-10,3.84,12.1,16.0,20.0,7.2,3.38,14.76
2008-11,64.79,12.2,15.6,19.1,7.9,3.59,11.65
2008-12,56.69,8.5,11.6,14.7,4.7,2.13,7.61
2009-01,12.93,9.5,13.4,17.2,2.7,4.65,13.15
2009-02,124.33,8.3,11.6,15.0,5.5,1.69,7.58
2009-03,22.42,8.8,12.0,15.1,5.9,1.70,7.68
2009-04,4.47,8.4,12.0,15.6,5.5,2.01,9.16
2009-05,0.88,11.0,14.0,17.1,9.5,1.24,7.27
2009-06,3.24,12.6,14.9,17.3,10.8,1.50,5.71
2009-07,0.00,12.5,15.2,17.9,11.5,1.03,5.95
2009-08,0.00,12.9,16.0,19.2,11.7,1.29,7.92
2009-09,0.19,13.6,16.7,19.8,13.0,0.94,7.38
2009-10,76.64,12.5,15.9,19.3,8.8,2.81,10.94
2009-11,0.07,10.4,14.4,18.3,6.1,3.23,11.43
2009-12,75.22,8.2,11.8,15.3,4.9,2.27,8.12
2010-01,186.95,10.1,13.3,16.4,6.3,2.52,8.79
2010-02,99.47,9.7,12.6,15.4,7.4,1.71,6.60
2010-03,13.57,9.1,12.5,16.0,5.6,2.48,8.35
2010-04,65.60,9.1,12.0,15.0,6.7,1.54,6.78
2010-05,2.86,9.6,12.8,15.9,7.0,1.84,7.61
2010-06,0.00,11.1,13.6,16.0,10.7,0.75,4.32
2010-07,0.07,12.1,14.6,17.1,10.9,1.02,5.25
2010-08,0.00,12.0,14.7,17.4,10.8,1.04,5.65
2010-09,0.00,11.9,15.1,18.4,11.0,1.45,7.96
2010-10,63.40,12.8,15.5,18.3,11.0,1.30,6.67
2010-11,32.75,9.5,13.2,16.9,6.0,2.73,9.69
2010-12,251.24,9.4,12.1,14.9,7.8,1.02,4.85
2011-01,33.66,8.9,12.5,16.1,4.7,2.58,9.40
2011-02,90.12,7.7,11.1,14.6,3.8,2.13,8.01
2011-03,182.25,8.9,11.7,14.6,7.1,1.37,5.23
2011-04,3.88,9.6,12.8,16.0,7.4,1.66,6.10
2011-05,15.32,9.6,12.8,16.0,7.0,1.68,7.15
2011-06,23.64,11.1,13.6,16.1,10.3,0.87,4.34
2011-07,0.00,13.1,15.7,18.3,12.1,1.10,5.29
2011-08,0.00,13.0,15.4,17.8,12.1,0.91,4.62
2011-09,1.24,13.2,15.9,18.6,12.4,0.81,6.14
2011-10,19.68,12.8,15.9,19.1,10.4,1.74,9.26
2011-11,59.99,9.9,13.1,16.4,6.9,2.18,7.16
2011-12,8.15,8.3,11.9,15.4,3.1,2.67,8.62
2012-01,41.93,9.4,12.7,16.1,3.8,2.73,9.38
2012-02,5.41,8.7,11.9,15.2,4.5,2.50,8.46
2012-03,64.85,7.8,10.9,14.0,4.6,1.52,6.87
2012-04,70.09,9.3,12.2,15.2,6.5,1.42,6.07
2012-05,0.00,10.3,13.2,16.0,8.9,1.46,6.48
2012-06,0.00,11.4,14.0,16.7,10.1,1.00,4.99
2012-07,0.03,12.5,14.8,17.1,11.1,1.03,4.67
2012-08,0.00,13.4,16.1,18.8,12.4,0.91,6.40
2012-09,1.62,13.9,16.3,18.7,13.2,0.75,4.74
2012-10,5.43,12.9,16.8,20.7,10.7,2.40,10.45
2012-11,27.67,11.8,14.8,17.9,8.1,2.37,8.35
2012-12,98.90,9.5,12.3,15.2,6.8,1.39,5.78
2013-01,34.38,7.6,11.2,14.9,1.6,2.76,9.71
2013-02,13.23,7.5,11.2,14.9,4.0,2.05,8.70
2013-03,26.11,9.2,12.3,15.3,6.9,1.56,6.99
2013-04,3.53,9.9,13.0,16.0,7.7,1.38,6.71
2013-05,1.39,11.3,14.3,17.3,9.4,1.40,7.30
2013-06,0.55,12.5,15.2,17.9,11.4,0.96,5.94
2013-07,0.65,13.3,15.8,18.3,12.3,0.85,5.51
2013-08,0.00,13.1,15.8,18.5,12.1,1.00,6.60
2013-09,0.00,13.6,16.6,19.7,11.5,1.68,8.21
2013-10,7.18,11.5,15.0,18.5,8.4,2.21,9.56
2013-11,16.76,10.8,14.4,18.0,7.2,2.54,10.10
2013-12,5.73,7.9,12.2,16.5,0.9,4.06,11.57
2014-01,0.27,10.5,14.3,18.1,3.0,4.49,12.17
2014-02,64.27,9.8,12.8,15.7,6.9,1.96,6.33
2014-03,70.55,11.2,14.0,16.8,7.9,2.11,8.07
2014-04,16.10,10.1,13.2,16.2,7.4,1.88,7.37
2014-05,0.26,11.7,15.4,19.2,7.0,3.13,13.64
2014-06,0.00,12.1,14.5,16.9,11.2,1.04,5.13
2014-07,0.00,14.9,17.4,20.0,13.5,1.44,6.88
2014-08,0.00,14.8,17.5,20.3,13.2,1.77,7.46
2014-09,0.00,15.2,17.8,20.3,13.7,1.38,6.40
2014-10,0.05,14.8,18.3,21.8,11.3,3.23,11.89
2014-11,26.11,12.7,16.1,19.6,7.4,3.97,11.86
2014-12,116.68,11.9,14.5,17.2,8.6,2.58,6.58
2015-01,23.78,11.0,14.4,17.8,5.6,3.03,10.15
2015-02,20.36,11.7,14.7,17.7,8.8,2.36,7.60
2015-03,7.77,11.4,15.1,18.8,8.0,2.88,10.12
2015-04,9.47,10.2,13.4,16.7,6.3,2.31,8.91
2015-05,4.38,11.0,13.4,15.9,8.5,1.66,5.82
2015-06,5.98,12.7,15.1,17.5,11.6,0.60,4.31
2015-07,4.81,15.0,17.5,20.0,13.4,1.42,6.42
2015-08,0.00,15.8,18.7,21.7,14.0,2.23,8.92
2015-09,1.51,16.8,20.0,23.3,14.7,2.55,10.41
2015-10,6.20,16.2,19.4,22.6,13.1,2.98,11.42
2015-11,17.45,11.0,14.7,18.4,4.7,4.47,12.12
2015-12,35.83,9.3,12.6,16.0,3.6,3.11,9.65
2016-01,99.77,10.5,13.0,15.5,7.3,1.82,6.50
2016-02,43.25,10.7,14.6,18.6,5.1,3.77,13.43
2016-03,89.80,10.9,13.8,16.8,8.5,1.75,7.12
2016-04,14.69,11.1,14.4,17.7,8.0,2.07,8.97
2016-05,2.54,11.3,13.8,16.4,9.9,1.19,5.51
2016-06,0.00,12.2,15.1,17.9,11.5,0.77,5.75
2016-07,0.00,12.9,15.4,18.0,12.1,0.62,4.99
2016-08,0.00,13.8,16.2,18.7,13.1,0.72,5.04
2016-09,0.00,13.9,17.1,20.3,11.8,2.06,10.45
2016-10,32.37,13.1,16.5,19.9,10.5,2.09,10.67
2016-11,40.33,11.6,15.2,18.8,8.5,2.07,11.36
2016-12,60.02,9.4,12.4,15.4,6.0,1.92,7.27
2017-01,212.90,9.2,11.9,14.5,6.3,1.60,6.53
2017-02,224.92,10.4,12.6,14.8,8.7,0.86,4.19
2017-03,26.85,10.2,13.4,16.6,8.1,1.53,7.45
2017-04,13.63,10.4,13.4,16.5,8.0,1.51,7.89
2017-05,8.71,10.7,13.7,16.6,9.3,1.12,6.68
2017-06,0.00,12.2,14.8,17.5,11.7,0.69,4.84
2017-07,0.00,13.5,16.1,18.8,13.1,0.50,5.17
2017-08,0.00,14.7,17.3,19.8,14.1,0.79,5.84
2017-09,12.59,15.5,18.6,21.8,13.7,1.62,10.33
2017-10,0.49,13.0,17.1,21.2,8.5,3.15,15.03
2017-11,1.67,12.4,15.7,18.9,9.1,2.33,9.15
